seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
27200.0,152.0,44.0,0.879,7.68,52.7,4.46,1.0,83.4,101.0,75.9,34.9,68.7,70.9,68.5,70.9,sae_analysis/out/env_imgs/seed27240_step152_timestep55_actionInput.png,sae_analysis/out/env_imgs/seed27240_step152_timestep55_actionOutput.png
27200.0,32.0,25.0,0.815,-32.0,13.0,11.9,6.0,-71.6,-65.3,148.0,158.0,76.5,78.3,74.9,76.5,sae_analysis/out/env_imgs/seed27240_step32_timestep74_actionInput.png,sae_analysis/out/env_imgs/seed27240_step32_timestep74_actionOutput.png
13800.0,24.0,34.0,0.78,15.4,60.4,42.9,1.0,-54.8,-32.1,85.0,87.9,71.3,70.2,77.7,73.4,sae_analysis/out/env_imgs/seed13783_step24_timestep65_actionInput.png,sae_analysis/out/env_imgs/seed13783_step24_timestep65_actionOutput.png
90300.0,24.0,77.0,0.712,46.5,91.5,17.3,1.0,88.0,103.0,9.81,17.7,35.9,31.5,44.9,42.5,sae_analysis/out/env_imgs/seed90283_step24_timestep22_actionInput.png,sae_analysis/out/env_imgs/seed90283_step24_timestep22_actionOutput.png
27200.0,32.0,29.0,0.688,-32.0,13.0,11.9,6.0,-9.83,4.0,136.0,120.0,72.1,64.2,74.3,67.1,sae_analysis/out/env_imgs/seed27240_step32_timestep70_actionInput.png,sae_analysis/out/env_imgs/seed27240_step32_timestep70_actionOutput.png
27200.0,152.0,35.0,0.687,7.68,52.7,4.46,1.0,130.0,97.2,59.5,54.1,63.5,62.6,63.9,62.9,sae_analysis/out/env_imgs/seed27240_step152_timestep64_actionInput.png,sae_analysis/out/env_imgs/seed27240_step152_timestep64_actionOutput.png
27200.0,32.0,26.0,0.666,-32.0,13.0,11.9,6.0,-65.3,-53.0,158.0,126.0,78.3,73.2,76.5,72.8,sae_analysis/out/env_imgs/seed27240_step32_timestep73_actionInput.png,sae_analysis/out/env_imgs/seed27240_step32_timestep73_actionOutput.png
27200.0,120.0,17.0,0.665,4.44,49.4,3.73,2.0,-279.0,-296.0,78.5,79.6,77.1,72.9,77.5,73.0,sae_analysis/out/env_imgs/seed27240_step120_timestep82_actionInput.png,sae_analysis/out/env_imgs/seed27240_step120_timestep82_actionOutput.png
27200.0,152.0,56.0,0.664,7.68,52.7,4.46,1.0,166.0,-190.0,46.9,38.3,55.7,54.7,54.9,53.9,sae_analysis/out/env_imgs/seed27240_step152_timestep43_actionInput.png,sae_analysis/out/env_imgs/seed27240_step152_timestep43_actionOutput.png
44600.0,56.0,98.0,0.664,7.36,52.4,4.02,6.0,-68.5,-1.23,17.5,14.7,10.5,10.1,14.3,13.9,sae_analysis/out/env_imgs/seed44578_step56_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed44578_step56_timestep1_actionOutput.png
