seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
70800.0,200.0,98.0,0.901,-33.3,11.7,4.78,6.0,-12.5,1.76,10.8,11.3,8.77,8.02,4.67,4.39,sae_analysis/out/env_imgs/seed70799_step200_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed70799_step200_timestep1_actionOutput.png
47100.0,24.0,99.0,0.87,-1.91,43.1,31.6,7.0,-279.0,-292.0,2.28,1.47,12.1,12.1,20.2,20.2,sae_analysis/out/env_imgs/seed47106_step24_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed47106_step24_timestep0_actionOutput.png
10300.0,120.0,96.0,0.699,26.2,71.2,27.7,7.0,-54.3,-221.0,4.22,4.65,9.51,8.53,22.0,22.5,sae_analysis/out/env_imgs/seed10301_step120_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed10301_step120_timestep3_actionOutput.png
33500.0,72.0,61.0,0.619,-70.0,-25.0,21.1,5.0,-115.0,-124.0,10.5,31.0,34.5,33.9,44.1,43.5,sae_analysis/out/env_imgs/seed33539_step72_timestep38_actionInput.png,sae_analysis/out/env_imgs/seed33539_step72_timestep38_actionOutput.png
33000.0,48.0,67.0,0.599,-18.1,26.9,9.6,7.0,-140.0,-137.0,22.6,17.5,37.0,35.9,34.6,33.3,sae_analysis/out/env_imgs/seed32990_step48_timestep32_actionInput.png,sae_analysis/out/env_imgs/seed32990_step48_timestep32_actionOutput.png
47600.0,8.0,8.0,0.591,-166.0,-121.0,22.7,1.0,135.0,134.0,79.3,62.0,76.3,70.3,73.0,65.5,sae_analysis/out/env_imgs/seed47567_step8_timestep91_actionInput.png,sae_analysis/out/env_imgs/seed47567_step8_timestep91_actionOutput.png
90300.0,152.0,23.0,0.582,35.6,80.6,13.5,4.0,-118.0,-119.0,85.2,73.8,71.5,66.8,73.6,68.0,sae_analysis/out/env_imgs/seed90283_step152_timestep76_actionInput.png,sae_analysis/out/env_imgs/seed90283_step152_timestep76_actionOutput.png
47100.0,24.0,78.0,0.576,-1.91,43.1,31.6,7.0,-171.0,-145.0,22.5,24.6,18.4,17.9,23.2,23.0,sae_analysis/out/env_imgs/seed47106_step24_timestep21_actionInput.png,sae_analysis/out/env_imgs/seed47106_step24_timestep21_actionOutput.png
33500.0,56.0,53.0,0.557,-82.8,-37.8,32.3,5.0,-173.0,36.7,54.1,58.3,41.2,42.5,55.7,57.1,sae_analysis/out/env_imgs/seed33539_step56_timestep46_actionInput.png,sae_analysis/out/env_imgs/seed33539_step56_timestep46_actionOutput.png
33500.0,64.0,99.0,0.554,-75.6,-30.6,28.7,5.0,208.0,103.0,9.45,9.12,3.8,3.61,28.7,29.2,sae_analysis/out/env_imgs/seed33539_step64_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed33539_step64_timestep0_actionOutput.png
10300.0,128.0,77.0,0.551,27.1,72.1,27.8,6.0,-116.0,170.0,25.6,27.7,28.5,28.0,20.5,20.3,sae_analysis/out/env_imgs/seed10301_step128_timestep22_actionInput.png,sae_analysis/out/env_imgs/seed10301_step128_timestep22_actionOutput.png
47100.0,32.0,99.0,0.547,14.0,59.0,31.4,7.0,48.9,30.3,3.51,4.17,16.4,16.5,19.2,19.0,sae_analysis/out/env_imgs/seed47106_step32_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed47106_step32_timestep0_actionOutput.png
