seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
29100.0,136.0,68.0,2.99,3.18,48.2,2.06,0.0,92.7,83.0,70.2,57.9,37.9,35.2,37.5,34.4,sae_analysis/out/env_imgs/seed29142_step136_timestep31_actionInput.png,sae_analysis/out/env_imgs/seed29142_step136_timestep31_actionOutput.png
29100.0,136.0,88.0,2.92,3.18,48.2,2.06,0.0,7.95,-41.8,29.5,39.5,21.1,21.0,20.8,20.8,sae_analysis/out/env_imgs/seed29142_step136_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed29142_step136_timestep11_actionOutput.png
70800.0,72.0,92.0,2.89,-4.48,40.5,2.12,0.0,257.0,-141.0,18.9,16.7,16.9,16.7,17.7,17.5,sae_analysis/out/env_imgs/seed70799_step72_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed70799_step72_timestep7_actionOutput.png
29100.0,136.0,85.0,2.83,3.18,48.2,2.06,0.0,95.1,69.9,25.8,20.0,25.5,25.3,24.9,24.8,sae_analysis/out/env_imgs/seed29142_step136_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed29142_step136_timestep14_actionOutput.png
70800.0,72.0,96.0,2.83,-4.48,40.5,2.12,0.0,-216.0,-230.0,18.5,20.6,17.1,17.2,18.1,18.3,sae_analysis/out/env_imgs/seed70799_step72_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed70799_step72_timestep3_actionOutput.png
29100.0,136.0,65.0,2.82,3.18,48.2,2.06,0.0,159.0,157.0,55.5,65.2,33.4,36.4,33.1,36.1,sae_analysis/out/env_imgs/seed29142_step136_timestep34_actionInput.png,sae_analysis/out/env_imgs/seed29142_step136_timestep34_actionOutput.png
29100.0,136.0,82.0,2.8,3.18,48.2,2.06,0.0,104.0,106.0,43.3,32.4,26.7,27.5,26.2,27.0,sae_analysis/out/env_imgs/seed29142_step136_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed29142_step136_timestep17_actionOutput.png
29100.0,136.0,64.0,2.77,3.18,48.2,2.06,0.0,111.0,159.0,38.4,55.5,29.8,33.4,29.6,33.1,sae_analysis/out/env_imgs/seed29142_step136_timestep35_actionInput.png,sae_analysis/out/env_imgs/seed29142_step136_timestep35_actionOutput.png
70800.0,72.0,83.0,2.76,-4.48,40.5,2.12,0.0,1.64,200.0,30.7,23.6,26.3,26.4,26.7,26.7,sae_analysis/out/env_imgs/seed70799_step72_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed70799_step72_timestep16_actionOutput.png
70800.0,72.0,62.0,2.75,-4.48,40.5,2.12,0.0,-91.4,-125.0,48.1,55.1,38.4,42.2,38.5,42.2,sae_analysis/out/env_imgs/seed70799_step72_timestep37_actionInput.png,sae_analysis/out/env_imgs/seed70799_step72_timestep37_actionOutput.png
