seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
13800.0,24.0,96.0,4.13,15.4,60.4,42.9,1.0,-165.0,-140.0,11.8,8.72,11.7,12.2,54.0,54.7,sae_analysis/out/env_imgs/seed13783_step24_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed13783_step24_timestep3_actionOutput.png
25400.0,192.0,93.0,4.05,-100.0,-55.2,35.1,4.0,-13.2,24.3,3.35,5.1,17.7,17.7,47.0,47.1,sae_analysis/out/env_imgs/seed25426_step192_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed25426_step192_timestep6_actionOutput.png
40000.0,72.0,98.0,4.0,23.9,68.9,32.2,1.0,76.3,105.0,9.42,8.2,14.6,14.9,46.6,46.7,sae_analysis/out/env_imgs/seed40021_step72_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed40021_step72_timestep1_actionOutput.png
25400.0,192.0,97.0,3.95,-100.0,-55.2,35.1,4.0,-20.9,-42.1,8.15,4.6,15.9,15.3,45.6,44.7,sae_analysis/out/env_imgs/seed25426_step192_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed25426_step192_timestep2_actionOutput.png
25400.0,184.0,96.0,3.92,-106.0,-61.2,37.7,4.0,-56.9,-67.6,8.86,9.6,13.3,13.3,46.1,45.6,sae_analysis/out/env_imgs/seed25426_step184_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed25426_step184_timestep3_actionOutput.png
40000.0,80.0,97.0,3.87,23.9,68.9,32.2,1.0,-272.0,-268.0,12.1,9.4,12.9,12.8,44.4,44.5,sae_analysis/out/env_imgs/seed40021_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed40021_step80_timestep2_actionOutput.png
25400.0,192.0,95.0,3.86,-100.0,-55.2,35.1,4.0,-20.5,-18.0,1.98,5.87,16.4,15.7,46.3,45.2,sae_analysis/out/env_imgs/seed25426_step192_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed25426_step192_timestep4_actionOutput.png
13800.0,24.0,94.0,3.82,15.4,60.4,42.9,1.0,-113.0,-68.9,15.3,16.0,13.3,12.2,54.8,54.3,sae_analysis/out/env_imgs/seed13783_step24_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed13783_step24_timestep5_actionOutput.png
25400.0,184.0,99.0,3.82,-106.0,-61.2,37.7,4.0,10.9,-1.14,6.35,5.14,12.8,12.6,45.5,45.1,sae_analysis/out/env_imgs/seed25426_step184_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed25426_step184_timestep0_actionOutput.png
40000.0,80.0,95.0,3.77,23.9,68.9,32.2,1.0,-146.0,-124.0,15.2,15.2,12.7,13.5,44.0,44.7,sae_analysis/out/env_imgs/seed40021_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed40021_step80_timestep4_actionOutput.png
11400.0,88.0,99.0,3.74,-118.0,-72.6,22.6,4.0,1.47,-176.0,9.18,8.07,23.0,22.7,37.3,37.2,sae_analysis/out/env_imgs/seed11446_step88_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed11446_step88_timestep0_actionOutput.png
40000.0,64.0,98.0,3.74,-2.3,42.7,30.0,1.0,-31.3,-103.0,19.7,15.1,15.4,14.6,44.5,43.8,sae_analysis/out/env_imgs/seed40021_step64_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed40021_step64_timestep1_actionOutput.png
25400.0,192.0,98.0,3.74,-100.0,-55.2,35.1,4.0,-42.1,29.3,4.6,2.16,15.3,14.4,44.7,43.8,sae_analysis/out/env_imgs/seed25426_step192_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed25426_step192_timestep1_actionOutput.png
40000.0,80.0,94.0,3.74,23.9,68.9,32.2,1.0,-116.0,-146.0,15.2,15.2,12.4,12.7,43.8,44.0,sae_analysis/out/env_imgs/seed40021_step80_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed40021_step80_timestep5_actionOutput.png
13800.0,32.0,96.0,3.73,34.4,79.4,40.9,1.0,90.3,215.0,8.36,11.8,9.26,8.59,50.0,49.1,sae_analysis/out/env_imgs/seed13783_step32_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed13783_step32_timestep3_actionOutput.png
13800.0,32.0,98.0,3.7,34.4,79.4,40.9,1.0,18.7,88.0,9.76,6.36,8.78,8.87,49.5,49.5,sae_analysis/out/env_imgs/seed13783_step32_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed13783_step32_timestep1_actionOutput.png
40000.0,72.0,95.0,3.69,23.9,68.9,32.2,1.0,-114.0,-168.0,8.97,10.0,13.7,13.2,45.3,45.0,sae_analysis/out/env_imgs/seed40021_step72_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed40021_step72_timestep4_actionOutput.png
40000.0,72.0,99.0,3.62,23.9,68.9,32.2,1.0,105.0,118.0,8.2,7.62,14.9,15.0,46.7,46.9,sae_analysis/out/env_imgs/seed40021_step72_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed40021_step72_timestep0_actionOutput.png
25400.0,192.0,94.0,3.59,-100.0,-55.2,35.1,4.0,24.3,-20.5,5.1,1.98,17.7,16.4,47.1,46.3,sae_analysis/out/env_imgs/seed25426_step192_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed25426_step192_timestep5_actionOutput.png
13800.0,32.0,99.0,3.59,34.4,79.4,40.9,1.0,88.0,56.2,6.36,6.86,8.87,9.04,49.5,49.8,sae_analysis/out/env_imgs/seed13783_step32_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed13783_step32_timestep0_actionOutput.png
