seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
30600.0,48.0,89.0,5.64,-14.5,30.5,7.83,5.0,-168.0,49.2,12.4,14.5,14.7,14.0,21.8,21.3,sae_analysis/out/env_imgs/seed30636_step48_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep10_actionOutput.png
30600.0,48.0,85.0,5.48,-14.5,30.5,7.83,5.0,-189.0,-185.0,22.5,15.5,15.5,14.5,21.2,21.2,sae_analysis/out/env_imgs/seed30636_step48_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep14_actionOutput.png
30600.0,48.0,88.0,5.46,-14.5,30.5,7.83,5.0,-150.0,-168.0,17.3,12.4,15.3,14.7,22.0,21.8,sae_analysis/out/env_imgs/seed30636_step48_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep11_actionOutput.png
30600.0,48.0,90.0,5.42,-14.5,30.5,7.83,5.0,49.2,-120.0,14.5,10.6,14.0,14.0,21.3,21.2,sae_analysis/out/env_imgs/seed30636_step48_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep9_actionOutput.png
30600.0,48.0,86.0,5.41,-14.5,30.5,7.83,5.0,-185.0,-161.0,15.5,14.5,14.5,15.8,21.2,22.2,sae_analysis/out/env_imgs/seed30636_step48_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep13_actionOutput.png
30600.0,48.0,83.0,5.33,-14.5,30.5,7.83,5.0,-153.0,-182.0,23.9,23.2,17.6,15.7,22.8,20.8,sae_analysis/out/env_imgs/seed30636_step48_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep16_actionOutput.png
30600.0,48.0,95.0,5.33,-14.5,30.5,7.83,5.0,-122.0,-94.3,18.6,16.7,13.8,14.3,20.7,21.4,sae_analysis/out/env_imgs/seed30636_step48_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep4_actionOutput.png
30600.0,48.0,93.0,5.3,-14.5,30.5,7.83,5.0,-156.0,-108.0,13.4,19.2,14.3,13.6,21.5,20.8,sae_analysis/out/env_imgs/seed30636_step48_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep6_actionOutput.png
30600.0,48.0,98.0,5.3,-14.5,30.5,7.83,5.0,-214.0,-203.0,16.4,15.2,13.2,14.3,20.2,21.5,sae_analysis/out/env_imgs/seed30636_step48_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep1_actionOutput.png
30600.0,48.0,82.0,5.3,-14.5,30.5,7.83,5.0,-85.3,-153.0,33.1,23.9,19.1,17.6,24.1,22.8,sae_analysis/out/env_imgs/seed30636_step48_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep17_actionOutput.png
30600.0,48.0,81.0,5.29,-14.5,30.5,7.83,5.0,-75.3,-85.3,40.2,33.1,19.2,19.1,23.9,24.1,sae_analysis/out/env_imgs/seed30636_step48_timestep18_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep18_actionOutput.png
30600.0,48.0,94.0,5.29,-14.5,30.5,7.83,5.0,-108.0,-122.0,19.2,18.6,13.6,13.8,20.8,20.7,sae_analysis/out/env_imgs/seed30636_step48_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep5_actionOutput.png
30600.0,56.0,83.0,5.26,-14.4,30.6,7.8,2.0,63.5,-12.1,30.9,36.0,15.2,15.5,18.5,19.0,sae_analysis/out/env_imgs/seed30636_step56_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed30636_step56_timestep16_actionOutput.png
30600.0,48.0,66.0,5.16,-14.5,30.5,7.83,5.0,218.0,-139.0,63.4,67.9,35.2,36.8,38.2,39.7,sae_analysis/out/env_imgs/seed30636_step48_timestep33_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep33_actionOutput.png
30600.0,48.0,87.0,5.15,-14.5,30.5,7.83,5.0,-161.0,-150.0,14.5,17.3,15.8,15.3,22.2,22.0,sae_analysis/out/env_imgs/seed30636_step48_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep12_actionOutput.png
30600.0,48.0,92.0,5.12,-14.5,30.5,7.83,5.0,-162.0,-156.0,12.8,13.4,16.2,14.3,23.3,21.5,sae_analysis/out/env_imgs/seed30636_step48_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep7_actionOutput.png
30600.0,48.0,91.0,5.09,-14.5,30.5,7.83,5.0,-120.0,-162.0,10.6,12.8,14.0,16.2,21.2,23.3,sae_analysis/out/env_imgs/seed30636_step48_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep8_actionOutput.png
30600.0,56.0,90.0,5.06,-14.4,30.6,7.8,2.0,-71.3,103.0,14.2,18.3,13.8,14.1,20.6,20.5,sae_analysis/out/env_imgs/seed30636_step56_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed30636_step56_timestep9_actionOutput.png
30600.0,48.0,76.0,5.02,-14.5,30.5,7.83,5.0,-94.4,-92.1,51.1,45.1,23.2,21.6,26.9,25.4,sae_analysis/out/env_imgs/seed30636_step48_timestep23_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep23_actionOutput.png
30600.0,48.0,78.0,5.01,-14.5,30.5,7.83,5.0,-79.2,-56.9,33.4,31.3,20.6,18.7,23.4,22.6,sae_analysis/out/env_imgs/seed30636_step48_timestep21_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep21_actionOutput.png
