seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
37500.0,80.0,98.0,1.55,-2.01,43.0,27.1,0.0,90.3,15.3,21.6,22.5,17.7,17.2,26.9,26.3,sae_analysis/out/env_imgs/seed37540_step80_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed37540_step80_timestep1_actionOutput.png
37500.0,80.0,97.0,1.53,-2.01,43.0,27.1,0.0,127.0,90.3,19.1,21.6,18.3,17.7,27.1,26.9,sae_analysis/out/env_imgs/seed37540_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed37540_step80_timestep2_actionOutput.png
37500.0,80.0,99.0,1.42,-2.01,43.0,27.1,0.0,15.3,27.6,22.5,23.0,17.2,17.1,26.3,26.9,sae_analysis/out/env_imgs/seed37540_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed37540_step80_timestep0_actionOutput.png
87400.0,88.0,96.0,1.36,96.1,141.0,20.8,6.0,-70.7,-0.179,4.82,11.9,7.17,7.91,19.4,19.1,sae_analysis/out/env_imgs/seed87380_step88_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed87380_step88_timestep3_actionOutput.png
25400.0,48.0,99.0,1.34,-126.0,-80.6,36.6,6.0,63.2,60.7,11.9,11.2,3.99,4.1,38.5,38.3,sae_analysis/out/env_imgs/seed25426_step48_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed25426_step48_timestep0_actionOutput.png
37500.0,184.0,97.0,1.32,19.3,64.3,38.0,0.0,167.0,139.0,11.1,15.3,20.4,20.2,20.5,20.3,sae_analysis/out/env_imgs/seed37540_step184_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed37540_step184_timestep2_actionOutput.png
37500.0,184.0,93.0,1.28,19.3,64.3,38.0,0.0,-102.0,-167.0,15.7,16.1,23.7,22.5,18.9,19.6,sae_analysis/out/env_imgs/seed37540_step184_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed37540_step184_timestep6_actionOutput.png
10300.0,96.0,99.0,1.25,54.5,99.5,24.2,6.0,198.0,196.0,8.34,7.44,3.83,3.08,22.3,23.5,sae_analysis/out/env_imgs/seed10301_step96_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed10301_step96_timestep0_actionOutput.png
10300.0,80.0,99.0,1.23,78.5,123.0,21.0,6.0,-28.4,43.1,9.89,7.81,4.02,3.38,22.1,22.0,sae_analysis/out/env_imgs/seed10301_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed10301_step80_timestep0_actionOutput.png
37500.0,88.0,99.0,1.22,-17.4,27.6,28.7,0.0,164.0,189.0,12.3,11.0,10.3,10.3,22.6,22.5,sae_analysis/out/env_imgs/seed37540_step88_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed37540_step88_timestep0_actionOutput.png
87400.0,80.0,98.0,1.22,97.4,142.0,20.6,7.0,-249.0,-271.0,1.12,3.39,12.5,12.5,12.7,12.3,sae_analysis/out/env_imgs/seed87380_step80_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed87380_step80_timestep1_actionOutput.png
25400.0,48.0,95.0,1.22,-126.0,-80.6,36.6,6.0,14.4,49.8,14.0,13.5,5.37,4.16,37.8,37.0,sae_analysis/out/env_imgs/seed25426_step48_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed25426_step48_timestep4_actionOutput.png
25400.0,64.0,96.0,1.21,-131.0,-85.7,38.1,6.0,-17.5,-62.0,4.79,8.5,13.8,14.6,41.0,42.8,sae_analysis/out/env_imgs/seed25426_step64_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed25426_step64_timestep3_actionOutput.png
10300.0,96.0,98.0,1.19,54.5,99.5,24.2,6.0,-26.2,198.0,9.53,8.34,3.64,3.83,22.8,22.3,sae_analysis/out/env_imgs/seed10301_step96_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed10301_step96_timestep1_actionOutput.png
25400.0,64.0,95.0,1.18,-131.0,-85.7,38.1,6.0,33.7,-17.5,7.08,4.79,13.3,13.8,41.8,41.0,sae_analysis/out/env_imgs/seed25426_step64_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed25426_step64_timestep4_actionOutput.png
10300.0,96.0,95.0,1.17,54.5,99.5,24.2,6.0,-10.1,12.2,16.0,14.7,7.46,5.57,24.2,22.4,sae_analysis/out/env_imgs/seed10301_step96_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed10301_step96_timestep4_actionOutput.png
37500.0,80.0,92.0,1.17,-2.01,43.0,27.1,0.0,47.9,62.1,34.0,25.1,20.6,21.2,27.3,28.0,sae_analysis/out/env_imgs/seed37540_step80_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed37540_step80_timestep7_actionOutput.png
37500.0,80.0,95.0,1.16,-2.01,43.0,27.1,0.0,52.6,79.5,26.2,22.2,19.9,18.7,27.2,27.4,sae_analysis/out/env_imgs/seed37540_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed37540_step80_timestep4_actionOutput.png
87400.0,88.0,92.0,1.14,96.1,141.0,20.8,6.0,-212.0,-98.4,13.5,13.1,9.44,9.56,18.8,18.9,sae_analysis/out/env_imgs/seed87380_step88_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed87380_step88_timestep7_actionOutput.png
87400.0,88.0,98.0,1.13,96.1,141.0,20.8,6.0,-184.0,-255.0,7.25,12.8,6.94,7.51,18.8,18.9,sae_analysis/out/env_imgs/seed87380_step88_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed87380_step88_timestep1_actionOutput.png
