seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
50800.0,32.0,99.0,3.51,11.0,56.0,11.3,1.0,219.0,212.0,14.9,16.1,24.3,24.2,33.4,33.2,sae_analysis/out/env_imgs/seed50788_step32_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep0_actionOutput.png
50800.0,32.0,97.0,3.41,11.0,56.0,11.3,1.0,157.0,-121.0,13.5,15.9,25.0,24.4,34.2,33.4,sae_analysis/out/env_imgs/seed50788_step32_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep2_actionOutput.png
50800.0,32.0,93.0,3.41,11.0,56.0,11.3,1.0,32.8,62.2,12.2,14.9,23.6,23.5,32.3,32.3,sae_analysis/out/env_imgs/seed50788_step32_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep6_actionOutput.png
50800.0,32.0,92.0,3.33,11.0,56.0,11.3,1.0,165.0,32.8,17.2,12.2,23.1,23.6,31.6,32.3,sae_analysis/out/env_imgs/seed50788_step32_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep7_actionOutput.png
50800.0,32.0,96.0,3.28,11.0,56.0,11.3,1.0,-173.0,157.0,13.1,13.5,25.0,25.0,33.9,34.2,sae_analysis/out/env_imgs/seed50788_step32_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep3_actionOutput.png
50800.0,32.0,89.0,3.15,11.0,56.0,11.3,1.0,109.0,54.8,21.1,21.0,23.4,23.6,30.9,31.4,sae_analysis/out/env_imgs/seed50788_step32_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep10_actionOutput.png
50800.0,32.0,94.0,3.12,11.0,56.0,11.3,1.0,62.2,75.5,14.9,12.6,23.5,24.3,32.3,33.2,sae_analysis/out/env_imgs/seed50788_step32_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep5_actionOutput.png
50800.0,32.0,95.0,3.11,11.0,56.0,11.3,1.0,75.5,-173.0,12.6,13.1,24.3,25.0,33.2,33.9,sae_analysis/out/env_imgs/seed50788_step32_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep4_actionOutput.png
50800.0,32.0,98.0,2.96,11.0,56.0,11.3,1.0,-121.0,219.0,15.9,14.9,24.4,24.3,33.4,33.4,sae_analysis/out/env_imgs/seed50788_step32_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep1_actionOutput.png
92400.0,80.0,91.0,2.85,-5.04,40.0,14.9,6.0,66.4,98.5,8.92,5.85,20.6,21.2,27.0,27.4,sae_analysis/out/env_imgs/seed92410_step80_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep8_actionOutput.png
50800.0,32.0,90.0,2.83,11.0,56.0,11.3,1.0,54.8,130.0,21.0,10.1,23.6,22.7,31.4,30.9,sae_analysis/out/env_imgs/seed50788_step32_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep9_actionOutput.png
92400.0,80.0,89.0,2.8,-5.04,40.0,14.9,6.0,81.5,45.3,15.8,9.8,22.5,21.3,28.2,27.8,sae_analysis/out/env_imgs/seed92410_step80_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep10_actionOutput.png
84000.0,176.0,93.0,2.8,1.9,46.9,3.95,1.0,-10.0,-105.0,7.3,7.08,17.1,16.7,13.9,13.3,sae_analysis/out/env_imgs/seed84003_step176_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed84003_step176_timestep6_actionOutput.png
33000.0,56.0,92.0,2.78,-11.1,33.9,10.1,6.0,310.0,280.0,35.0,29.9,18.9,18.0,21.4,20.4,sae_analysis/out/env_imgs/seed32990_step56_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed32990_step56_timestep7_actionOutput.png
50800.0,32.0,75.0,2.77,11.0,56.0,11.3,1.0,-151.0,128.0,24.1,24.6,27.0,27.4,35.7,36.2,sae_analysis/out/env_imgs/seed50788_step32_timestep24_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep24_actionOutput.png
33000.0,56.0,90.0,2.76,-11.1,33.9,10.1,6.0,311.0,308.0,28.2,30.5,18.7,17.7,21.6,20.5,sae_analysis/out/env_imgs/seed32990_step56_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed32990_step56_timestep9_actionOutput.png
92400.0,80.0,85.0,2.76,-5.04,40.0,14.9,6.0,21.3,-22.9,16.8,19.0,25.5,24.6,30.2,29.5,sae_analysis/out/env_imgs/seed92410_step80_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep14_actionOutput.png
