seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
49400.0,80.0,83.0,4.04,-62.0,-17.0,15.6,0.0,104.0,87.8,7.13,5.85,19.4,20.0,10.5,12.3,sae_analysis/out/env_imgs/seed49442_step80_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep16_actionOutput.png
49400.0,80.0,85.0,4.01,-62.0,-17.0,15.6,0.0,234.0,61.1,14.5,12.5,19.1,20.0,14.1,15.5,sae_analysis/out/env_imgs/seed49442_step80_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep14_actionOutput.png
49400.0,80.0,95.0,3.98,-62.0,-17.0,15.6,0.0,16.7,9.06,0.305,1.74,20.9,20.4,12.4,12.2,sae_analysis/out/env_imgs/seed49442_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep4_actionOutput.png
49400.0,80.0,94.0,3.98,-62.0,-17.0,15.6,0.0,68.5,16.7,4.87,0.305,21.7,20.9,12.6,12.4,sae_analysis/out/env_imgs/seed49442_step80_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep5_actionOutput.png
49400.0,80.0,96.0,3.9,-62.0,-17.0,15.6,0.0,9.06,166.0,1.74,8.72,20.4,18.7,12.2,10.7,sae_analysis/out/env_imgs/seed49442_step80_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep3_actionOutput.png
49400.0,80.0,84.0,3.85,-62.0,-17.0,15.6,0.0,87.8,234.0,5.85,14.5,20.0,19.1,12.3,14.1,sae_analysis/out/env_imgs/seed49442_step80_timestep15_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep15_actionOutput.png
49400.0,80.0,92.0,3.84,-62.0,-17.0,15.6,0.0,90.9,46.7,2.89,3.27,19.9,20.1,11.4,12.3,sae_analysis/out/env_imgs/seed49442_step80_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep7_actionOutput.png
49400.0,80.0,82.0,3.72,-62.0,-17.0,15.6,0.0,217.0,104.0,16.4,7.13,18.8,19.4,9.86,10.5,sae_analysis/out/env_imgs/seed49442_step80_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep17_actionOutput.png
49400.0,80.0,87.0,3.69,-62.0,-17.0,15.6,0.0,123.0,136.0,7.61,4.63,19.0,19.4,13.5,12.4,sae_analysis/out/env_imgs/seed49442_step80_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep12_actionOutput.png
49400.0,80.0,80.0,3.69,-62.0,-17.0,15.6,0.0,241.0,165.0,27.3,18.1,23.0,19.0,15.7,11.4,sae_analysis/out/env_imgs/seed49442_step80_timestep19_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep19_actionOutput.png
49400.0,80.0,99.0,3.63,-62.0,-17.0,15.6,0.0,271.0,-34.5,12.2,11.9,18.5,18.6,10.9,10.6,sae_analysis/out/env_imgs/seed49442_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep0_actionOutput.png
49400.0,80.0,97.0,3.63,-62.0,-17.0,15.6,0.0,166.0,289.0,8.72,12.4,18.7,18.8,10.7,11.5,sae_analysis/out/env_imgs/seed49442_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep2_actionOutput.png
49400.0,80.0,86.0,3.61,-62.0,-17.0,15.6,0.0,61.1,123.0,12.5,7.61,20.0,19.0,15.5,13.5,sae_analysis/out/env_imgs/seed49442_step80_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep13_actionOutput.png
49400.0,80.0,93.0,3.56,-62.0,-17.0,15.6,0.0,46.7,68.5,3.27,4.87,20.1,21.7,12.3,12.6,sae_analysis/out/env_imgs/seed49442_step80_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep6_actionOutput.png
49400.0,72.0,94.0,3.55,-67.8,-22.8,10.6,4.0,21.7,-110.0,16.9,16.6,16.3,16.6,9.42,9.53,sae_analysis/out/env_imgs/seed49442_step72_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed49442_step72_timestep5_actionOutput.png
49400.0,80.0,88.0,3.53,-62.0,-17.0,15.6,0.0,136.0,143.0,4.63,4.85,19.4,20.0,12.4,12.3,sae_analysis/out/env_imgs/seed49442_step80_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep11_actionOutput.png
49400.0,80.0,77.0,3.49,-62.0,-17.0,15.6,0.0,205.0,218.0,22.4,16.3,21.5,23.4,17.0,14.9,sae_analysis/out/env_imgs/seed49442_step80_timestep22_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep22_actionOutput.png
49400.0,72.0,98.0,3.49,-67.8,-22.8,10.6,4.0,-197.0,-152.0,19.5,19.9,16.4,16.3,8.13,7.48,sae_analysis/out/env_imgs/seed49442_step72_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed49442_step72_timestep1_actionOutput.png
49400.0,80.0,89.0,3.45,-62.0,-17.0,15.6,0.0,143.0,214.0,4.85,5.86,20.0,20.6,12.3,12.1,sae_analysis/out/env_imgs/seed49442_step80_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep10_actionOutput.png
