seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
23200.0,48.0,67.0,3.03,132.0,177.0,23.2,4.0,-240.0,69.6,19.8,24.0,31.9,35.8,38.4,42.3,sae_analysis/out/env_imgs/seed23167_step48_timestep32_actionInput.png,sae_analysis/out/env_imgs/seed23167_step48_timestep32_actionOutput.png
86200.0,24.0,69.0,2.99,98.2,143.0,19.4,0.0,-110.0,-96.3,40.9,43.0,28.5,25.9,38.1,36.8,sae_analysis/out/env_imgs/seed86172_step24_timestep30_actionInput.png,sae_analysis/out/env_imgs/seed86172_step24_timestep30_actionOutput.png
23200.0,48.0,77.0,2.95,132.0,177.0,23.2,4.0,311.0,330.0,34.8,41.3,34.4,34.5,35.2,35.3,sae_analysis/out/env_imgs/seed23167_step48_timestep22_actionInput.png,sae_analysis/out/env_imgs/seed23167_step48_timestep22_actionOutput.png
23200.0,48.0,74.0,2.93,132.0,177.0,23.2,4.0,-3.9,-20.0,38.6,33.6,36.1,34.6,37.1,36.3,sae_analysis/out/env_imgs/seed23167_step48_timestep25_actionInput.png,sae_analysis/out/env_imgs/seed23167_step48_timestep25_actionOutput.png
23200.0,48.0,63.0,2.9,132.0,177.0,23.2,4.0,-250.0,-253.0,42.6,30.3,32.8,28.7,37.6,35.0,sae_analysis/out/env_imgs/seed23167_step48_timestep36_actionInput.png,sae_analysis/out/env_imgs/seed23167_step48_timestep36_actionOutput.png
86200.0,24.0,72.0,2.86,98.2,143.0,19.4,0.0,-87.5,-174.0,35.7,30.6,25.5,25.9,38.6,38.2,sae_analysis/out/env_imgs/seed86172_step24_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed86172_step24_timestep27_actionOutput.png
23200.0,48.0,92.0,2.85,132.0,177.0,23.2,4.0,317.0,351.0,20.9,23.4,23.0,21.6,27.7,28.1,sae_analysis/out/env_imgs/seed23167_step48_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed23167_step48_timestep7_actionOutput.png
86200.0,24.0,68.0,2.84,98.2,143.0,19.4,0.0,-86.7,-110.0,55.4,40.9,30.1,28.5,38.5,38.1,sae_analysis/out/env_imgs/seed86172_step24_timestep31_actionInput.png,sae_analysis/out/env_imgs/seed86172_step24_timestep31_actionOutput.png
23200.0,48.0,86.0,2.83,132.0,177.0,23.2,4.0,-19.3,337.0,35.1,30.8,28.9,25.6,33.2,31.2,sae_analysis/out/env_imgs/seed23167_step48_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed23167_step48_timestep13_actionOutput.png
86200.0,16.0,62.0,2.83,98.2,143.0,19.4,2.0,-233.0,-268.0,74.1,70.2,40.5,43.3,48.7,49.8,sae_analysis/out/env_imgs/seed86172_step16_timestep37_actionInput.png,sae_analysis/out/env_imgs/seed86172_step16_timestep37_actionOutput.png
23200.0,48.0,61.0,2.8,132.0,177.0,23.2,4.0,-264.0,-247.0,52.6,53.7,36.0,34.4,41.6,39.5,sae_analysis/out/env_imgs/seed23167_step48_timestep38_actionInput.png,sae_analysis/out/env_imgs/seed23167_step48_timestep38_actionOutput.png
