seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
86200.0,48.0,99.0,8.2,84.5,130.0,16.9,6.0,-156.0,-78.0,9.21,10.0,9.91,9.48,22.4,21.7,sae_analysis/out/env_imgs/seed86172_step48_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep0_actionOutput.png
86200.0,48.0,89.0,8.11,84.5,130.0,16.9,6.0,-147.0,-259.0,14.0,9.03,15.1,14.9,24.5,25.6,sae_analysis/out/env_imgs/seed86172_step48_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep10_actionOutput.png
86200.0,48.0,96.0,8.0,84.5,130.0,16.9,6.0,-61.6,-67.9,10.6,10.8,12.9,12.1,24.3,23.9,sae_analysis/out/env_imgs/seed86172_step48_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep3_actionOutput.png
86200.0,48.0,91.0,7.94,84.5,130.0,16.9,6.0,-50.5,-96.4,14.2,14.2,16.0,14.9,26.0,24.7,sae_analysis/out/env_imgs/seed86172_step48_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep8_actionOutput.png
86200.0,48.0,95.0,7.89,84.5,130.0,16.9,6.0,-68.4,-61.6,12.6,10.6,13.1,12.9,23.8,24.3,sae_analysis/out/env_imgs/seed86172_step48_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep4_actionOutput.png
86200.0,48.0,93.0,7.86,84.5,130.0,16.9,6.0,-121.0,-60.9,12.6,12.4,15.2,14.6,25.6,24.8,sae_analysis/out/env_imgs/seed86172_step48_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep6_actionOutput.png
86200.0,48.0,98.0,7.84,84.5,130.0,16.9,6.0,15.1,-156.0,10.8,9.21,11.1,9.91,23.3,22.4,sae_analysis/out/env_imgs/seed86172_step48_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep1_actionOutput.png
86200.0,48.0,84.0,7.69,84.5,130.0,16.9,6.0,-278.0,31.7,12.7,13.2,15.8,16.7,26.5,26.4,sae_analysis/out/env_imgs/seed86172_step48_timestep15_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep15_actionOutput.png
86200.0,56.0,90.0,7.68,59.8,105.0,12.0,6.0,-42.7,-49.5,17.5,18.3,16.4,15.8,20.9,20.6,sae_analysis/out/env_imgs/seed86172_step56_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed86172_step56_timestep9_actionOutput.png
86200.0,48.0,92.0,7.68,84.5,130.0,16.9,6.0,-96.4,-121.0,14.2,12.6,14.9,15.2,24.7,25.6,sae_analysis/out/env_imgs/seed86172_step48_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep7_actionOutput.png
86200.0,48.0,94.0,7.68,84.5,130.0,16.9,6.0,-60.9,-68.4,12.4,12.6,14.6,13.1,24.8,23.8,sae_analysis/out/env_imgs/seed86172_step48_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep5_actionOutput.png
86200.0,56.0,97.0,7.66,59.8,105.0,12.0,6.0,-247.0,223.0,7.06,5.32,10.8,9.77,15.6,15.1,sae_analysis/out/env_imgs/seed86172_step56_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed86172_step56_timestep2_actionOutput.png
86200.0,56.0,95.0,7.6,59.8,105.0,12.0,6.0,-96.0,64.1,7.41,8.81,12.6,11.7,17.6,16.3,sae_analysis/out/env_imgs/seed86172_step56_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed86172_step56_timestep4_actionOutput.png
86200.0,56.0,94.0,7.51,59.8,105.0,12.0,6.0,-127.0,-96.0,10.2,7.41,13.3,12.6,18.3,17.6,sae_analysis/out/env_imgs/seed86172_step56_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed86172_step56_timestep5_actionOutput.png
86200.0,56.0,91.0,7.49,59.8,105.0,12.0,6.0,-49.5,-78.6,18.3,17.6,15.8,14.6,20.6,19.4,sae_analysis/out/env_imgs/seed86172_step56_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed86172_step56_timestep8_actionOutput.png
86200.0,56.0,98.0,7.47,59.8,105.0,12.0,6.0,223.0,130.0,5.32,6.92,9.77,10.2,15.1,15.3,sae_analysis/out/env_imgs/seed86172_step56_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed86172_step56_timestep1_actionOutput.png
86200.0,48.0,82.0,7.44,84.5,130.0,16.9,6.0,-328.0,41.2,6.99,18.7,17.0,19.6,26.2,28.6,sae_analysis/out/env_imgs/seed86172_step48_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep17_actionOutput.png
86200.0,48.0,90.0,7.43,84.5,130.0,16.9,6.0,-259.0,-50.5,9.03,14.2,14.9,16.0,25.6,26.0,sae_analysis/out/env_imgs/seed86172_step48_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep9_actionOutput.png
86200.0,56.0,96.0,7.41,59.8,105.0,12.0,6.0,64.1,-247.0,8.81,7.06,11.7,10.8,16.3,15.6,sae_analysis/out/env_imgs/seed86172_step56_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed86172_step56_timestep3_actionOutput.png
86200.0,56.0,93.0,7.41,59.8,105.0,12.0,6.0,-121.0,-127.0,13.2,10.2,14.0,13.3,19.2,18.3,sae_analysis/out/env_imgs/seed86172_step56_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed86172_step56_timestep6_actionOutput.png
