seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
90300.0,192.0,92.0,2.11,6.54,51.5,14.6,4.0,-150.0,-129.0,4.3,2.93,19.5,18.9,29.7,28.9,sae_analysis/out/env_imgs/seed90283_step192_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed90283_step192_timestep7_actionOutput.png
40000.0,136.0,93.0,2.02,27.0,72.0,8.54,7.0,-228.0,-166.0,20.9,20.6,18.3,17.0,24.6,23.8,sae_analysis/out/env_imgs/seed40021_step136_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed40021_step136_timestep6_actionOutput.png
13800.0,72.0,89.0,1.96,49.4,94.4,35.5,8.0,144.0,175.0,25.7,18.9,12.6,12.0,39.8,38.9,sae_analysis/out/env_imgs/seed13783_step72_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed13783_step72_timestep10_actionOutput.png
13800.0,96.0,96.0,1.9,50.2,95.2,34.6,8.0,-175.0,-197.0,4.51,1.51,8.65,9.0,38.7,38.8,sae_analysis/out/env_imgs/seed13783_step96_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed13783_step96_timestep3_actionOutput.png
13800.0,128.0,88.0,1.84,50.1,95.1,34.4,8.0,-158.0,212.0,5.48,8.96,15.5,13.5,38.2,38.2,sae_analysis/out/env_imgs/seed13783_step128_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed13783_step128_timestep11_actionOutput.png
25400.0,184.0,75.0,1.78,-106.0,-61.2,37.7,4.0,-241.0,-230.0,34.5,38.4,28.8,24.8,54.3,52.7,sae_analysis/out/env_imgs/seed25426_step184_timestep24_actionInput.png,sae_analysis/out/env_imgs/seed25426_step184_timestep24_actionOutput.png
90300.0,192.0,85.0,1.77,6.54,51.5,14.6,4.0,44.5,62.4,16.8,17.0,22.1,21.3,32.0,30.7,sae_analysis/out/env_imgs/seed90283_step192_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed90283_step192_timestep14_actionOutput.png
52800.0,136.0,86.0,1.7,0.246,45.2,10.7,6.0,39.0,-128.0,9.77,11.3,24.8,24.1,32.8,32.5,sae_analysis/out/env_imgs/seed52752_step136_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed52752_step136_timestep13_actionOutput.png
84000.0,104.0,95.0,1.7,5.0,50.0,19.1,7.0,152.0,160.0,20.0,18.9,22.4,21.7,40.9,40.3,sae_analysis/out/env_imgs/seed84003_step104_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed84003_step104_timestep4_actionOutput.png
78500.0,16.0,86.0,1.7,-26.9,18.1,31.9,1.0,158.0,61.3,32.1,35.5,22.6,21.8,39.2,37.5,sae_analysis/out/env_imgs/seed78540_step16_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed78540_step16_timestep13_actionOutput.png
55500.0,128.0,99.0,1.7,3.1,48.1,5.04,4.0,90.2,-7.03,8.29,8.98,21.7,21.7,26.6,26.7,sae_analysis/out/env_imgs/seed55531_step128_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed55531_step128_timestep0_actionOutput.png
25400.0,192.0,93.0,1.68,-100.0,-55.2,35.1,4.0,-13.2,24.3,3.35,5.1,17.7,17.7,47.0,47.1,sae_analysis/out/env_imgs/seed25426_step192_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed25426_step192_timestep6_actionOutput.png
47100.0,160.0,86.0,1.65,7.2,52.2,6.01,7.0,95.1,103.0,32.7,27.6,21.3,21.0,23.2,23.1,sae_analysis/out/env_imgs/seed47106_step160_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed47106_step160_timestep13_actionOutput.png
90300.0,16.0,82.0,1.64,46.5,91.5,17.3,8.0,251.0,255.0,2.95,6.17,27.4,27.3,43.2,43.1,sae_analysis/out/env_imgs/seed90283_step16_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed90283_step16_timestep17_actionOutput.png
29100.0,200.0,86.0,1.64,15.8,60.8,7.91,4.0,-40.4,-56.5,8.99,8.56,22.7,20.9,27.2,25.5,sae_analysis/out/env_imgs/seed29142_step200_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed29142_step200_timestep13_actionOutput.png
40000.0,136.0,76.0,1.63,27.0,72.0,8.54,7.0,-21.1,-15.2,47.8,51.1,30.0,30.9,34.4,35.6,sae_analysis/out/env_imgs/seed40021_step136_timestep23_actionInput.png,sae_analysis/out/env_imgs/seed40021_step136_timestep23_actionOutput.png
30600.0,144.0,98.0,1.62,7.22,52.2,4.05,7.0,-240.0,63.6,8.35,7.55,16.1,16.6,19.5,20.0,sae_analysis/out/env_imgs/seed30608_step144_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed30608_step144_timestep1_actionOutput.png
13800.0,72.0,86.0,1.62,49.4,94.4,35.5,8.0,143.0,182.0,19.0,22.5,15.0,14.4,42.1,40.9,sae_analysis/out/env_imgs/seed13783_step72_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed13783_step72_timestep13_actionOutput.png
