seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
52800.0,88.0,2.0,1.61,51.2,96.2,24.3,6.0,-38.1,-80.2,101.0,40.6,45.0,61.0,46.7,63.7,sae_analysis/out/env_imgs/seed52752_step88_timestep97_actionInput.png,sae_analysis/out/env_imgs/seed52752_step88_timestep97_actionOutput.png
98400.0,152.0,2.0,1.57,5.93,50.9,5.8,8.0,27.6,28.9,104.0,61.9,43.0,39.5,43.3,40.7,sae_analysis/out/env_imgs/seed98355_step152_timestep97_actionInput.png,sae_analysis/out/env_imgs/seed98355_step152_timestep97_actionOutput.png
60600.0,16.0,0.0,1.57,-79.0,-34.0,22.8,1.0,121.0,41.0,95.4,55.6,37.5,68.9,33.6,65.3,sae_analysis/out/env_imgs/seed60596_step16_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed60596_step16_timestep99_actionOutput.png
33500.0,72.0,0.0,1.52,-70.0,-25.0,21.1,5.0,-125.0,74.0,48.8,46.0,38.3,76.5,35.7,70.2,sae_analysis/out/env_imgs/seed33539_step72_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed33539_step72_timestep99_actionOutput.png
98400.0,72.0,1.0,1.5,5.88,50.9,8.42,4.0,-105.0,-137.0,107.0,69.7,52.0,47.1,51.5,45.4,sae_analysis/out/env_imgs/seed98355_step72_timestep98_actionInput.png,sae_analysis/out/env_imgs/seed98355_step72_timestep98_actionOutput.png
70800.0,88.0,4.0,1.49,-4.88,40.1,2.07,2.0,37.6,-205.0,36.9,55.8,37.7,39.9,37.6,39.6,sae_analysis/out/env_imgs/seed70799_step88_timestep95_actionInput.png,sae_analysis/out/env_imgs/seed70799_step88_timestep95_actionOutput.png
44600.0,88.0,0.0,1.47,4.28,49.3,2.16,8.0,136.0,-174.0,54.6,68.9,39.0,50.7,39.1,49.8,sae_analysis/out/env_imgs/seed44578_step88_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed44578_step88_timestep99_actionOutput.png
55500.0,160.0,0.0,1.47,3.08,48.1,4.91,6.0,263.0,51.8,67.8,112.0,44.5,60.4,46.0,60.3,sae_analysis/out/env_imgs/seed55531_step160_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed55531_step160_timestep99_actionOutput.png
86200.0,24.0,0.0,1.46,98.2,143.0,19.4,0.0,-179.0,49.0,55.7,101.0,45.4,61.6,51.0,59.1,sae_analysis/out/env_imgs/seed86172_step24_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed86172_step24_timestep99_actionOutput.png
33500.0,128.0,0.0,1.44,2.7,47.7,7.63,5.0,131.0,-84.6,36.0,79.3,38.8,52.6,38.3,53.3,sae_analysis/out/env_imgs/seed33539_step128_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed33539_step128_timestep99_actionOutput.png
