seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
23200.0,184.0,94.0,1.71,53.0,98.0,11.6,5.0,-125.0,-87.2,14.6,14.9,14.1,13.6,7.36,7.2,sae_analysis/out/env_imgs/seed23167_step184_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed23167_step184_timestep5_actionOutput.png
92400.0,160.0,92.0,1.67,5.97,51.0,4.05,0.0,101.0,61.1,14.8,13.8,21.1,20.2,24.3,23.4,sae_analysis/out/env_imgs/seed92410_step160_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed92410_step160_timestep7_actionOutput.png
54200.0,176.0,99.0,1.66,4.78,49.8,4.93,5.0,125.0,31.7,2.21,2.1,7.56,7.49,11.7,11.7,sae_analysis/out/env_imgs/seed54206_step176_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed54206_step176_timestep0_actionOutput.png
78500.0,184.0,95.0,1.62,-0.366,44.6,5.26,8.0,-1.91,-10.5,7.75,6.62,9.67,9.17,6.21,5.34,sae_analysis/out/env_imgs/seed78540_step184_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed78540_step184_timestep4_actionOutput.png
30600.0,200.0,88.0,1.59,3.13,48.1,4.09,0.0,108.0,148.0,14.0,22.6,15.7,17.2,19.5,20.8,sae_analysis/out/env_imgs/seed30608_step200_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed30608_step200_timestep11_actionOutput.png
54200.0,176.0,97.0,1.54,4.78,49.8,4.93,5.0,199.0,139.0,2.91,4.7,9.15,8.08,13.0,12.1,sae_analysis/out/env_imgs/seed54206_step176_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed54206_step176_timestep2_actionOutput.png
47100.0,112.0,98.0,1.49,8.91,53.9,7.54,5.0,-178.0,-53.3,6.94,8.8,4.73,5.1,11.4,11.9,sae_analysis/out/env_imgs/seed47106_step112_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed47106_step112_timestep1_actionOutput.png
92400.0,192.0,91.0,1.48,3.8,48.8,4.09,2.0,229.0,203.0,11.3,7.15,14.6,14.7,11.8,11.6,sae_analysis/out/env_imgs/seed92410_step192_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed92410_step192_timestep8_actionOutput.png
78500.0,176.0,96.0,1.47,0.639,45.6,3.6,8.0,82.2,50.5,5.96,7.82,6.14,6.43,3.66,3.98,sae_analysis/out/env_imgs/seed78540_step176_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed78540_step176_timestep3_actionOutput.png
29100.0,80.0,99.0,1.47,5.87,50.9,4.83,5.0,14.9,0.32,3.66,1.04,7.84,7.23,11.9,11.3,sae_analysis/out/env_imgs/seed29142_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed29142_step80_timestep0_actionOutput.png
92400.0,200.0,95.0,1.46,3.8,48.8,4.09,8.0,85.9,-73.7,7.52,3.59,6.89,6.89,4.75,3.93,sae_analysis/out/env_imgs/seed92410_step200_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed92410_step200_timestep4_actionOutput.png
78500.0,152.0,95.0,1.45,-0.293,44.7,3.59,2.0,124.0,-115.0,4.93,1.04,14.8,14.5,13.8,13.6,sae_analysis/out/env_imgs/seed78540_step152_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed78540_step152_timestep4_actionOutput.png
27200.0,192.0,94.0,1.44,-3.44,41.6,4.43,2.0,-41.1,-53.0,22.0,16.2,17.5,17.1,19.4,19.0,sae_analysis/out/env_imgs/seed27240_step192_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed27240_step192_timestep5_actionOutput.png
98400.0,184.0,99.0,1.43,10.3,55.3,9.2,8.0,252.0,-98.7,3.18,1.17,7.58,7.21,5.15,4.54,sae_analysis/out/env_imgs/seed98355_step184_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed98355_step184_timestep0_actionOutput.png
23200.0,120.0,99.0,1.4,52.6,97.6,4.43,5.0,-33.4,15.0,11.5,10.7,14.9,14.4,11.7,11.2,sae_analysis/out/env_imgs/seed23167_step120_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed23167_step120_timestep0_actionOutput.png
23200.0,88.0,84.0,1.37,71.1,116.0,5.43,1.0,-103.0,-107.0,31.5,28.5,15.2,14.8,15.9,15.5,sae_analysis/out/env_imgs/seed23167_step88_timestep15_actionInput.png,sae_analysis/out/env_imgs/seed23167_step88_timestep15_actionOutput.png
98400.0,88.0,76.0,1.37,3.95,48.9,4.03,4.0,-29.9,-12.0,35.7,49.8,24.1,25.3,26.3,27.3,sae_analysis/out/env_imgs/seed98355_step88_timestep23_actionInput.png,sae_analysis/out/env_imgs/seed98355_step88_timestep23_actionOutput.png
98400.0,88.0,89.0,1.36,3.95,48.9,4.03,4.0,190.0,238.0,14.2,11.3,19.5,17.2,22.9,20.8,sae_analysis/out/env_imgs/seed98355_step88_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed98355_step88_timestep10_actionOutput.png
84100.0,200.0,95.0,1.36,-4.55,40.4,6.56,2.0,68.2,57.7,6.31,3.4,14.0,13.3,18.1,16.8,sae_analysis/out/env_imgs/seed84098_step200_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed84098_step200_timestep4_actionOutput.png
92400.0,200.0,99.0,1.35,3.8,48.8,4.09,8.0,116.0,166.0,4.82,4.48,6.55,6.66,2.99,2.62,sae_analysis/out/env_imgs/seed92410_step200_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed92410_step200_timestep0_actionOutput.png
