seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
37500.0,104.0,54.0,1.65,-0.248,44.8,31.1,5.0,108.0,110.0,18.0,23.0,39.8,37.7,38.1,36.0,sae_analysis/out/env_imgs/seed37540_step104_timestep45_actionInput.png,sae_analysis/out/env_imgs/seed37540_step104_timestep45_actionOutput.png
86200.0,88.0,41.0,1.6,16.3,61.3,5.78,8.0,-135.0,-163.0,35.8,44.8,38.3,36.4,39.6,38.0,sae_analysis/out/env_imgs/seed86172_step88_timestep58_actionInput.png,sae_analysis/out/env_imgs/seed86172_step88_timestep58_actionOutput.png
45400.0,8.0,58.0,1.56,-16.3,28.7,23.5,1.0,256.0,213.0,112.0,105.0,37.1,39.2,36.6,40.6,sae_analysis/out/env_imgs/seed45429_step8_timestep41_actionInput.png,sae_analysis/out/env_imgs/seed45429_step8_timestep41_actionOutput.png
37500.0,176.0,72.0,1.53,19.3,64.3,38.0,5.0,-6.97,13.5,6.87,6.71,34.9,38.1,24.6,24.2,sae_analysis/out/env_imgs/seed37540_step176_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed37540_step176_timestep27_actionOutput.png
84100.0,40.0,66.0,1.52,-17.1,27.9,17.6,2.0,-137.0,-83.0,35.0,46.6,31.8,28.7,42.5,38.8,sae_analysis/out/env_imgs/seed84098_step40_timestep33_actionInput.png,sae_analysis/out/env_imgs/seed84098_step40_timestep33_actionOutput.png
37500.0,176.0,54.0,1.51,19.3,64.3,38.0,5.0,-193.0,-199.0,44.1,22.2,56.8,57.2,40.5,42.0,sae_analysis/out/env_imgs/seed37540_step176_timestep45_actionInput.png,sae_analysis/out/env_imgs/seed37540_step176_timestep45_actionOutput.png
45400.0,8.0,48.0,1.5,-16.3,28.7,23.5,1.0,46.9,33.8,146.0,142.0,41.1,43.8,43.0,44.9,sae_analysis/out/env_imgs/seed45429_step8_timestep51_actionInput.png,sae_analysis/out/env_imgs/seed45429_step8_timestep51_actionOutput.png
30400.0,0.0,60.0,1.46,108.0,153.0,11.1,2.0,-63.6,-60.5,106.0,110.0,34.2,35.0,38.7,38.0,sae_analysis/out/env_imgs/seed30449_step0_timestep39_actionInput.png,sae_analysis/out/env_imgs/seed30449_step0_timestep39_actionOutput.png
37500.0,120.0,72.0,1.45,7.73,52.7,33.6,2.0,-8.55,-0.681,80.4,86.1,32.0,33.0,30.1,29.4,sae_analysis/out/env_imgs/seed37540_step120_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed37540_step120_timestep27_actionOutput.png
37500.0,104.0,62.0,1.42,-0.248,44.8,31.1,5.0,-33.4,286.0,53.1,61.8,39.7,40.5,33.3,32.6,sae_analysis/out/env_imgs/seed37540_step104_timestep37_actionInput.png,sae_analysis/out/env_imgs/seed37540_step104_timestep37_actionOutput.png
37500.0,64.0,69.0,1.42,-2.01,43.0,27.1,2.0,126.0,98.4,38.9,30.5,44.0,44.0,33.8,34.7,sae_analysis/out/env_imgs/seed37540_step64_timestep30_actionInput.png,sae_analysis/out/env_imgs/seed37540_step64_timestep30_actionOutput.png
37500.0,152.0,67.0,1.41,19.3,64.3,38.0,5.0,333.0,319.0,81.7,65.7,43.7,41.7,27.2,25.0,sae_analysis/out/env_imgs/seed37540_step152_timestep32_actionInput.png,sae_analysis/out/env_imgs/seed37540_step152_timestep32_actionOutput.png
37500.0,8.0,51.0,1.4,-18.6,26.4,24.4,0.0,-167.0,-192.0,9.26,15.9,26.2,27.4,30.8,31.2,sae_analysis/out/env_imgs/seed37540_step8_timestep48_actionInput.png,sae_analysis/out/env_imgs/seed37540_step8_timestep48_actionOutput.png
45400.0,16.0,60.0,1.4,-16.3,28.7,23.5,1.0,59.5,-33.5,63.2,69.9,31.8,28.6,33.8,31.4,sae_analysis/out/env_imgs/seed45429_step16_timestep39_actionInput.png,sae_analysis/out/env_imgs/seed45429_step16_timestep39_actionOutput.png
84100.0,48.0,91.0,1.39,-17.1,27.9,17.6,2.0,-51.9,-46.3,18.6,24.2,11.4,11.5,27.0,26.1,sae_analysis/out/env_imgs/seed84098_step48_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed84098_step48_timestep8_actionOutput.png
45400.0,24.0,73.0,1.39,-16.3,28.7,23.5,8.0,-156.0,-211.0,40.8,45.7,34.6,32.3,47.9,46.2,sae_analysis/out/env_imgs/seed45429_step24_timestep26_actionInput.png,sae_analysis/out/env_imgs/seed45429_step24_timestep26_actionOutput.png
13800.0,16.0,47.0,1.37,-8.06,36.9,42.7,8.0,132.0,124.0,14.3,25.8,51.8,51.2,37.7,35.5,sae_analysis/out/env_imgs/seed13783_step16_timestep52_actionInput.png,sae_analysis/out/env_imgs/seed13783_step16_timestep52_actionOutput.png
