seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
27200.0,64.0,99.0,1.46,-15.5,29.5,31.6,4.0,-220.0,-179.0,9.66,7.71,22.0,21.8,52.9,52.7,sae_analysis/out/env_imgs/seed27242_step64_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed27242_step64_timestep0_actionOutput.png
30600.0,80.0,95.0,1.27,7.11,52.1,22.9,4.0,-179.0,-205.0,10.0,10.7,26.7,25.4,49.5,48.1,sae_analysis/out/env_imgs/seed30608_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep4_actionOutput.png
30600.0,80.0,97.0,1.25,7.11,52.1,22.9,4.0,-116.0,-158.0,11.8,12.4,25.3,26.0,48.0,48.7,sae_analysis/out/env_imgs/seed30608_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep2_actionOutput.png
78500.0,56.0,98.0,1.03,3.33,48.3,32.3,4.0,-71.6,105.0,7.15,4.65,18.9,19.5,51.0,51.5,sae_analysis/out/env_imgs/seed78540_step56_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed78540_step56_timestep1_actionOutput.png
33500.0,40.0,98.0,1.02,-85.2,-40.2,32.4,0.0,-330.0,309.0,4.24,6.76,15.5,15.5,45.5,45.6,sae_analysis/out/env_imgs/seed33539_step40_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed33539_step40_timestep1_actionOutput.png
30600.0,80.0,99.0,0.95,7.11,52.1,22.9,4.0,-138.0,-173.0,11.0,11.5,25.4,25.8,48.1,48.5,sae_analysis/out/env_imgs/seed30608_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep0_actionOutput.png
27200.0,72.0,99.0,0.934,-15.5,29.5,31.6,4.0,175.0,-239.0,13.9,14.3,14.3,14.3,45.7,45.8,sae_analysis/out/env_imgs/seed27242_step72_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed27242_step72_timestep0_actionOutput.png
52800.0,72.0,96.0,0.925,51.5,96.5,24.4,4.0,-87.4,-143.0,11.1,10.7,21.4,21.4,43.9,43.8,sae_analysis/out/env_imgs/seed52752_step72_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed52752_step72_timestep3_actionOutput.png
30600.0,80.0,98.0,0.921,7.11,52.1,22.9,4.0,-158.0,-138.0,12.4,11.0,26.0,25.4,48.7,48.1,sae_analysis/out/env_imgs/seed30608_step80_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep1_actionOutput.png
30600.0,80.0,93.0,0.858,7.11,52.1,22.9,4.0,45.4,86.0,27.5,18.0,28.3,26.7,50.8,49.3,sae_analysis/out/env_imgs/seed30608_step80_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep6_actionOutput.png
54200.0,56.0,98.0,0.843,-6.76,38.2,23.7,4.0,110.0,83.2,2.25,7.31,26.7,25.4,50.2,48.9,sae_analysis/out/env_imgs/seed54206_step56_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed54206_step56_timestep1_actionOutput.png
52800.0,72.0,99.0,0.837,51.5,96.5,24.4,4.0,-205.0,-195.0,13.8,13.7,21.9,21.3,44.0,43.6,sae_analysis/out/env_imgs/seed52752_step72_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed52752_step72_timestep0_actionOutput.png
78500.0,96.0,96.0,0.834,-3.42,41.6,29.3,4.0,-33.9,-58.8,14.7,16.6,19.2,18.9,48.2,48.0,sae_analysis/out/env_imgs/seed78540_step96_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed78540_step96_timestep3_actionOutput.png
33500.0,40.0,96.0,0.833,-85.2,-40.2,32.4,0.0,-259.0,-258.0,6.91,5.93,17.0,15.8,46.9,45.5,sae_analysis/out/env_imgs/seed33539_step40_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed33539_step40_timestep3_actionOutput.png
33500.0,48.0,98.0,0.83,-85.2,-40.2,32.4,5.0,75.5,85.5,6.79,4.67,10.7,10.5,42.2,42.0,sae_analysis/out/env_imgs/seed33539_step48_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed33539_step48_timestep1_actionOutput.png
54200.0,56.0,97.0,0.829,-6.76,38.2,23.7,4.0,158.0,110.0,3.98,2.25,26.2,26.7,49.7,50.2,sae_analysis/out/env_imgs/seed54206_step56_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed54206_step56_timestep2_actionOutput.png
78500.0,88.0,97.0,0.825,-3.42,41.6,29.3,4.0,-130.0,-135.0,7.52,6.87,26.2,26.1,54.7,54.6,sae_analysis/out/env_imgs/seed78540_step88_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed78540_step88_timestep2_actionOutput.png
27200.0,64.0,94.0,0.823,-15.5,29.5,31.6,4.0,-159.0,-67.8,20.3,17.5,23.9,22.7,54.0,53.0,sae_analysis/out/env_imgs/seed27242_step64_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed27242_step64_timestep5_actionOutput.png
33500.0,40.0,99.0,0.812,-85.2,-40.2,32.4,0.0,309.0,10.3,6.76,7.62,15.5,15.1,45.6,45.4,sae_analysis/out/env_imgs/seed33539_step40_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed33539_step40_timestep0_actionOutput.png
27200.0,64.0,92.0,0.81,-15.5,29.5,31.6,4.0,-192.0,-218.0,31.4,24.9,24.2,24.1,53.7,53.8,sae_analysis/out/env_imgs/seed27242_step64_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed27242_step64_timestep7_actionOutput.png
