seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
11400.0,8.0,97.0,2.2,-116.0,-71.4,32.7,4.0,58.8,195.0,9.19,7.68,14.1,15.0,46.2,47.1,sae_analysis/out/env_imgs/seed11446_step8_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed11446_step8_timestep2_actionOutput.png
11400.0,8.0,94.0,2.1,-116.0,-71.4,32.7,4.0,221.0,-106.0,12.8,7.67,15.8,15.7,47.8,47.9,sae_analysis/out/env_imgs/seed11446_step8_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed11446_step8_timestep5_actionOutput.png
11400.0,8.0,87.0,2.08,-116.0,-71.4,32.7,4.0,-72.2,-81.9,13.9,12.8,17.6,18.0,48.3,49.2,sae_analysis/out/env_imgs/seed11446_step8_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed11446_step8_timestep12_actionOutput.png
11400.0,8.0,92.0,2.06,-116.0,-71.4,32.7,4.0,98.0,-128.0,15.1,13.7,14.8,14.8,46.3,46.4,sae_analysis/out/env_imgs/seed11446_step8_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed11446_step8_timestep7_actionOutput.png
11400.0,8.0,98.0,2.05,-116.0,-71.4,32.7,4.0,195.0,-90.6,7.68,6.55,15.0,14.9,47.1,47.2,sae_analysis/out/env_imgs/seed11446_step8_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed11446_step8_timestep1_actionOutput.png
89200.0,24.0,96.0,1.98,-128.0,-82.8,20.5,4.0,-205.0,-214.0,13.5,19.1,16.7,16.7,36.6,36.6,sae_analysis/out/env_imgs/seed89203_step24_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed89203_step24_timestep3_actionOutput.png
25400.0,72.0,81.0,1.97,-131.0,-85.7,38.1,4.0,282.0,257.0,25.3,9.26,16.9,16.7,44.4,44.0,sae_analysis/out/env_imgs/seed25426_step72_timestep18_actionInput.png,sae_analysis/out/env_imgs/seed25426_step72_timestep18_actionOutput.png
25400.0,72.0,96.0,1.95,-131.0,-85.7,38.1,4.0,213.0,169.0,3.53,4.95,15.4,15.1,47.2,47.8,sae_analysis/out/env_imgs/seed25426_step72_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed25426_step72_timestep3_actionOutput.png
25400.0,72.0,98.0,1.94,-131.0,-85.7,38.1,4.0,230.0,206.0,1.61,2.95,14.7,14.2,47.9,47.9,sae_analysis/out/env_imgs/seed25426_step72_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed25426_step72_timestep1_actionOutput.png
25400.0,80.0,99.0,1.94,-117.0,-72.1,39.0,4.0,-19.6,-14.4,10.3,7.54,11.3,11.5,47.9,48.1,sae_analysis/out/env_imgs/seed25426_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed25426_step80_timestep0_actionOutput.png
