seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
50800.0,32.0,98.0,1.24,11.0,56.0,11.3,1.0,-121.0,219.0,15.9,14.9,24.4,24.3,33.4,33.4,sae_analysis/out/env_imgs/seed50788_step32_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep1_actionOutput.png
49400.0,0.0,99.0,1.14,-151.0,-106.0,25.3,5.0,-13.1,4.67,28.1,26.5,23.8,23.4,41.0,40.9,sae_analysis/out/env_imgs/seed49442_step0_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed49442_step0_timestep0_actionOutput.png
25400.0,152.0,55.0,1.06,-107.0,-62.3,38.5,6.0,131.0,125.0,102.0,97.2,43.6,42.9,55.4,58.2,sae_analysis/out/env_imgs/seed25426_step152_timestep44_actionInput.png,sae_analysis/out/env_imgs/seed25426_step152_timestep44_actionOutput.png
92400.0,48.0,63.0,1.02,-71.1,-26.1,18.1,1.0,26.3,-23.8,44.7,43.8,30.3,27.2,39.3,36.7,sae_analysis/out/env_imgs/seed92410_step48_timestep36_actionInput.png,sae_analysis/out/env_imgs/seed92410_step48_timestep36_actionOutput.png
47600.0,64.0,79.0,1.01,-63.1,-18.1,12.4,6.0,125.0,128.0,21.0,11.3,18.7,16.0,21.8,20.5,sae_analysis/out/env_imgs/seed47567_step64_timestep20_actionInput.png,sae_analysis/out/env_imgs/seed47567_step64_timestep20_actionOutput.png
86200.0,80.0,99.0,1.01,16.3,61.3,5.78,1.0,223.0,224.0,29.0,30.3,21.6,21.1,17.8,17.5,sae_analysis/out/env_imgs/seed86172_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed86172_step80_timestep0_actionOutput.png
11400.0,48.0,69.0,1.01,-77.6,-32.6,28.3,6.0,253.0,221.0,34.9,35.3,23.9,25.0,27.2,29.1,sae_analysis/out/env_imgs/seed11446_step48_timestep30_actionInput.png,sae_analysis/out/env_imgs/seed11446_step48_timestep30_actionOutput.png
25400.0,184.0,71.0,1.01,-106.0,-61.2,37.7,4.0,-262.0,-265.0,53.3,51.1,33.5,34.3,53.5,52.4,sae_analysis/out/env_imgs/seed25426_step184_timestep28_actionInput.png,sae_analysis/out/env_imgs/seed25426_step184_timestep28_actionOutput.png
50800.0,32.0,95.0,1.0,11.0,56.0,11.3,1.0,75.5,-173.0,12.6,13.1,24.3,25.0,33.2,33.9,sae_analysis/out/env_imgs/seed50788_step32_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed50788_step32_timestep4_actionOutput.png
10300.0,144.0,92.0,1.0,27.1,72.1,27.8,1.0,-42.1,-49.3,17.8,18.2,16.4,14.9,43.1,41.8,sae_analysis/out/env_imgs/seed10301_step144_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed10301_step144_timestep7_actionOutput.png
