seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
33500.0,112.0,95.0,5.57,3.6,48.6,10.1,5.0,7.9,96.5,9.48,5.81,8.46,9.01,14.3,14.5,sae_analysis/out/env_imgs/seed33539_step112_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed33539_step112_timestep4_actionOutput.png
33000.0,80.0,97.0,5.33,-3.27,41.7,8.0,2.0,-197.0,-222.0,5.62,5.18,11.3,12.2,16.8,17.8,sae_analysis/out/env_imgs/seed32990_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed32990_step80_timestep2_actionOutput.png
33000.0,80.0,94.0,5.29,-3.27,41.7,8.0,2.0,-129.0,-126.0,14.6,13.1,13.1,12.9,18.7,18.5,sae_analysis/out/env_imgs/seed32990_step80_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed32990_step80_timestep5_actionOutput.png
33500.0,128.0,95.0,5.25,2.7,47.7,7.63,5.0,67.1,32.6,13.1,9.5,7.54,7.3,9.34,8.52,sae_analysis/out/env_imgs/seed33539_step128_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed33539_step128_timestep4_actionOutput.png
33500.0,112.0,97.0,5.25,3.6,48.6,10.1,5.0,129.0,148.0,3.74,2.24,8.69,7.38,14.2,13.3,sae_analysis/out/env_imgs/seed33539_step112_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed33539_step112_timestep2_actionOutput.png
33500.0,112.0,89.0,5.23,3.6,48.6,10.1,5.0,-112.0,10.4,7.43,9.96,8.75,8.69,12.3,12.6,sae_analysis/out/env_imgs/seed33539_step112_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed33539_step112_timestep10_actionOutput.png
33500.0,112.0,90.0,5.22,3.6,48.6,10.1,5.0,10.4,-26.4,9.96,10.8,8.69,9.17,12.6,14.2,sae_analysis/out/env_imgs/seed33539_step112_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed33539_step112_timestep9_actionOutput.png
33000.0,80.0,93.0,5.2,-3.27,41.7,8.0,2.0,-108.0,-129.0,14.9,14.6,12.9,13.1,18.6,18.7,sae_analysis/out/env_imgs/seed32990_step80_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed32990_step80_timestep6_actionOutput.png
33500.0,112.0,98.0,5.18,3.6,48.6,10.1,5.0,148.0,230.0,2.24,2.95,7.38,7.53,13.3,13.5,sae_analysis/out/env_imgs/seed33539_step112_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed33539_step112_timestep1_actionOutput.png
33500.0,128.0,96.0,5.18,2.7,47.7,7.63,5.0,32.6,27.9,9.5,7.32,7.3,7.22,8.52,8.07,sae_analysis/out/env_imgs/seed33539_step128_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed33539_step128_timestep3_actionOutput.png
