seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
47100.0,8.0,80.0,1.43,-10.7,34.3,32.0,4.0,281.0,-30.1,13.4,9.28,32.4,29.2,30.1,26.0,sae_analysis/out/env_imgs/seed47106_step8_timestep19_actionInput.png,sae_analysis/out/env_imgs/seed47106_step8_timestep19_actionOutput.png
95800.0,56.0,96.0,1.33,2.51,47.5,8.41,0.0,-328.0,-285.0,9.98,10.4,12.4,12.0,8.25,6.95,sae_analysis/out/env_imgs/seed95830_step56_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed95830_step56_timestep3_actionOutput.png
95800.0,56.0,72.0,1.23,2.51,47.5,8.41,0.0,-28.4,-33.4,56.3,50.3,35.0,34.3,30.7,29.5,sae_analysis/out/env_imgs/seed95830_step56_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed95830_step56_timestep27_actionOutput.png
47100.0,16.0,82.0,1.22,-10.7,34.3,32.0,4.0,-1.28,11.2,46.0,58.8,22.5,23.2,20.8,22.7,sae_analysis/out/env_imgs/seed47106_step16_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed47106_step16_timestep17_actionOutput.png
47100.0,16.0,79.0,1.2,-10.7,34.3,32.0,4.0,38.5,17.8,49.1,52.6,24.6,25.7,26.3,25.0,sae_analysis/out/env_imgs/seed47106_step16_timestep20_actionInput.png,sae_analysis/out/env_imgs/seed47106_step16_timestep20_actionOutput.png
49400.0,152.0,41.0,1.2,3.33,48.3,27.3,2.0,-198.0,-170.0,74.4,57.3,44.3,44.4,45.8,47.4,sae_analysis/out/env_imgs/seed49442_step152_timestep58_actionInput.png,sae_analysis/out/env_imgs/seed49442_step152_timestep58_actionOutput.png
95800.0,64.0,89.0,1.16,1.48,46.5,8.39,0.0,125.0,132.0,7.73,8.86,13.3,14.0,10.9,11.8,sae_analysis/out/env_imgs/seed95830_step64_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed95830_step64_timestep10_actionOutput.png
40000.0,0.0,72.0,1.15,-29.4,15.6,24.6,4.0,-296.0,-270.0,21.5,18.5,23.3,24.5,28.3,29.1,sae_analysis/out/env_imgs/seed40021_step0_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed40021_step0_timestep27_actionOutput.png
54200.0,160.0,91.0,1.13,4.78,49.8,4.93,2.0,-231.0,-235.0,17.9,14.1,17.8,17.8,19.2,18.8,sae_analysis/out/env_imgs/seed54206_step160_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed54206_step160_timestep8_actionOutput.png
27200.0,0.0,46.0,1.13,-43.5,1.54,29.4,1.0,-346.0,-225.0,56.7,56.1,58.6,56.2,45.6,43.1,sae_analysis/out/env_imgs/seed27242_step0_timestep53_actionInput.png,sae_analysis/out/env_imgs/seed27242_step0_timestep53_actionOutput.png
