seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
40000.0,72.0,99.0,2.27,23.9,68.9,32.2,1.0,105.0,118.0,8.2,7.62,14.9,15.0,46.7,46.9,sae_analysis/out/env_imgs/seed40021_step72_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed40021_step72_timestep0_actionOutput.png
13800.0,24.0,92.0,2.12,15.4,60.4,42.9,1.0,-84.6,-120.0,15.9,18.8,15.1,14.1,54.9,54.7,sae_analysis/out/env_imgs/seed13783_step24_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed13783_step24_timestep7_actionOutput.png
25400.0,200.0,98.0,1.96,-89.3,-44.3,32.5,4.0,251.0,292.0,9.06,8.43,13.1,12.5,40.0,40.2,sae_analysis/out/env_imgs/seed25426_step200_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed25426_step200_timestep1_actionOutput.png
27200.0,16.0,85.0,1.95,-42.9,2.07,29.0,1.0,29.5,305.0,14.9,8.56,22.7,23.2,45.1,45.2,sae_analysis/out/env_imgs/seed27242_step16_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed27242_step16_timestep14_actionOutput.png
13800.0,72.0,94.0,1.94,49.4,94.4,35.5,8.0,58.3,81.3,9.81,10.3,10.6,9.26,40.8,40.0,sae_analysis/out/env_imgs/seed13783_step72_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed13783_step72_timestep5_actionOutput.png
40000.0,64.0,94.0,1.91,-2.3,42.7,30.0,1.0,-25.3,-4.84,24.1,24.0,16.5,16.5,44.3,44.8,sae_analysis/out/env_imgs/seed40021_step64_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed40021_step64_timestep5_actionOutput.png
13800.0,128.0,91.0,1.85,50.1,95.1,34.4,8.0,170.0,173.0,10.6,6.96,13.0,11.5,36.9,36.1,sae_analysis/out/env_imgs/seed13783_step128_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed13783_step128_timestep8_actionOutput.png
40000.0,72.0,97.0,1.84,23.9,68.9,32.2,1.0,-200.0,76.3,7.94,9.42,13.5,14.6,45.4,46.6,sae_analysis/out/env_imgs/seed40021_step72_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed40021_step72_timestep2_actionOutput.png
13800.0,192.0,93.0,1.79,38.3,83.3,34.4,8.0,-62.2,-40.0,11.9,12.6,11.7,10.2,36.7,35.7,sae_analysis/out/env_imgs/seed13783_step192_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed13783_step192_timestep6_actionOutput.png
40000.0,72.0,90.0,1.78,23.9,68.9,32.2,1.0,-45.2,40.7,13.9,10.5,14.3,14.1,43.3,43.8,sae_analysis/out/env_imgs/seed40021_step72_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed40021_step72_timestep9_actionOutput.png
13800.0,104.0,87.0,1.78,50.3,95.3,34.6,8.0,104.0,103.0,11.6,6.28,17.2,16.0,42.9,40.9,sae_analysis/out/env_imgs/seed13783_step104_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed13783_step104_timestep12_actionOutput.png
25400.0,96.0,93.0,1.7,-97.3,-52.3,40.7,7.0,53.6,80.8,13.0,13.0,9.67,8.41,46.9,45.9,sae_analysis/out/env_imgs/seed25426_step96_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed25426_step96_timestep6_actionOutput.png
40000.0,72.0,47.0,1.7,23.9,68.9,32.2,1.0,239.0,241.0,75.8,61.6,46.4,46.8,59.3,59.8,sae_analysis/out/env_imgs/seed40021_step72_timestep52_actionInput.png,sae_analysis/out/env_imgs/seed40021_step72_timestep52_actionOutput.png
90300.0,24.0,81.0,1.69,46.5,91.5,17.3,1.0,210.0,-19.3,29.1,31.1,25.7,24.4,38.9,38.3,sae_analysis/out/env_imgs/seed90283_step24_timestep18_actionInput.png,sae_analysis/out/env_imgs/seed90283_step24_timestep18_actionOutput.png
40000.0,72.0,43.0,1.69,23.9,68.9,32.2,1.0,191.0,229.0,59.1,55.9,44.9,44.9,60.9,60.2,sae_analysis/out/env_imgs/seed40021_step72_timestep56_actionInput.png,sae_analysis/out/env_imgs/seed40021_step72_timestep56_actionOutput.png
13800.0,88.0,96.0,1.69,50.0,95.0,34.9,8.0,17.5,-81.0,6.5,4.96,7.82,7.07,35.1,36.2,sae_analysis/out/env_imgs/seed13783_step88_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed13783_step88_timestep3_actionOutput.png
25400.0,120.0,72.0,1.68,-105.0,-60.4,40.3,6.0,-123.0,-84.1,66.3,66.0,27.2,28.8,43.8,45.5,sae_analysis/out/env_imgs/seed25426_step120_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed25426_step120_timestep27_actionOutput.png
25400.0,192.0,99.0,1.68,-100.0,-55.2,35.1,4.0,29.3,31.9,2.16,1.89,14.4,14.4,43.8,43.7,sae_analysis/out/env_imgs/seed25426_step192_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed25426_step192_timestep0_actionOutput.png
27200.0,80.0,25.0,1.66,-7.84,37.2,22.3,4.0,0.872,0.572,89.7,94.5,58.0,59.7,61.5,65.2,sae_analysis/out/env_imgs/seed27242_step80_timestep74_actionInput.png,sae_analysis/out/env_imgs/seed27242_step80_timestep74_actionOutput.png
27200.0,16.0,87.0,1.66,-42.9,2.07,29.0,1.0,-28.2,-332.0,5.56,3.5,23.2,23.1,44.4,44.1,sae_analysis/out/env_imgs/seed27242_step16_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed27242_step16_timestep12_actionOutput.png
