seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
49400.0,0.0,92.0,4.74,-151.0,-106.0,25.3,5.0,135.0,161.0,21.9,21.6,25.1,24.4,42.4,41.8,sae_analysis/out/env_imgs/seed49442_step0_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed49442_step0_timestep7_actionOutput.png
49400.0,152.0,92.0,4.06,3.33,48.3,27.3,2.0,23.3,6.98,34.3,26.6,13.5,14.3,35.1,37.2,sae_analysis/out/env_imgs/seed49442_step152_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed49442_step152_timestep7_actionOutput.png
95800.0,8.0,67.0,3.78,-189.0,-144.0,22.9,2.0,-36.1,-65.2,69.9,61.7,36.5,33.1,53.2,50.1,sae_analysis/out/env_imgs/seed95830_step8_timestep32_actionInput.png,sae_analysis/out/env_imgs/seed95830_step8_timestep32_actionOutput.png
49400.0,8.0,83.0,3.73,-151.0,-106.0,25.3,4.0,-193.0,-193.0,20.0,26.8,17.9,18.9,41.6,41.3,sae_analysis/out/env_imgs/seed49442_step8_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed49442_step8_timestep16_actionOutput.png
49400.0,8.0,37.0,3.67,-151.0,-106.0,25.3,4.0,222.0,204.0,91.0,84.3,50.0,49.6,66.7,66.1,sae_analysis/out/env_imgs/seed49442_step8_timestep62_actionInput.png,sae_analysis/out/env_imgs/seed49442_step8_timestep62_actionOutput.png
40000.0,160.0,85.0,3.63,9.35,54.4,1.8,1.0,-164.0,-165.0,33.6,37.1,24.5,24.8,23.3,23.4,sae_analysis/out/env_imgs/seed40021_step160_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed40021_step160_timestep14_actionOutput.png
41500.0,24.0,50.0,3.59,-146.0,-101.0,20.3,1.0,262.0,261.0,25.6,27.0,53.0,52.3,58.1,58.6,sae_analysis/out/env_imgs/seed41517_step24_timestep49_actionInput.png,sae_analysis/out/env_imgs/seed41517_step24_timestep49_actionOutput.png
95800.0,8.0,54.0,3.56,-189.0,-144.0,22.9,2.0,-249.0,-279.0,75.4,92.8,43.7,44.3,59.7,60.8,sae_analysis/out/env_imgs/seed95830_step8_timestep45_actionInput.png,sae_analysis/out/env_imgs/seed95830_step8_timestep45_actionOutput.png
95800.0,8.0,82.0,3.55,-189.0,-144.0,22.9,2.0,21.4,14.6,72.6,73.5,28.0,28.0,46.7,45.6,sae_analysis/out/env_imgs/seed95830_step8_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed95830_step8_timestep17_actionOutput.png
49400.0,48.0,82.0,3.53,-155.0,-110.0,17.2,1.0,-30.1,-10.9,62.6,62.9,25.2,25.8,38.5,39.3,sae_analysis/out/env_imgs/seed49442_step48_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed49442_step48_timestep17_actionOutput.png
33500.0,144.0,85.0,3.5,0.965,46.0,7.18,2.0,-83.2,-84.2,24.2,24.1,23.4,24.8,28.2,29.4,sae_analysis/out/env_imgs/seed33539_step144_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed33539_step144_timestep14_actionOutput.png
49400.0,0.0,97.0,3.48,-151.0,-106.0,25.3,5.0,98.1,-16.6,24.9,25.6,24.9,24.4,41.5,41.7,sae_analysis/out/env_imgs/seed49442_step0_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed49442_step0_timestep2_actionOutput.png
95800.0,8.0,96.0,3.45,-189.0,-144.0,22.9,2.0,183.0,181.0,26.4,20.8,19.1,18.7,40.3,39.9,sae_analysis/out/env_imgs/seed95830_step8_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed95830_step8_timestep3_actionOutput.png
10300.0,144.0,93.0,3.43,27.1,72.1,27.8,1.0,-49.3,-134.0,18.2,15.0,14.9,15.2,41.8,42.2,sae_analysis/out/env_imgs/seed10301_step144_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed10301_step144_timestep6_actionOutput.png
95800.0,8.0,90.0,3.4,-189.0,-144.0,22.9,2.0,-63.5,-89.8,31.3,25.7,21.9,20.3,42.8,41.4,sae_analysis/out/env_imgs/seed95830_step8_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed95830_step8_timestep9_actionOutput.png
95800.0,16.0,85.0,3.39,-194.0,-149.0,22.9,0.0,160.0,-72.2,14.9,21.1,18.4,17.7,37.9,38.1,sae_analysis/out/env_imgs/seed95830_step16_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed95830_step16_timestep14_actionOutput.png
47100.0,56.0,99.0,3.36,14.0,59.0,31.4,1.0,-80.5,-116.0,19.2,18.1,11.0,10.8,41.4,41.7,sae_analysis/out/env_imgs/seed47106_step56_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed47106_step56_timestep0_actionOutput.png
49400.0,152.0,82.0,3.36,3.33,48.3,27.3,2.0,165.0,136.0,23.3,27.9,18.2,19.0,35.0,34.9,sae_analysis/out/env_imgs/seed49442_step152_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed49442_step152_timestep17_actionOutput.png
49400.0,128.0,64.0,3.35,14.1,59.1,27.7,5.0,13.9,7.16,61.3,73.1,28.0,27.5,42.6,43.0,sae_analysis/out/env_imgs/seed49442_step128_timestep35_actionInput.png,sae_analysis/out/env_imgs/seed49442_step128_timestep35_actionOutput.png
33000.0,16.0,97.0,3.33,-148.0,-103.0,23.2,1.0,-204.0,121.0,21.9,19.0,12.5,12.9,34.1,34.7,sae_analysis/out/env_imgs/seed32990_step16_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed32990_step16_timestep2_actionOutput.png
