seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
40000.0,144.0,99.0,3.2,27.0,72.0,8.54,1.0,112.0,95.1,9.52,9.51,11.5,11.2,19.8,19.5,sae_analysis/out/env_imgs/seed40021_step144_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed40021_step144_timestep0_actionOutput.png
40000.0,144.0,98.0,3.12,27.0,72.0,8.54,1.0,51.5,112.0,6.36,9.52,11.3,11.5,19.5,19.8,sae_analysis/out/env_imgs/seed40021_step144_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed40021_step144_timestep1_actionOutput.png
90300.0,32.0,99.0,3.12,37.7,82.7,14.7,1.0,-35.9,-14.4,11.0,10.5,8.58,9.41,23.2,24.0,sae_analysis/out/env_imgs/seed90283_step32_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed90283_step32_timestep0_actionOutput.png
40000.0,144.0,96.0,3.06,27.0,72.0,8.54,1.0,18.5,54.8,0.266,5.51,10.3,11.3,18.3,19.4,sae_analysis/out/env_imgs/seed40021_step144_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed40021_step144_timestep3_actionOutput.png
40000.0,144.0,97.0,2.96,27.0,72.0,8.54,1.0,54.8,51.5,5.51,6.36,11.3,11.3,19.4,19.5,sae_analysis/out/env_imgs/seed40021_step144_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed40021_step144_timestep2_actionOutput.png
40000.0,144.0,94.0,2.94,27.0,72.0,8.54,1.0,50.9,41.5,5.38,1.57,11.3,9.62,18.9,17.4,sae_analysis/out/env_imgs/seed40021_step144_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed40021_step144_timestep5_actionOutput.png
90300.0,32.0,98.0,2.93,37.7,82.7,14.7,1.0,-38.6,-35.9,9.37,11.0,8.55,8.58,23.1,23.2,sae_analysis/out/env_imgs/seed90283_step32_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed90283_step32_timestep1_actionOutput.png
90300.0,32.0,97.0,2.91,37.7,82.7,14.7,1.0,-84.5,-38.6,5.5,9.37,8.31,8.55,22.7,23.1,sae_analysis/out/env_imgs/seed90283_step32_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed90283_step32_timestep2_actionOutput.png
90300.0,40.0,98.0,2.89,20.9,65.9,8.59,1.0,212.0,193.0,8.78,7.53,9.8,10.3,18.3,18.8,sae_analysis/out/env_imgs/seed90283_step40_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep1_actionOutput.png
90300.0,32.0,95.0,2.83,37.7,82.7,14.7,1.0,-89.4,-311.0,3.73,4.84,8.33,8.03,21.6,21.9,sae_analysis/out/env_imgs/seed90283_step32_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed90283_step32_timestep4_actionOutput.png
