seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
30600.0,48.0,93.0,1.31,1.59,46.6,25.4,4.0,54.9,67.8,3.73,4.43,24.5,24.1,49.8,49.4,sae_analysis/out/env_imgs/seed30608_step48_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed30608_step48_timestep6_actionOutput.png
78500.0,56.0,97.0,1.29,3.33,48.3,32.3,4.0,37.4,-71.6,13.9,7.15,19.7,18.9,51.7,51.0,sae_analysis/out/env_imgs/seed78540_step56_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed78540_step56_timestep2_actionOutput.png
78500.0,88.0,98.0,1.13,-3.42,41.6,29.3,4.0,-135.0,-132.0,6.87,7.86,26.1,25.8,54.6,54.4,sae_analysis/out/env_imgs/seed78540_step88_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed78540_step88_timestep1_actionOutput.png
30600.0,80.0,95.0,1.12,7.11,52.1,22.9,4.0,-179.0,-205.0,10.0,10.7,26.7,25.4,49.5,48.1,sae_analysis/out/env_imgs/seed30608_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep4_actionOutput.png
78500.0,88.0,96.0,1.12,-3.42,41.6,29.3,4.0,-121.0,-130.0,8.63,7.52,28.0,26.2,56.3,54.7,sae_analysis/out/env_imgs/seed78540_step88_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed78540_step88_timestep3_actionOutput.png
30600.0,48.0,97.0,1.08,1.59,46.6,25.4,4.0,-79.8,-132.0,3.59,3.63,23.2,23.0,48.4,48.2,sae_analysis/out/env_imgs/seed30608_step48_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed30608_step48_timestep2_actionOutput.png
78500.0,56.0,82.0,1.05,3.33,48.3,32.3,4.0,49.6,97.7,32.9,32.9,24.7,24.7,55.7,56.0,sae_analysis/out/env_imgs/seed78540_step56_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed78540_step56_timestep17_actionOutput.png
30600.0,48.0,96.0,1.04,1.59,46.6,25.4,4.0,163.0,-79.8,3.53,3.59,23.2,23.2,48.5,48.4,sae_analysis/out/env_imgs/seed30608_step48_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed30608_step48_timestep3_actionOutput.png
60600.0,80.0,97.0,1.04,-20.1,24.9,4.23,4.0,325.0,-6.93,12.1,12.0,20.8,21.6,23.6,24.4,sae_analysis/out/env_imgs/seed60596_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed60596_step80_timestep2_actionOutput.png
78500.0,56.0,87.0,1.02,3.33,48.3,32.3,4.0,51.5,36.3,26.8,26.5,22.2,20.6,53.3,52.0,sae_analysis/out/env_imgs/seed78540_step56_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed78540_step56_timestep12_actionOutput.png
78500.0,88.0,97.0,1.02,-3.42,41.6,29.3,4.0,-130.0,-135.0,7.52,6.87,26.2,26.1,54.7,54.6,sae_analysis/out/env_imgs/seed78540_step88_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed78540_step88_timestep2_actionOutput.png
47100.0,16.0,99.0,1.01,-10.7,34.3,32.0,4.0,103.0,118.0,8.09,9.45,14.0,14.2,24.3,24.4,sae_analysis/out/env_imgs/seed47106_step16_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed47106_step16_timestep0_actionOutput.png
30600.0,80.0,85.0,0.985,7.11,52.1,22.9,4.0,77.4,14.3,32.2,33.6,35.5,34.4,57.6,56.3,sae_analysis/out/env_imgs/seed30608_step80_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep14_actionOutput.png
78500.0,88.0,90.0,0.951,-3.42,41.6,29.3,4.0,-176.0,-195.0,25.3,19.2,28.7,28.6,56.0,56.4,sae_analysis/out/env_imgs/seed78540_step88_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed78540_step88_timestep9_actionOutput.png
78500.0,88.0,99.0,0.95,-3.42,41.6,29.3,4.0,-132.0,-170.0,7.86,9.35,25.8,25.3,54.4,53.9,sae_analysis/out/env_imgs/seed78540_step88_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed78540_step88_timestep0_actionOutput.png
78500.0,56.0,94.0,0.931,3.33,48.3,32.3,4.0,56.0,35.6,15.2,10.5,19.3,19.0,50.9,50.9,sae_analysis/out/env_imgs/seed78540_step56_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed78540_step56_timestep5_actionOutput.png
23200.0,168.0,94.0,0.919,37.8,82.8,8.11,2.0,-114.0,-44.1,13.2,8.9,11.9,12.9,6.86,7.63,sae_analysis/out/env_imgs/seed23167_step168_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed23167_step168_timestep5_actionOutput.png
30600.0,80.0,93.0,0.906,7.11,52.1,22.9,4.0,45.4,86.0,27.5,18.0,28.3,26.7,50.8,49.3,sae_analysis/out/env_imgs/seed30608_step80_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep6_actionOutput.png
11400.0,176.0,87.0,0.903,-19.7,25.3,6.13,4.0,-81.0,214.0,13.1,18.4,19.2,21.4,25.1,27.1,sae_analysis/out/env_imgs/seed11446_step176_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed11446_step176_timestep12_actionOutput.png
47100.0,16.0,97.0,0.897,-10.7,34.3,32.0,4.0,-94.2,108.0,7.42,3.59,14.2,13.7,24.5,24.3,sae_analysis/out/env_imgs/seed47106_step16_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed47106_step16_timestep2_actionOutput.png
