seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
27200.0,16.0,87.0,6.09,-48.7,-3.7,9.64,1.0,-123.0,-107.0,13.7,13.8,17.2,16.3,15.7,14.6,sae_analysis/out/env_imgs/seed27240_step16_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep12_actionOutput.png
27200.0,16.0,94.0,5.8,-48.7,-3.7,9.64,1.0,-131.0,-106.0,15.0,16.3,13.4,12.4,8.54,7.89,sae_analysis/out/env_imgs/seed27240_step16_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep5_actionOutput.png
27200.0,16.0,90.0,5.68,-48.7,-3.7,9.64,1.0,-120.0,-133.0,16.7,11.6,15.0,14.4,11.6,10.7,sae_analysis/out/env_imgs/seed27240_step16_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep9_actionOutput.png
27200.0,16.0,91.0,5.59,-48.7,-3.7,9.64,1.0,-133.0,-129.0,11.6,11.1,14.4,14.2,10.7,9.96,sae_analysis/out/env_imgs/seed27240_step16_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep8_actionOutput.png
27200.0,16.0,81.0,5.46,-48.7,-3.7,9.64,1.0,-78.3,-51.3,23.8,18.6,20.7,19.8,22.0,19.4,sae_analysis/out/env_imgs/seed27240_step16_timestep18_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep18_actionOutput.png
27200.0,16.0,93.0,5.45,-48.7,-3.7,9.64,1.0,-160.0,-131.0,12.3,15.0,14.2,13.4,8.69,8.54,sae_analysis/out/env_imgs/seed27240_step16_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep6_actionOutput.png
60600.0,40.0,94.0,5.42,-32.5,12.5,8.51,1.0,-85.8,-47.3,9.76,11.7,12.0,12.2,14.9,15.1,sae_analysis/out/env_imgs/seed60596_step40_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed60596_step40_timestep5_actionOutput.png
27200.0,16.0,66.0,5.41,-48.7,-3.7,9.64,1.0,-180.0,-189.0,53.5,48.0,30.0,28.3,30.6,28.8,sae_analysis/out/env_imgs/seed27240_step16_timestep33_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep33_actionOutput.png
27200.0,16.0,84.0,5.38,-48.7,-3.7,9.64,1.0,-116.0,-95.3,16.0,13.1,17.5,19.7,16.8,20.1,sae_analysis/out/env_imgs/seed27240_step16_timestep15_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep15_actionOutput.png
27200.0,16.0,92.0,5.36,-48.7,-3.7,9.64,1.0,-129.0,-160.0,11.1,12.3,14.2,14.2,9.96,8.69,sae_analysis/out/env_imgs/seed27240_step16_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep7_actionOutput.png
27200.0,16.0,67.0,5.31,-48.7,-3.7,9.64,1.0,-189.0,-235.0,48.0,69.1,28.3,31.3,28.8,31.4,sae_analysis/out/env_imgs/seed27240_step16_timestep32_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep32_actionOutput.png
60600.0,40.0,88.0,5.3,-32.5,12.5,8.51,1.0,-73.2,-86.4,36.6,29.5,13.1,12.7,14.9,14.4,sae_analysis/out/env_imgs/seed60596_step40_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed60596_step40_timestep11_actionOutput.png
27200.0,16.0,61.0,5.25,-48.7,-3.7,9.64,1.0,77.5,73.9,30.7,32.1,27.3,30.3,27.6,31.9,sae_analysis/out/env_imgs/seed27240_step16_timestep38_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep38_actionOutput.png
27200.0,16.0,74.0,5.24,-48.7,-3.7,9.64,1.0,-277.0,-227.0,47.6,40.6,28.1,24.3,27.7,24.8,sae_analysis/out/env_imgs/seed27240_step16_timestep25_actionInput.png,sae_analysis/out/env_imgs/seed27240_step16_timestep25_actionOutput.png
