seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
41500.0,80.0,99.0,3.83,0.831,45.8,1.84,4.0,-305.0,-285.0,43.6,41.8,30.2,29.9,29.1,28.8,sae_analysis/out/env_imgs/seed41517_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed41517_step80_timestep0_actionOutput.png
30400.0,144.0,99.0,3.69,-3.58,41.4,6.42,4.0,-145.0,-180.0,29.8,30.2,24.0,23.3,29.2,28.6,sae_analysis/out/env_imgs/seed30449_step144_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed30449_step144_timestep0_actionOutput.png
41500.0,80.0,98.0,3.68,0.831,45.8,1.84,4.0,-288.0,-305.0,41.8,43.6,30.1,30.2,29.0,29.1,sae_analysis/out/env_imgs/seed41517_step80_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed41517_step80_timestep1_actionOutput.png
60600.0,104.0,99.0,3.59,-5.1,39.9,4.88,4.0,-298.0,-300.0,38.0,35.4,27.2,27.0,31.6,31.3,sae_analysis/out/env_imgs/seed60596_step104_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed60596_step104_timestep0_actionOutput.png
60600.0,104.0,98.0,3.56,-5.1,39.9,4.88,4.0,43.8,-298.0,40.6,38.0,27.0,27.2,31.4,31.6,sae_analysis/out/env_imgs/seed60596_step104_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed60596_step104_timestep1_actionOutput.png
29100.0,136.0,99.0,3.48,3.18,48.2,2.06,0.0,-196.0,-218.0,26.9,29.2,21.3,21.6,20.5,20.9,sae_analysis/out/env_imgs/seed29142_step136_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed29142_step136_timestep0_actionOutput.png
27200.0,96.0,99.0,3.45,-2.19,42.8,7.28,4.0,-150.0,-225.0,24.4,24.2,21.5,21.6,27.9,28.0,sae_analysis/out/env_imgs/seed27242_step96_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed27242_step96_timestep0_actionOutput.png
60600.0,104.0,97.0,3.44,-5.1,39.9,4.88,4.0,-9.36,43.8,42.5,40.6,27.2,27.0,31.6,31.4,sae_analysis/out/env_imgs/seed60596_step104_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed60596_step104_timestep2_actionOutput.png
30400.0,40.0,99.0,3.4,-5.02,40.0,2.97,0.0,-25.7,50.4,16.6,17.3,18.5,18.5,21.2,21.3,sae_analysis/out/env_imgs/seed30449_step40_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed30449_step40_timestep0_actionOutput.png
41500.0,80.0,97.0,3.38,0.831,45.8,1.84,4.0,-216.0,-288.0,41.6,41.8,31.0,30.1,29.9,29.0,sae_analysis/out/env_imgs/seed41517_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed41517_step80_timestep2_actionOutput.png
41500.0,80.0,96.0,3.34,0.831,45.8,1.84,4.0,-223.0,-216.0,40.1,41.6,30.5,31.0,29.4,29.9,sae_analysis/out/env_imgs/seed41517_step80_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed41517_step80_timestep3_actionOutput.png
30600.0,48.0,99.0,3.34,-14.5,30.5,7.83,5.0,-203.0,-232.0,15.2,14.1,14.3,14.3,21.5,21.5,sae_analysis/out/env_imgs/seed30636_step48_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep0_actionOutput.png
30400.0,144.0,98.0,3.31,-3.58,41.4,6.42,4.0,-66.8,-145.0,29.7,29.8,23.6,24.0,28.8,29.2,sae_analysis/out/env_imgs/seed30449_step144_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed30449_step144_timestep1_actionOutput.png
41500.0,80.0,95.0,3.26,0.831,45.8,1.84,4.0,-206.0,-223.0,38.5,40.1,29.2,30.5,28.1,29.4,sae_analysis/out/env_imgs/seed41517_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed41517_step80_timestep4_actionOutput.png
60600.0,104.0,95.0,3.24,-5.1,39.9,4.88,4.0,-285.0,-301.0,43.1,40.9,28.4,27.5,32.7,31.8,sae_analysis/out/env_imgs/seed60596_step104_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed60596_step104_timestep4_actionOutput.png
47600.0,176.0,99.0,3.23,-4.16,40.8,5.21,4.0,109.0,-181.0,29.7,28.4,19.3,19.4,23.2,23.4,sae_analysis/out/env_imgs/seed47567_step176_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed47567_step176_timestep0_actionOutput.png
47600.0,176.0,98.0,3.23,-4.16,40.8,5.21,4.0,-52.3,109.0,29.5,29.7,19.4,19.3,23.2,23.2,sae_analysis/out/env_imgs/seed47567_step176_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed47567_step176_timestep1_actionOutput.png
