seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
49400.0,104.0,53.0,1.6,-4.59,40.4,25.7,5.0,226.0,187.0,12.9,27.9,32.9,34.5,32.1,33.1,sae_analysis/out/env_imgs/seed49442_step104_timestep46_actionInput.png,sae_analysis/out/env_imgs/seed49442_step104_timestep46_actionOutput.png
49400.0,112.0,74.0,1.42,-0.797,44.2,25.6,5.0,-126.0,-108.0,29.3,30.7,31.0,30.5,33.3,32.2,sae_analysis/out/env_imgs/seed49442_step112_timestep25_actionInput.png,sae_analysis/out/env_imgs/seed49442_step112_timestep25_actionOutput.png
47100.0,56.0,42.0,1.4,14.0,59.0,31.4,1.0,-32.8,18.8,87.2,73.3,48.9,47.4,45.2,41.2,sae_analysis/out/env_imgs/seed47106_step56_timestep57_actionInput.png,sae_analysis/out/env_imgs/seed47106_step56_timestep57_actionOutput.png
47100.0,56.0,30.0,1.38,14.0,59.0,31.4,1.0,98.1,92.1,26.2,14.4,46.2,45.1,45.0,40.3,sae_analysis/out/env_imgs/seed47106_step56_timestep69_actionInput.png,sae_analysis/out/env_imgs/seed47106_step56_timestep69_actionOutput.png
49400.0,128.0,81.0,1.37,14.1,59.1,27.7,5.0,-322.0,19.4,22.7,22.9,18.1,17.5,22.5,21.8,sae_analysis/out/env_imgs/seed49442_step128_timestep18_actionInput.png,sae_analysis/out/env_imgs/seed49442_step128_timestep18_actionOutput.png
49400.0,144.0,72.0,1.35,3.33,48.3,27.3,0.0,222.0,199.0,36.8,40.7,27.1,27.3,26.9,27.9,sae_analysis/out/env_imgs/seed49442_step144_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed49442_step144_timestep27_actionOutput.png
49400.0,144.0,63.0,1.31,3.33,48.3,27.3,0.0,170.0,167.0,10.9,18.5,23.5,22.4,27.1,26.0,sae_analysis/out/env_imgs/seed49442_step144_timestep36_actionInput.png,sae_analysis/out/env_imgs/seed49442_step144_timestep36_actionOutput.png
86200.0,40.0,95.0,1.3,98.2,143.0,19.4,7.0,-33.3,-75.7,20.3,18.6,12.2,11.5,29.8,29.2,sae_analysis/out/env_imgs/seed86172_step40_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed86172_step40_timestep4_actionOutput.png
49400.0,104.0,48.0,1.29,-4.59,40.4,25.7,5.0,0.218,156.0,39.2,37.8,39.9,38.1,32.1,31.7,sae_analysis/out/env_imgs/seed49442_step104_timestep51_actionInput.png,sae_analysis/out/env_imgs/seed49442_step104_timestep51_actionOutput.png
49400.0,144.0,68.0,1.29,3.33,48.3,27.3,0.0,314.0,340.0,57.4,62.7,28.0,29.6,26.8,27.9,sae_analysis/out/env_imgs/seed49442_step144_timestep31_actionInput.png,sae_analysis/out/env_imgs/seed49442_step144_timestep31_actionOutput.png
49400.0,136.0,74.0,1.29,13.5,58.5,27.5,0.0,-122.0,-140.0,19.4,17.2,29.9,29.8,29.0,28.2,sae_analysis/out/env_imgs/seed49442_step136_timestep25_actionInput.png,sae_analysis/out/env_imgs/seed49442_step136_timestep25_actionOutput.png
49400.0,160.0,53.0,1.26,-1.88,43.1,25.5,8.0,-114.0,-117.0,63.1,60.4,45.9,45.7,46.7,50.0,sae_analysis/out/env_imgs/seed49442_step160_timestep46_actionInput.png,sae_analysis/out/env_imgs/seed49442_step160_timestep46_actionOutput.png
49400.0,80.0,95.0,1.26,-62.0,-17.0,15.6,0.0,16.7,9.06,0.305,1.74,20.9,20.4,12.4,12.2,sae_analysis/out/env_imgs/seed49442_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed49442_step80_timestep4_actionOutput.png
86200.0,40.0,94.0,1.25,98.2,143.0,19.4,7.0,-20.9,-33.3,21.4,20.3,11.7,12.2,29.0,29.8,sae_analysis/out/env_imgs/seed86172_step40_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed86172_step40_timestep5_actionOutput.png
49400.0,128.0,83.0,1.25,14.1,59.1,27.7,5.0,-3.81,-24.2,22.2,33.1,16.9,18.5,20.9,22.7,sae_analysis/out/env_imgs/seed49442_step128_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed49442_step128_timestep16_actionOutput.png
49400.0,104.0,66.0,1.25,-4.59,40.4,25.7,5.0,261.0,-50.5,39.7,51.7,27.1,29.3,31.1,32.7,sae_analysis/out/env_imgs/seed49442_step104_timestep33_actionInput.png,sae_analysis/out/env_imgs/seed49442_step104_timestep33_actionOutput.png
49400.0,160.0,77.0,1.25,-1.88,43.1,25.5,8.0,-14.5,-26.3,41.5,42.1,18.2,18.3,31.0,31.7,sae_analysis/out/env_imgs/seed49442_step160_timestep22_actionInput.png,sae_analysis/out/env_imgs/seed49442_step160_timestep22_actionOutput.png
49400.0,104.0,35.0,1.24,-4.59,40.4,25.7,5.0,26.3,37.0,66.3,66.2,46.7,47.1,36.4,37.0,sae_analysis/out/env_imgs/seed49442_step104_timestep64_actionInput.png,sae_analysis/out/env_imgs/seed49442_step104_timestep64_actionOutput.png
83700.0,16.0,96.0,1.22,-189.0,-144.0,31.6,6.0,106.0,-90.4,7.0,3.78,17.9,18.5,19.6,18.8,sae_analysis/out/env_imgs/seed83703_step16_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed83703_step16_timestep3_actionOutput.png
49400.0,104.0,52.0,1.21,-4.59,40.4,25.7,5.0,201.0,226.0,13.4,12.9,28.0,32.9,27.2,32.1,sae_analysis/out/env_imgs/seed49442_step104_timestep47_actionInput.png,sae_analysis/out/env_imgs/seed49442_step104_timestep47_actionOutput.png
