seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
40000.0,96.0,0.0,3.33,8.2,53.2,26.4,6.0,161.0,272.0,14.2,71.9,48.6,57.8,38.8,52.8,sae_analysis/out/env_imgs/seed40021_step96_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed40021_step96_timestep99_actionOutput.png
30600.0,32.0,2.0,3.05,-5.54,39.5,25.7,7.0,-179.0,-220.0,55.7,165.0,54.1,66.6,48.8,53.7,sae_analysis/out/env_imgs/seed30608_step32_timestep97_actionInput.png,sae_analysis/out/env_imgs/seed30608_step32_timestep97_actionOutput.png
25400.0,48.0,1.0,3.01,-126.0,-80.6,36.6,6.0,-50.4,-201.0,68.7,24.7,74.2,78.3,53.6,73.4,sae_analysis/out/env_imgs/seed25426_step48_timestep98_actionInput.png,sae_analysis/out/env_imgs/seed25426_step48_timestep98_actionOutput.png
33500.0,48.0,0.0,3.0,-85.2,-40.2,32.4,5.0,176.0,56.1,82.7,122.0,59.4,66.4,59.0,64.0,sae_analysis/out/env_imgs/seed33539_step48_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed33539_step48_timestep99_actionOutput.png
52800.0,88.0,6.0,2.97,51.2,96.2,24.3,6.0,100.0,73.1,88.6,77.2,51.3,62.3,51.2,57.5,sae_analysis/out/env_imgs/seed52752_step88_timestep93_actionInput.png,sae_analysis/out/env_imgs/seed52752_step88_timestep93_actionOutput.png
54200.0,72.0,0.0,2.92,-0.562,44.4,17.0,4.0,57.7,96.7,91.1,59.1,62.3,62.4,63.5,55.5,sae_analysis/out/env_imgs/seed54206_step72_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed54206_step72_timestep99_actionOutput.png
84000.0,136.0,3.0,2.91,-2.88,42.1,4.32,4.0,-197.0,-197.0,102.0,103.0,53.3,62.1,51.4,61.3,sae_analysis/out/env_imgs/seed84003_step136_timestep96_actionInput.png,sae_analysis/out/env_imgs/seed84003_step136_timestep96_actionOutput.png
11400.0,64.0,3.0,2.89,-109.0,-64.2,22.6,6.0,120.0,100.0,67.8,137.0,66.4,85.4,59.8,78.9,sae_analysis/out/env_imgs/seed11446_step64_timestep96_actionInput.png,sae_analysis/out/env_imgs/seed11446_step64_timestep96_actionOutput.png
90300.0,40.0,4.0,2.88,31.7,76.7,6.35,4.0,104.0,148.0,63.4,62.6,47.3,47.2,45.0,44.4,sae_analysis/out/env_imgs/seed90318_step40_timestep95_actionInput.png,sae_analysis/out/env_imgs/seed90318_step40_timestep95_actionOutput.png
84000.0,24.0,0.0,2.88,-199.0,-154.0,12.7,4.0,275.0,-62.6,64.6,106.0,60.6,69.0,60.0,69.2,sae_analysis/out/env_imgs/seed84003_step24_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed84003_step24_timestep99_actionOutput.png
86200.0,48.0,2.0,2.88,84.5,130.0,16.9,6.0,-240.0,-80.0,17.1,83.1,33.7,49.1,37.3,56.5,sae_analysis/out/env_imgs/seed86172_step48_timestep97_actionInput.png,sae_analysis/out/env_imgs/seed86172_step48_timestep97_actionOutput.png
70800.0,96.0,2.0,2.87,-7.31,37.7,2.09,8.0,211.0,155.0,57.4,46.2,46.2,57.1,45.8,57.4,sae_analysis/out/env_imgs/seed70799_step96_timestep97_actionInput.png,sae_analysis/out/env_imgs/seed70799_step96_timestep97_actionOutput.png
