seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
47100.0,32.0,89.0,1.97,14.0,59.0,31.4,7.0,-25.3,-73.0,25.9,18.5,15.3,14.2,21.5,22.0,sae_analysis/out/env_imgs/seed47106_step32_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed47106_step32_timestep10_actionOutput.png
10300.0,128.0,80.0,1.96,27.1,72.1,27.8,6.0,183.0,-116.0,16.6,6.31,26.8,28.2,20.2,21.4,sae_analysis/out/env_imgs/seed10301_step128_timestep19_actionInput.png,sae_analysis/out/env_imgs/seed10301_step128_timestep19_actionOutput.png
33500.0,128.0,82.0,1.89,2.7,47.7,7.63,5.0,-136.0,-138.0,16.1,11.7,18.8,18.7,20.4,20.0,sae_analysis/out/env_imgs/seed33539_step128_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed33539_step128_timestep17_actionOutput.png
33500.0,136.0,78.0,1.88,1.16,46.2,7.2,5.0,-6.95,-9.39,34.7,31.1,20.7,20.3,22.0,22.4,sae_analysis/out/env_imgs/seed33539_step136_timestep21_actionInput.png,sae_analysis/out/env_imgs/seed33539_step136_timestep21_actionOutput.png
98400.0,32.0,68.0,1.79,-1.31,43.7,10.7,5.0,271.0,254.0,71.8,59.1,32.6,34.0,35.1,37.4,sae_analysis/out/env_imgs/seed98355_step32_timestep31_actionInput.png,sae_analysis/out/env_imgs/seed98355_step32_timestep31_actionOutput.png
47100.0,40.0,66.0,1.79,14.0,59.0,31.4,4.0,-156.0,-157.0,3.56,24.8,40.3,39.7,33.1,30.6,sae_analysis/out/env_imgs/seed47106_step40_timestep33_actionInput.png,sae_analysis/out/env_imgs/seed47106_step40_timestep33_actionOutput.png
29100.0,48.0,66.0,1.78,-0.574,44.4,7.77,8.0,-128.0,-125.0,13.7,14.5,23.9,23.2,27.5,26.0,sae_analysis/out/env_imgs/seed29142_step48_timestep33_actionInput.png,sae_analysis/out/env_imgs/seed29142_step48_timestep33_actionOutput.png
49400.0,168.0,75.0,1.77,0.721,45.7,14.7,8.0,-175.0,-27.9,34.2,42.3,22.9,23.4,23.7,26.1,sae_analysis/out/env_imgs/seed49442_step168_timestep24_actionInput.png,sae_analysis/out/env_imgs/seed49442_step168_timestep24_actionOutput.png
47100.0,40.0,75.0,1.75,14.0,59.0,31.4,4.0,159.0,172.0,39.1,28.9,31.0,30.2,29.5,28.4,sae_analysis/out/env_imgs/seed47106_step40_timestep24_actionInput.png,sae_analysis/out/env_imgs/seed47106_step40_timestep24_actionOutput.png
47100.0,40.0,93.0,1.74,14.0,59.0,31.4,4.0,317.0,283.0,16.3,15.4,17.7,16.8,21.0,22.2,sae_analysis/out/env_imgs/seed47106_step40_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed47106_step40_timestep6_actionOutput.png
29100.0,64.0,62.0,1.73,3.33,48.3,6.77,5.0,-106.0,-106.0,32.1,36.7,24.5,25.0,23.9,23.9,sae_analysis/out/env_imgs/seed29142_step64_timestep37_actionInput.png,sae_analysis/out/env_imgs/seed29142_step64_timestep37_actionOutput.png
47100.0,40.0,77.0,1.71,14.0,59.0,31.4,4.0,155.0,146.0,19.6,23.5,31.4,29.2,30.4,28.8,sae_analysis/out/env_imgs/seed47106_step40_timestep22_actionInput.png,sae_analysis/out/env_imgs/seed47106_step40_timestep22_actionOutput.png
29100.0,48.0,60.0,1.71,-0.574,44.4,7.77,8.0,-25.7,-26.0,45.0,30.1,27.8,26.3,29.9,28.3,sae_analysis/out/env_imgs/seed29142_step48_timestep39_actionInput.png,sae_analysis/out/env_imgs/seed29142_step48_timestep39_actionOutput.png
47100.0,40.0,83.0,1.7,14.0,59.0,31.4,4.0,224.0,241.0,27.0,29.3,19.7,18.9,28.4,28.2,sae_analysis/out/env_imgs/seed47106_step40_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed47106_step40_timestep16_actionOutput.png
84100.0,56.0,63.0,1.69,-2.97,42.0,13.2,2.0,172.0,198.0,16.2,15.1,22.9,20.6,27.5,25.3,sae_analysis/out/env_imgs/seed84098_step56_timestep36_actionInput.png,sae_analysis/out/env_imgs/seed84098_step56_timestep36_actionOutput.png
98400.0,48.0,82.0,1.68,6.77,51.8,8.55,5.0,124.0,-2.07,47.4,42.6,19.7,20.9,24.8,26.7,sae_analysis/out/env_imgs/seed98355_step48_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed98355_step48_timestep17_actionOutput.png
29100.0,64.0,92.0,1.68,3.33,48.3,6.77,5.0,24.7,248.0,19.4,16.5,7.71,7.91,12.2,12.2,sae_analysis/out/env_imgs/seed29142_step64_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed29142_step64_timestep7_actionOutput.png
47100.0,40.0,62.0,1.67,14.0,59.0,31.4,4.0,201.0,-165.0,19.4,12.6,47.2,43.6,33.5,33.3,sae_analysis/out/env_imgs/seed47106_step40_timestep37_actionInput.png,sae_analysis/out/env_imgs/seed47106_step40_timestep37_actionOutput.png
47100.0,32.0,75.0,1.67,14.0,59.0,31.4,7.0,42.8,47.8,45.6,45.0,21.5,23.0,26.0,27.5,sae_analysis/out/env_imgs/seed47106_step32_timestep24_actionInput.png,sae_analysis/out/env_imgs/seed47106_step32_timestep24_actionOutput.png
33500.0,128.0,94.0,1.67,2.7,47.7,7.63,5.0,64.2,67.1,15.6,13.1,8.31,7.54,10.2,9.34,sae_analysis/out/env_imgs/seed33539_step128_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed33539_step128_timestep5_actionOutput.png
