seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
86200.0,32.0,27.0,1.04,98.2,143.0,19.4,4.0,11.3,10.2,43.3,43.2,40.0,36.9,44.5,43.0,sae_analysis/out/env_imgs/seed86172_step32_timestep72_actionInput.png,sae_analysis/out/env_imgs/seed86172_step32_timestep72_actionOutput.png
98400.0,24.0,23.0,1.04,-15.7,29.3,14.6,2.0,-122.0,-124.0,45.6,39.9,41.3,41.7,48.2,46.6,sae_analysis/out/env_imgs/seed98355_step24_timestep76_actionInput.png,sae_analysis/out/env_imgs/seed98355_step24_timestep76_actionOutput.png
98400.0,24.0,65.0,1.03,-15.7,29.3,14.6,2.0,-33.4,-44.5,77.1,73.0,30.8,30.9,39.4,40.5,sae_analysis/out/env_imgs/seed98355_step24_timestep34_actionInput.png,sae_analysis/out/env_imgs/seed98355_step24_timestep34_actionOutput.png
33000.0,144.0,72.0,1.02,-0.462,44.5,5.57,2.0,-226.0,-133.0,18.2,21.3,31.8,30.0,34.4,32.6,sae_analysis/out/env_imgs/seed32990_step144_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed32990_step144_timestep27_actionOutput.png
13800.0,16.0,83.0,0.981,-8.06,36.9,42.7,8.0,203.0,167.0,6.23,16.3,16.7,17.2,38.6,40.1,sae_analysis/out/env_imgs/seed13783_step16_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed13783_step16_timestep16_actionOutput.png
86200.0,32.0,25.0,0.965,98.2,143.0,19.4,4.0,57.4,37.4,21.2,5.12,37.3,36.7,41.3,38.1,sae_analysis/out/env_imgs/seed86172_step32_timestep74_actionInput.png,sae_analysis/out/env_imgs/seed86172_step32_timestep74_actionOutput.png
87400.0,8.0,70.0,0.961,-6.32,38.7,11.1,2.0,-58.2,-56.5,67.2,75.2,33.7,32.2,39.5,35.4,sae_analysis/out/env_imgs/seed87390_step8_timestep29_actionInput.png,sae_analysis/out/env_imgs/seed87390_step8_timestep29_actionOutput.png
86200.0,24.0,39.0,0.952,98.2,143.0,19.4,0.0,204.0,205.0,43.4,25.7,38.4,38.2,44.1,43.1,sae_analysis/out/env_imgs/seed86172_step24_timestep60_actionInput.png,sae_analysis/out/env_imgs/seed86172_step24_timestep60_actionOutput.png
45400.0,48.0,25.0,0.944,-8.6,36.4,21.1,5.0,-113.0,-105.0,124.0,121.0,60.7,64.5,61.8,62.7,sae_analysis/out/env_imgs/seed45429_step48_timestep74_actionInput.png,sae_analysis/out/env_imgs/seed45429_step48_timestep74_actionOutput.png
13800.0,160.0,89.0,0.941,46.4,91.4,33.9,8.0,-167.0,303.0,12.9,4.05,10.9,8.8,27.7,29.7,sae_analysis/out/env_imgs/seed13783_step160_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed13783_step160_timestep10_actionOutput.png
13800.0,16.0,72.0,0.932,-8.06,36.9,42.7,8.0,-87.5,-72.4,39.1,34.0,33.0,31.4,37.3,38.2,sae_analysis/out/env_imgs/seed13783_step16_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed13783_step16_timestep27_actionOutput.png
87400.0,8.0,91.0,0.929,-6.32,38.7,11.1,2.0,-84.4,180.0,27.6,22.1,24.0,23.9,30.6,30.7,sae_analysis/out/env_imgs/seed87390_step8_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed87390_step8_timestep8_actionOutput.png
98400.0,24.0,29.0,0.918,-15.7,29.3,14.6,2.0,-170.0,-127.0,28.6,65.3,45.2,42.9,50.1,46.3,sae_analysis/out/env_imgs/seed98355_step24_timestep70_actionInput.png,sae_analysis/out/env_imgs/seed98355_step24_timestep70_actionOutput.png
98400.0,24.0,18.0,0.911,-15.7,29.3,14.6,2.0,129.0,-157.0,27.4,78.6,41.5,44.0,42.2,45.5,sae_analysis/out/env_imgs/seed98355_step24_timestep81_actionInput.png,sae_analysis/out/env_imgs/seed98355_step24_timestep81_actionOutput.png
27200.0,80.0,33.0,0.905,-7.84,37.2,22.3,4.0,10.5,-20.4,87.3,79.3,57.5,59.7,68.3,70.5,sae_analysis/out/env_imgs/seed27242_step80_timestep66_actionInput.png,sae_analysis/out/env_imgs/seed27242_step80_timestep66_actionOutput.png
30600.0,24.0,26.0,0.902,2.38,47.4,23.1,5.0,-184.0,-205.0,20.9,9.72,57.9,62.5,54.4,56.9,sae_analysis/out/env_imgs/seed30636_step24_timestep73_actionInput.png,sae_analysis/out/env_imgs/seed30636_step24_timestep73_actionOutput.png
30600.0,48.0,23.0,0.901,-14.5,30.5,7.83,5.0,4.25,-11.1,174.0,171.0,45.6,40.4,50.0,45.3,sae_analysis/out/env_imgs/seed30636_step48_timestep76_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep76_actionOutput.png
86200.0,24.0,45.0,0.891,98.2,143.0,19.4,0.0,203.0,150.0,21.1,26.5,38.2,37.2,47.8,47.2,sae_analysis/out/env_imgs/seed86172_step24_timestep54_actionInput.png,sae_analysis/out/env_imgs/seed86172_step24_timestep54_actionOutput.png
