seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
84000.0,120.0,83.0,0.184,5.0,50.0,19.1,4.0,99.6,86.3,27.0,27.5,27.4,25.8,43.6,42.1,sae_analysis/out/env_imgs/seed84003_step120_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed84003_step120_timestep16_actionOutput.png
55500.0,104.0,77.0,0.177,7.0,52.0,9.07,0.0,229.0,315.0,28.0,18.2,32.3,32.2,39.4,39.9,sae_analysis/out/env_imgs/seed55531_step104_timestep22_actionInput.png,sae_analysis/out/env_imgs/seed55531_step104_timestep22_actionOutput.png
30600.0,72.0,85.0,0.175,7.11,52.1,22.9,7.0,-257.0,-258.0,22.8,14.5,29.1,26.7,49.3,47.6,sae_analysis/out/env_imgs/seed30608_step72_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed30608_step72_timestep14_actionOutput.png
90300.0,176.0,83.0,0.163,6.71,51.7,14.6,0.0,-166.0,175.0,16.1,18.9,25.2,25.3,37.0,36.7,sae_analysis/out/env_imgs/seed90283_step176_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed90283_step176_timestep16_actionOutput.png
45400.0,96.0,44.0,0.158,1.04,46.0,9.45,4.0,-60.4,-196.0,62.2,53.5,61.8,58.6,67.1,63.2,sae_analysis/out/env_imgs/seed45429_step96_timestep55_actionInput.png,sae_analysis/out/env_imgs/seed45429_step96_timestep55_actionOutput.png
90300.0,176.0,78.0,0.156,6.71,51.7,14.6,0.0,180.0,167.0,7.32,12.2,27.3,25.7,36.6,34.9,sae_analysis/out/env_imgs/seed90283_step176_timestep21_actionInput.png,sae_analysis/out/env_imgs/seed90283_step176_timestep21_actionOutput.png
90300.0,144.0,72.0,0.155,35.6,80.6,13.5,4.0,133.0,133.0,35.8,44.1,39.9,37.6,50.0,47.1,sae_analysis/out/env_imgs/seed90283_step144_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep27_actionOutput.png
45400.0,96.0,72.0,0.154,1.04,46.0,9.45,4.0,-59.9,-85.7,23.5,15.7,29.0,26.4,35.3,33.0,sae_analysis/out/env_imgs/seed45429_step96_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed45429_step96_timestep27_actionOutput.png
55500.0,104.0,71.0,0.148,7.0,52.0,9.07,0.0,0.711,-71.9,43.5,53.0,37.9,36.4,42.8,41.7,sae_analysis/out/env_imgs/seed55531_step104_timestep28_actionInput.png,sae_analysis/out/env_imgs/seed55531_step104_timestep28_actionOutput.png
98400.0,48.0,62.0,0.129,6.77,51.8,8.55,5.0,55.9,46.9,80.1,65.3,40.8,40.0,45.1,44.7,sae_analysis/out/env_imgs/seed98355_step48_timestep37_actionInput.png,sae_analysis/out/env_imgs/seed98355_step48_timestep37_actionOutput.png
45400.0,88.0,61.0,0.124,2.1,47.1,11.0,4.0,-296.0,-289.0,58.0,36.4,40.2,39.7,44.2,44.5,sae_analysis/out/env_imgs/seed45429_step88_timestep38_actionInput.png,sae_analysis/out/env_imgs/seed45429_step88_timestep38_actionOutput.png
30600.0,72.0,88.0,0.118,7.11,52.1,22.9,7.0,-269.0,100.0,7.03,1.68,26.1,25.6,47.5,47.2,sae_analysis/out/env_imgs/seed30608_step72_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed30608_step72_timestep11_actionOutput.png
89200.0,184.0,63.0,0.113,-1.71,43.3,8.71,4.0,-308.0,-308.0,97.1,85.7,36.1,33.8,37.7,35.7,sae_analysis/out/env_imgs/seed89203_step184_timestep36_actionInput.png,sae_analysis/out/env_imgs/seed89203_step184_timestep36_actionOutput.png
