seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
90300.0,144.0,97.0,1.6,35.6,80.6,13.5,4.0,-83.5,-144.0,18.0,20.9,27.9,27.3,39.1,38.5,sae_analysis/out/env_imgs/seed90283_step144_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep2_actionOutput.png
90300.0,144.0,98.0,1.38,35.6,80.6,13.5,4.0,-144.0,-141.0,20.9,21.8,27.3,27.5,38.5,38.7,sae_analysis/out/env_imgs/seed90283_step144_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep1_actionOutput.png
90300.0,144.0,99.0,1.33,35.6,80.6,13.5,4.0,-141.0,-133.0,21.8,25.1,27.5,27.7,38.7,38.8,sae_analysis/out/env_imgs/seed90283_step144_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep0_actionOutput.png
45400.0,32.0,99.0,1.25,-16.3,28.7,23.5,2.0,-85.0,-60.1,14.2,12.9,18.8,18.8,39.8,39.7,sae_analysis/out/env_imgs/seed45429_step32_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed45429_step32_timestep0_actionOutput.png
90300.0,144.0,92.0,1.21,35.6,80.6,13.5,4.0,88.1,-179.0,12.1,11.3,29.5,29.3,40.9,40.6,sae_analysis/out/env_imgs/seed90283_step144_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep7_actionOutput.png
45400.0,32.0,97.0,1.2,-16.3,28.7,23.5,2.0,-27.9,-116.0,14.4,13.5,19.2,19.3,39.8,40.3,sae_analysis/out/env_imgs/seed45429_step32_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed45429_step32_timestep2_actionOutput.png
45400.0,32.0,98.0,1.16,-16.3,28.7,23.5,2.0,-116.0,-85.0,13.5,14.2,19.3,18.8,40.3,39.8,sae_analysis/out/env_imgs/seed45429_step32_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed45429_step32_timestep1_actionOutput.png
90300.0,144.0,95.0,1.12,35.6,80.6,13.5,4.0,33.0,14.2,12.8,16.4,27.6,27.3,39.1,38.6,sae_analysis/out/env_imgs/seed90283_step144_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep4_actionOutput.png
45400.0,32.0,96.0,1.1,-16.3,28.7,23.5,2.0,23.1,-27.9,13.0,14.4,20.0,19.2,40.6,39.8,sae_analysis/out/env_imgs/seed45429_step32_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed45429_step32_timestep3_actionOutput.png
30600.0,80.0,93.0,1.09,7.11,52.1,22.9,4.0,45.4,86.0,27.5,18.0,28.3,26.7,50.8,49.3,sae_analysis/out/env_imgs/seed30608_step80_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep6_actionOutput.png
