seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
92400.0,8.0,96.0,5.44,-129.0,-83.6,24.7,2.0,-190.0,-325.0,26.2,25.3,11.9,11.7,28.7,28.5,sae_analysis/out/env_imgs/seed92410_step8_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep3_actionOutput.png
92400.0,8.0,92.0,5.43,-129.0,-83.6,24.7,2.0,-33.7,-9.37,29.2,27.1,13.0,13.0,26.1,26.8,sae_analysis/out/env_imgs/seed92410_step8_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep7_actionOutput.png
92400.0,8.0,91.0,5.43,-129.0,-83.6,24.7,2.0,-309.0,-33.7,31.9,29.2,14.8,13.0,26.4,26.1,sae_analysis/out/env_imgs/seed92410_step8_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep8_actionOutput.png
92400.0,8.0,89.0,5.24,-129.0,-83.6,24.7,2.0,-265.0,-250.0,37.4,34.7,18.2,15.9,28.7,27.4,sae_analysis/out/env_imgs/seed92410_step8_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep10_actionOutput.png
92400.0,8.0,93.0,5.22,-129.0,-83.6,24.7,2.0,-9.37,-132.0,27.1,24.7,13.0,13.3,26.8,28.5,sae_analysis/out/env_imgs/seed92410_step8_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep6_actionOutput.png
92400.0,8.0,97.0,5.19,-129.0,-83.6,24.7,2.0,-325.0,-325.0,25.3,27.8,11.7,12.3,28.5,29.1,sae_analysis/out/env_imgs/seed92410_step8_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep2_actionOutput.png
92400.0,8.0,86.0,5.14,-129.0,-83.6,24.7,2.0,-195.0,-107.0,42.5,42.9,23.0,23.0,33.3,32.6,sae_analysis/out/env_imgs/seed92410_step8_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep13_actionOutput.png
92400.0,8.0,99.0,5.13,-129.0,-83.6,24.7,2.0,-318.0,-293.0,27.3,28.2,12.4,12.5,28.9,29.0,sae_analysis/out/env_imgs/seed92410_step8_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep0_actionOutput.png
92400.0,8.0,98.0,5.04,-129.0,-83.6,24.7,2.0,-325.0,-318.0,27.8,27.3,12.3,12.4,29.1,28.9,sae_analysis/out/env_imgs/seed92410_step8_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep1_actionOutput.png
92400.0,8.0,95.0,4.96,-129.0,-83.6,24.7,2.0,-157.0,-190.0,20.4,26.2,12.4,11.9,28.3,28.7,sae_analysis/out/env_imgs/seed92410_step8_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep4_actionOutput.png
92400.0,8.0,94.0,4.94,-129.0,-83.6,24.7,2.0,-132.0,-157.0,24.7,20.4,13.3,12.4,28.5,28.3,sae_analysis/out/env_imgs/seed92410_step8_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep5_actionOutput.png
92400.0,8.0,88.0,4.92,-129.0,-83.6,24.7,2.0,-304.0,-265.0,50.1,37.4,20.9,18.2,31.7,28.7,sae_analysis/out/env_imgs/seed92410_step8_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep11_actionOutput.png
92400.0,8.0,81.0,4.89,-129.0,-83.6,24.7,2.0,-252.0,-269.0,51.1,52.9,24.7,23.8,35.4,35.7,sae_analysis/out/env_imgs/seed92410_step8_timestep18_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep18_actionOutput.png
92400.0,8.0,78.0,4.86,-129.0,-83.6,24.7,2.0,-232.0,-236.0,59.3,58.3,27.0,26.8,38.1,37.4,sae_analysis/out/env_imgs/seed92410_step8_timestep21_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep21_actionOutput.png
92400.0,8.0,85.0,4.83,-129.0,-83.6,24.7,2.0,8.24,-195.0,48.5,42.5,25.1,23.0,34.0,33.3,sae_analysis/out/env_imgs/seed92410_step8_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep14_actionOutput.png
92400.0,8.0,84.0,4.81,-129.0,-83.6,24.7,2.0,-290.0,8.24,50.4,48.5,24.8,25.1,34.6,34.0,sae_analysis/out/env_imgs/seed92410_step8_timestep15_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep15_actionOutput.png
92400.0,8.0,83.0,4.72,-129.0,-83.6,24.7,2.0,-287.0,-290.0,59.4,50.4,25.5,24.8,37.0,34.6,sae_analysis/out/env_imgs/seed92410_step8_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep16_actionOutput.png
92400.0,8.0,87.0,4.69,-129.0,-83.6,24.7,2.0,-107.0,-304.0,42.9,50.1,23.0,20.9,32.6,31.7,sae_analysis/out/env_imgs/seed92410_step8_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep12_actionOutput.png
92400.0,8.0,90.0,4.63,-129.0,-83.6,24.7,2.0,-250.0,-309.0,34.7,31.9,15.9,14.8,27.4,26.4,sae_analysis/out/env_imgs/seed92410_step8_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep9_actionOutput.png
92400.0,8.0,70.0,4.6,-129.0,-83.6,24.7,2.0,-229.0,-233.0,66.1,72.1,28.9,30.9,39.7,40.8,sae_analysis/out/env_imgs/seed92410_step8_timestep29_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep29_actionOutput.png
