seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
90300.0,144.0,99.0,1.61,35.6,80.6,13.5,4.0,-141.0,-133.0,21.8,25.1,27.5,27.7,38.7,38.8,sae_analysis/out/env_imgs/seed90283_step144_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep0_actionOutput.png
90300.0,144.0,97.0,1.55,35.6,80.6,13.5,4.0,-83.5,-144.0,18.0,20.9,27.9,27.3,39.1,38.5,sae_analysis/out/env_imgs/seed90283_step144_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep2_actionOutput.png
90300.0,144.0,93.0,1.47,35.6,80.6,13.5,4.0,-179.0,-106.0,11.3,12.1,29.3,29.6,40.6,41.0,sae_analysis/out/env_imgs/seed90283_step144_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep6_actionOutput.png
90300.0,144.0,96.0,1.47,35.6,80.6,13.5,4.0,14.2,-83.5,16.4,18.0,27.3,27.9,38.6,39.1,sae_analysis/out/env_imgs/seed90283_step144_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep3_actionOutput.png
90300.0,144.0,98.0,1.47,35.6,80.6,13.5,4.0,-144.0,-141.0,20.9,21.8,27.3,27.5,38.5,38.7,sae_analysis/out/env_imgs/seed90283_step144_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep1_actionOutput.png
90300.0,144.0,90.0,1.46,35.6,80.6,13.5,4.0,99.8,99.3,19.5,17.6,29.9,29.6,41.5,41.2,sae_analysis/out/env_imgs/seed90283_step144_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep9_actionOutput.png
90300.0,144.0,92.0,1.41,35.6,80.6,13.5,4.0,88.1,-179.0,12.1,11.3,29.5,29.3,40.9,40.6,sae_analysis/out/env_imgs/seed90283_step144_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep7_actionOutput.png
90300.0,144.0,91.0,1.4,35.6,80.6,13.5,4.0,99.3,88.1,17.6,12.1,29.6,29.5,41.2,40.9,sae_analysis/out/env_imgs/seed90283_step144_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep8_actionOutput.png
90300.0,144.0,94.0,1.29,35.6,80.6,13.5,4.0,-106.0,33.0,12.1,12.8,29.6,27.6,41.0,39.1,sae_analysis/out/env_imgs/seed90283_step144_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep5_actionOutput.png
90300.0,144.0,85.0,1.28,35.6,80.6,13.5,4.0,141.0,118.0,21.3,22.7,30.1,29.0,40.6,39.9,sae_analysis/out/env_imgs/seed90283_step144_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep14_actionOutput.png
52800.0,80.0,97.0,1.27,51.2,96.2,24.3,4.0,226.0,198.0,12.0,11.3,15.9,15.8,39.3,39.5,sae_analysis/out/env_imgs/seed52752_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed52752_step80_timestep2_actionOutput.png
90300.0,144.0,88.0,1.25,35.6,80.6,13.5,4.0,90.5,82.6,23.1,14.4,26.8,28.1,38.4,40.0,sae_analysis/out/env_imgs/seed90283_step144_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep11_actionOutput.png
90300.0,144.0,86.0,1.24,35.6,80.6,13.5,4.0,118.0,112.0,22.7,20.9,29.0,29.0,39.9,40.3,sae_analysis/out/env_imgs/seed90283_step144_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep13_actionOutput.png
90300.0,144.0,87.0,1.22,35.6,80.6,13.5,4.0,112.0,90.5,20.9,23.1,29.0,26.8,40.3,38.4,sae_analysis/out/env_imgs/seed90283_step144_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep12_actionOutput.png
90300.0,144.0,95.0,1.19,35.6,80.6,13.5,4.0,33.0,14.2,12.8,16.4,27.6,27.3,39.1,38.6,sae_analysis/out/env_imgs/seed90283_step144_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep4_actionOutput.png
