seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
29100.0,112.0,99.0,3.5,4.95,50.0,4.93,4.0,153.0,203.0,5.31,6.49,20.1,20.2,25.0,25.1,sae_analysis/out/env_imgs/seed29142_step112_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed29142_step112_timestep0_actionOutput.png
98400.0,72.0,99.0,3.49,5.88,50.9,8.42,4.0,-111.0,191.0,4.17,2.38,17.3,17.4,25.6,25.7,sae_analysis/out/env_imgs/seed98355_step72_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed98355_step72_timestep0_actionOutput.png
87400.0,136.0,99.0,3.45,3.23,48.2,5.54,4.0,68.9,-10.0,1.56,3.56,19.0,19.2,24.5,24.7,sae_analysis/out/env_imgs/seed87390_step136_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed87390_step136_timestep0_actionOutput.png
98400.0,40.0,99.0,3.43,5.48,50.5,9.38,5.0,-155.0,-161.0,3.86,2.83,5.61,5.57,14.4,14.4,sae_analysis/out/env_imgs/seed98355_step40_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed98355_step40_timestep0_actionOutput.png
54200.0,80.0,99.0,3.39,4.66,49.7,8.05,4.0,-204.0,-255.0,2.56,1.1,17.2,17.2,25.2,25.2,sae_analysis/out/env_imgs/seed54206_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed54206_step80_timestep0_actionOutput.png
90300.0,120.0,99.0,3.33,5.67,50.7,4.48,5.0,-234.0,-180.0,1.61,1.62,5.53,5.58,9.6,9.69,sae_analysis/out/env_imgs/seed90318_step120_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed90318_step120_timestep0_actionOutput.png
70800.0,64.0,99.0,3.3,3.39,48.4,3.01,0.0,-10.3,127.0,4.04,1.91,14.1,14.4,14.8,15.1,sae_analysis/out/env_imgs/seed70799_step64_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed70799_step64_timestep0_actionOutput.png
27200.0,96.0,97.0,3.27,2.03,47.0,5.26,4.0,225.0,179.0,3.03,3.59,18.0,19.0,23.2,24.3,sae_analysis/out/env_imgs/seed27240_step96_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed27240_step96_timestep2_actionOutput.png
33000.0,168.0,98.0,3.27,0.928,45.9,5.34,0.0,24.1,-22.5,11.3,9.87,14.5,14.8,19.8,20.0,sae_analysis/out/env_imgs/seed32990_step168_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed32990_step168_timestep1_actionOutput.png
54200.0,176.0,99.0,3.21,4.78,49.8,4.93,5.0,125.0,31.7,2.21,2.1,7.56,7.49,11.7,11.7,sae_analysis/out/env_imgs/seed54206_step176_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed54206_step176_timestep0_actionOutput.png
47100.0,112.0,99.0,3.21,8.91,53.9,7.54,5.0,-53.3,-17.0,8.8,6.77,5.1,5.1,11.9,12.3,sae_analysis/out/env_imgs/seed47106_step112_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed47106_step112_timestep0_actionOutput.png
