seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
37500.0,64.0,70.0,0.27,-2.01,43.0,27.1,2.0,98.4,96.1,30.5,18.5,44.0,40.8,34.7,29.7,sae_analysis/out/env_imgs/seed37540_step64_timestep29_actionInput.png,sae_analysis/out/env_imgs/seed37540_step64_timestep29_actionOutput.png
37500.0,72.0,66.0,0.232,-2.01,43.0,27.1,2.0,22.0,40.4,14.6,28.1,38.3,40.6,34.2,34.4,sae_analysis/out/env_imgs/seed37540_step72_timestep33_actionInput.png,sae_analysis/out/env_imgs/seed37540_step72_timestep33_actionOutput.png
37500.0,64.0,85.0,0.229,-2.01,43.0,27.1,2.0,-54.6,-4.83,20.0,18.3,28.3,24.8,15.7,14.3,sae_analysis/out/env_imgs/seed37540_step64_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed37540_step64_timestep14_actionOutput.png
37500.0,0.0,69.0,0.226,-18.6,26.4,24.4,0.0,102.0,97.2,56.6,48.4,45.0,45.4,37.1,35.9,sae_analysis/out/env_imgs/seed37540_step0_timestep30_actionInput.png,sae_analysis/out/env_imgs/seed37540_step0_timestep30_actionOutput.png
37500.0,176.0,86.0,0.211,19.3,64.3,38.0,5.0,115.0,119.0,38.5,42.2,38.5,37.3,17.0,16.3,sae_analysis/out/env_imgs/seed37540_step176_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed37540_step176_timestep13_actionOutput.png
47600.0,120.0,93.0,0.206,-8.75,36.3,15.7,4.0,-225.0,-195.0,19.5,17.5,23.3,23.3,38.8,38.8,sae_analysis/out/env_imgs/seed47567_step120_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed47567_step120_timestep6_actionOutput.png
37500.0,128.0,83.0,0.197,19.3,64.3,38.0,5.0,31.3,42.9,9.15,10.2,24.5,22.7,23.0,25.5,sae_analysis/out/env_imgs/seed37540_step128_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed37540_step128_timestep16_actionOutput.png
10300.0,104.0,68.0,0.197,44.0,89.0,24.6,6.0,61.4,90.2,39.3,30.0,27.6,25.2,40.9,38.2,sae_analysis/out/env_imgs/seed10301_step104_timestep31_actionInput.png,sae_analysis/out/env_imgs/seed10301_step104_timestep31_actionOutput.png
37500.0,64.0,71.0,0.183,-2.01,43.0,27.1,2.0,96.1,72.0,18.5,22.5,40.8,40.9,29.7,29.9,sae_analysis/out/env_imgs/seed37540_step64_timestep28_actionInput.png,sae_analysis/out/env_imgs/seed37540_step64_timestep28_actionOutput.png
87400.0,16.0,10.0,0.18,93.0,138.0,18.8,4.0,189.0,182.0,44.1,66.5,72.0,77.9,67.9,75.7,sae_analysis/out/env_imgs/seed87380_step16_timestep89_actionInput.png,sae_analysis/out/env_imgs/seed87380_step16_timestep89_actionOutput.png
23200.0,136.0,22.0,0.153,29.6,74.6,4.91,0.0,-132.0,-159.0,17.4,30.9,58.1,53.7,56.6,51.9,sae_analysis/out/env_imgs/seed23167_step136_timestep77_actionInput.png,sae_analysis/out/env_imgs/seed23167_step136_timestep77_actionOutput.png
87400.0,8.0,99.0,0.15,93.0,138.0,18.8,1.0,-140.0,-145.0,31.7,30.7,36.8,37.0,22.0,22.3,sae_analysis/out/env_imgs/seed87380_step8_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed87380_step8_timestep0_actionOutput.png
33000.0,200.0,21.0,0.147,2.73,47.7,5.36,4.0,226.0,230.0,44.4,37.2,64.9,63.7,66.3,64.8,sae_analysis/out/env_imgs/seed32990_step200_timestep78_actionInput.png,sae_analysis/out/env_imgs/seed32990_step200_timestep78_actionOutput.png
27200.0,32.0,26.0,0.145,-39.5,5.52,28.9,7.0,118.0,142.0,103.0,90.9,67.3,66.0,67.4,68.4,sae_analysis/out/env_imgs/seed27242_step32_timestep73_actionInput.png,sae_analysis/out/env_imgs/seed27242_step32_timestep73_actionOutput.png
37500.0,72.0,24.0,0.144,-2.01,43.0,27.1,2.0,-132.0,-159.0,102.0,91.0,61.1,63.2,55.1,59.4,sae_analysis/out/env_imgs/seed37540_step72_timestep75_actionInput.png,sae_analysis/out/env_imgs/seed37540_step72_timestep75_actionOutput.png
37500.0,0.0,87.0,0.139,-18.6,26.4,24.4,0.0,-71.4,61.7,35.5,30.7,38.0,37.2,36.6,35.9,sae_analysis/out/env_imgs/seed37540_step0_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed37540_step0_timestep12_actionOutput.png
37500.0,72.0,98.0,0.138,-2.01,43.0,27.1,2.0,-31.6,-39.2,23.7,23.9,27.7,28.7,14.2,14.2,sae_analysis/out/env_imgs/seed37540_step72_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed37540_step72_timestep1_actionOutput.png
10300.0,32.0,44.0,0.138,-200.0,-155.0,17.0,1.0,-46.9,-51.9,199.0,193.0,56.9,55.3,55.9,55.0,sae_analysis/out/env_imgs/seed10301_step32_timestep55_actionInput.png,sae_analysis/out/env_imgs/seed10301_step32_timestep55_actionOutput.png
37500.0,168.0,94.0,0.136,19.3,64.3,38.0,5.0,1.42,-17.7,13.0,10.0,25.5,24.5,16.0,15.7,sae_analysis/out/env_imgs/seed37540_step168_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed37540_step168_timestep5_actionOutput.png
70800.0,144.0,98.0,0.136,-17.4,27.6,2.74,2.0,-39.3,-30.1,39.4,42.0,25.6,26.0,28.0,28.3,sae_analysis/out/env_imgs/seed70799_step144_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed70799_step144_timestep1_actionOutput.png
