seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
89200.0,104.0,96.0,2.12,-42.1,2.95,17.0,7.0,129.0,6.55,8.62,6.0,11.1,10.9,25.2,25.2,sae_analysis/out/env_imgs/seed89203_step104_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed89203_step104_timestep3_actionOutput.png
47600.0,96.0,90.0,2.0,-45.6,-0.602,13.1,7.0,-114.0,-111.0,27.5,25.4,17.6,16.9,27.2,26.5,sae_analysis/out/env_imgs/seed47567_step96_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed47567_step96_timestep9_actionOutput.png
89200.0,104.0,91.0,1.92,-42.1,2.95,17.0,7.0,225.0,-86.1,8.48,4.94,14.2,13.7,25.7,25.5,sae_analysis/out/env_imgs/seed89203_step104_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed89203_step104_timestep8_actionOutput.png
54200.0,32.0,97.0,1.9,-73.0,-28.0,19.7,4.0,125.0,98.3,12.5,10.4,16.0,15.7,33.3,33.0,sae_analysis/out/env_imgs/seed54206_step32_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed54206_step32_timestep2_actionOutput.png
33500.0,24.0,83.0,1.88,-87.2,-42.2,32.5,4.0,133.0,117.0,25.6,18.8,20.6,19.5,36.5,36.9,sae_analysis/out/env_imgs/seed33539_step24_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed33539_step24_timestep16_actionOutput.png
54200.0,32.0,94.0,1.88,-73.0,-28.0,19.7,4.0,22.0,88.7,20.4,12.8,15.9,16.7,32.8,34.2,sae_analysis/out/env_imgs/seed54206_step32_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed54206_step32_timestep5_actionOutput.png
33500.0,24.0,78.0,1.87,-87.2,-42.2,32.5,4.0,148.0,133.0,47.7,43.2,19.0,21.0,34.8,35.9,sae_analysis/out/env_imgs/seed33539_step24_timestep21_actionInput.png,sae_analysis/out/env_imgs/seed33539_step24_timestep21_actionOutput.png
89200.0,104.0,99.0,1.87,-42.1,2.95,17.0,7.0,-49.0,-46.0,9.67,9.98,11.2,11.0,25.6,25.7,sae_analysis/out/env_imgs/seed89203_step104_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed89203_step104_timestep0_actionOutput.png
33500.0,32.0,96.0,1.86,-85.2,-40.2,32.4,0.0,-238.0,-206.0,9.91,6.08,17.8,18.1,43.8,44.3,sae_analysis/out/env_imgs/seed33539_step32_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed33539_step32_timestep3_actionOutput.png
89200.0,104.0,93.0,1.84,-42.1,2.95,17.0,7.0,-50.4,-42.9,7.46,11.4,13.2,13.6,26.0,27.2,sae_analysis/out/env_imgs/seed89203_step104_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed89203_step104_timestep6_actionOutput.png
47600.0,88.0,96.0,1.82,-67.7,-22.7,11.3,7.0,232.0,132.0,7.47,9.94,11.4,11.8,21.6,21.9,sae_analysis/out/env_imgs/seed47567_step88_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed47567_step88_timestep3_actionOutput.png
33500.0,24.0,87.0,1.82,-87.2,-42.2,32.5,4.0,186.0,182.0,6.31,5.78,18.5,18.3,35.3,34.2,sae_analysis/out/env_imgs/seed33539_step24_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed33539_step24_timestep12_actionOutput.png
33500.0,24.0,71.0,1.81,-87.2,-42.2,32.5,4.0,-108.0,152.0,58.3,60.9,22.3,24.0,33.0,33.4,sae_analysis/out/env_imgs/seed33539_step24_timestep28_actionInput.png,sae_analysis/out/env_imgs/seed33539_step24_timestep28_actionOutput.png
54200.0,32.0,83.0,1.81,-73.0,-28.0,19.7,4.0,25.1,24.5,33.6,39.8,18.1,18.2,34.3,34.9,sae_analysis/out/env_imgs/seed54206_step32_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed54206_step32_timestep16_actionOutput.png
47600.0,80.0,95.0,1.81,-67.7,-22.7,11.3,6.0,-127.0,-98.6,13.8,10.8,13.9,14.4,20.5,20.7,sae_analysis/out/env_imgs/seed47567_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed47567_step80_timestep4_actionOutput.png
89200.0,96.0,96.0,1.81,-58.1,-13.1,13.2,7.0,-26.4,10.6,15.0,13.7,8.17,8.06,19.9,20.4,sae_analysis/out/env_imgs/seed89203_step96_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed89203_step96_timestep3_actionOutput.png
89200.0,96.0,99.0,1.79,-58.1,-13.1,13.2,7.0,-31.8,-38.1,10.9,9.49,8.08,8.33,20.4,20.7,sae_analysis/out/env_imgs/seed89203_step96_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed89203_step96_timestep0_actionOutput.png
33500.0,64.0,96.0,1.78,-75.6,-30.6,28.7,5.0,272.0,19.9,11.5,9.04,6.08,5.59,28.8,29.1,sae_analysis/out/env_imgs/seed33539_step64_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed33539_step64_timestep3_actionOutput.png
54200.0,40.0,88.0,1.78,-35.1,9.9,22.7,4.0,234.0,-81.7,18.7,16.1,16.4,16.4,34.6,35.0,sae_analysis/out/env_imgs/seed54206_step40_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed54206_step40_timestep11_actionOutput.png
47600.0,88.0,97.0,1.78,-67.7,-22.7,11.3,7.0,132.0,91.2,9.94,12.3,11.8,12.7,21.9,23.0,sae_analysis/out/env_imgs/seed47567_step88_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed47567_step88_timestep2_actionOutput.png
