seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
84000.0,104.0,96.0,3.35,5.0,50.0,19.1,7.0,160.0,173.0,18.9,22.0,21.7,21.3,40.3,40.0,sae_analysis/out/env_imgs/seed84003_step104_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed84003_step104_timestep3_actionOutput.png
30600.0,40.0,96.0,3.27,1.59,46.6,25.4,7.0,145.0,170.0,21.3,18.2,19.6,19.7,42.6,43.0,sae_analysis/out/env_imgs/seed30608_step40_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed30608_step40_timestep3_actionOutput.png
30600.0,40.0,94.0,3.23,1.59,46.6,25.4,7.0,122.0,-204.0,20.0,23.4,20.2,19.2,41.9,41.6,sae_analysis/out/env_imgs/seed30608_step40_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed30608_step40_timestep5_actionOutput.png
30600.0,40.0,97.0,3.19,1.59,46.6,25.4,7.0,170.0,111.0,18.2,20.2,19.7,19.4,43.0,43.1,sae_analysis/out/env_imgs/seed30608_step40_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed30608_step40_timestep2_actionOutput.png
30600.0,72.0,98.0,3.15,7.11,52.1,22.9,7.0,11.0,13.7,28.6,28.6,20.4,20.0,42.2,41.7,sae_analysis/out/env_imgs/seed30608_step72_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed30608_step72_timestep1_actionOutput.png
30600.0,72.0,93.0,3.04,7.11,52.1,22.9,7.0,261.0,-175.0,16.1,21.2,24.2,23.5,46.1,45.7,sae_analysis/out/env_imgs/seed30608_step72_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed30608_step72_timestep6_actionOutput.png
84000.0,104.0,98.0,2.97,5.0,50.0,19.1,7.0,134.0,118.0,20.4,20.5,22.9,22.2,41.5,40.9,sae_analysis/out/env_imgs/seed84003_step104_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed84003_step104_timestep1_actionOutput.png
47600.0,112.0,84.0,2.91,-8.75,36.3,15.7,4.0,69.9,84.1,50.9,47.5,32.1,31.8,45.3,45.3,sae_analysis/out/env_imgs/seed47567_step112_timestep15_actionInput.png,sae_analysis/out/env_imgs/seed47567_step112_timestep15_actionOutput.png
89200.0,112.0,98.0,2.9,-33.8,11.2,19.5,7.0,61.6,89.5,21.7,20.7,20.3,20.9,36.5,37.1,sae_analysis/out/env_imgs/seed89203_step112_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed89203_step112_timestep1_actionOutput.png
54200.0,32.0,95.0,2.89,-73.0,-28.0,19.7,4.0,88.7,123.0,12.8,16.2,16.7,15.9,34.2,33.3,sae_analysis/out/env_imgs/seed54206_step32_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed54206_step32_timestep4_actionOutput.png
89200.0,112.0,99.0,2.85,-33.8,11.2,19.5,7.0,89.5,81.9,20.7,18.9,20.9,20.6,37.1,36.7,sae_analysis/out/env_imgs/seed89203_step112_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed89203_step112_timestep0_actionOutput.png
30600.0,72.0,97.0,2.84,7.11,52.1,22.9,7.0,36.0,11.0,32.5,28.6,21.5,20.4,43.3,42.2,sae_analysis/out/env_imgs/seed30608_step72_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed30608_step72_timestep2_actionOutput.png
27200.0,56.0,94.0,2.82,-15.5,29.5,31.6,7.0,-28.6,30.5,22.4,19.8,21.8,22.9,50.0,51.8,sae_analysis/out/env_imgs/seed27242_step56_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed27242_step56_timestep5_actionOutput.png
84000.0,104.0,99.0,2.81,5.0,50.0,19.1,7.0,118.0,121.0,20.5,21.2,22.2,22.5,40.9,41.1,sae_analysis/out/env_imgs/seed84003_step104_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed84003_step104_timestep0_actionOutput.png
84000.0,104.0,97.0,2.81,5.0,50.0,19.1,7.0,173.0,134.0,22.0,20.4,21.3,22.9,40.0,41.5,sae_analysis/out/env_imgs/seed84003_step104_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed84003_step104_timestep2_actionOutput.png
54200.0,32.0,97.0,2.8,-73.0,-28.0,19.7,4.0,125.0,98.3,12.5,10.4,16.0,15.7,33.3,33.0,sae_analysis/out/env_imgs/seed54206_step32_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed54206_step32_timestep2_actionOutput.png
89200.0,112.0,95.0,2.76,-33.8,11.2,19.5,7.0,132.0,42.2,13.2,22.4,20.3,20.2,36.1,35.6,sae_analysis/out/env_imgs/seed89203_step112_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed89203_step112_timestep4_actionOutput.png
