seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
55500.0,48.0,98.0,2.4,57.4,102.0,4.86,8.0,-116.0,-229.0,10.5,7.43,9.92,9.29,6.12,5.3,sae_analysis/out/env_imgs/seed55531_step48_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep1_actionOutput.png
29100.0,32.0,99.0,2.39,56.9,102.0,6.91,8.0,-7.11,-4.7,18.1,17.6,10.6,10.6,13.4,13.3,sae_analysis/out/env_imgs/seed29142_step32_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed29142_step32_timestep0_actionOutput.png
29100.0,32.0,97.0,2.32,56.9,102.0,6.91,8.0,-250.0,-276.0,16.2,17.2,11.4,11.2,13.7,14.1,sae_analysis/out/env_imgs/seed29142_step32_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed29142_step32_timestep2_actionOutput.png
55500.0,48.0,97.0,2.3,57.4,102.0,4.86,8.0,264.0,-116.0,11.9,10.5,10.4,9.92,6.81,6.12,sae_analysis/out/env_imgs/seed55531_step48_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep2_actionOutput.png
55500.0,48.0,99.0,2.3,57.4,102.0,4.86,8.0,-229.0,248.0,7.43,7.65,9.29,9.42,5.3,5.4,sae_analysis/out/env_imgs/seed55531_step48_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep0_actionOutput.png
55500.0,48.0,96.0,2.3,57.4,102.0,4.86,8.0,84.5,264.0,12.3,11.9,10.6,10.4,7.65,6.81,sae_analysis/out/env_imgs/seed55531_step48_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep3_actionOutput.png
23200.0,104.0,97.0,2.29,52.1,97.1,4.68,8.0,-74.4,-71.7,16.2,17.2,15.5,15.5,19.6,19.5,sae_analysis/out/env_imgs/seed23167_step104_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed23167_step104_timestep2_actionOutput.png
90300.0,8.0,97.0,2.26,124.0,169.0,1.25,0.0,-76.4,-67.5,21.5,20.0,16.8,16.2,15.9,15.3,sae_analysis/out/env_imgs/seed90318_step8_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed90318_step8_timestep2_actionOutput.png
29100.0,32.0,98.0,2.24,56.9,102.0,6.91,8.0,-276.0,-7.11,17.2,18.1,11.2,10.6,14.1,13.4,sae_analysis/out/env_imgs/seed29142_step32_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed29142_step32_timestep1_actionOutput.png
86200.0,8.0,97.0,2.23,98.2,143.0,19.4,2.0,-39.1,-28.5,33.3,38.3,33.8,32.6,22.9,22.1,sae_analysis/out/env_imgs/seed86172_step8_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed86172_step8_timestep2_actionOutput.png
