seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
55500.0,56.0,98.0,3.09,34.8,79.8,6.71,8.0,183.0,199.0,7.29,4.55,10.2,10.3,6.82,6.33,sae_analysis/out/env_imgs/seed55531_step56_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep1_actionOutput.png
55500.0,48.0,97.0,3.03,57.4,102.0,4.86,8.0,264.0,-116.0,11.9,10.5,10.4,9.92,6.81,6.12,sae_analysis/out/env_imgs/seed55531_step48_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep2_actionOutput.png
55500.0,56.0,94.0,3.03,34.8,79.8,6.71,8.0,31.4,48.5,8.95,9.6,11.8,12.2,8.64,9.1,sae_analysis/out/env_imgs/seed55531_step56_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep5_actionOutput.png
55500.0,56.0,95.0,3.02,34.8,79.8,6.71,8.0,48.5,128.0,9.6,13.0,12.2,11.9,9.1,9.15,sae_analysis/out/env_imgs/seed55531_step56_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep4_actionOutput.png
55500.0,56.0,99.0,3.0,34.8,79.8,6.71,8.0,199.0,208.0,4.55,4.26,10.3,10.3,6.33,6.19,sae_analysis/out/env_imgs/seed55531_step56_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep0_actionOutput.png
55500.0,48.0,95.0,2.97,57.4,102.0,4.86,8.0,33.4,84.5,17.5,12.3,11.0,10.6,7.49,7.65,sae_analysis/out/env_imgs/seed55531_step48_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep4_actionOutput.png
55500.0,56.0,97.0,2.94,34.8,79.8,6.71,8.0,-70.3,183.0,10.5,7.29,10.6,10.2,7.64,6.82,sae_analysis/out/env_imgs/seed55531_step56_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep2_actionOutput.png
55500.0,56.0,96.0,2.94,34.8,79.8,6.71,8.0,128.0,-70.3,13.0,10.5,11.9,10.6,9.15,7.64,sae_analysis/out/env_imgs/seed55531_step56_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep3_actionOutput.png
55500.0,48.0,98.0,2.9,57.4,102.0,4.86,8.0,-116.0,-229.0,10.5,7.43,9.92,9.29,6.12,5.3,sae_analysis/out/env_imgs/seed55531_step48_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep1_actionOutput.png
55500.0,48.0,99.0,2.89,57.4,102.0,4.86,8.0,-229.0,248.0,7.43,7.65,9.29,9.42,5.3,5.4,sae_analysis/out/env_imgs/seed55531_step48_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep0_actionOutput.png
55500.0,56.0,92.0,2.84,34.8,79.8,6.71,8.0,40.8,15.7,12.4,16.7,15.4,14.8,11.8,10.6,sae_analysis/out/env_imgs/seed55531_step56_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep7_actionOutput.png
55500.0,48.0,96.0,2.84,57.4,102.0,4.86,8.0,84.5,264.0,12.3,11.9,10.6,10.4,7.65,6.81,sae_analysis/out/env_imgs/seed55531_step48_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep3_actionOutput.png
55500.0,56.0,90.0,2.83,34.8,79.8,6.71,8.0,298.0,232.0,7.27,8.48,14.2,14.9,9.85,11.2,sae_analysis/out/env_imgs/seed55531_step56_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep9_actionOutput.png
55500.0,56.0,89.0,2.83,34.8,79.8,6.71,8.0,302.0,298.0,18.3,7.27,14.5,14.2,11.0,9.85,sae_analysis/out/env_imgs/seed55531_step56_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep10_actionOutput.png
55500.0,48.0,94.0,2.74,57.4,102.0,4.86,8.0,114.0,33.4,13.0,17.5,11.8,11.0,8.82,7.49,sae_analysis/out/env_imgs/seed55531_step48_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep5_actionOutput.png
55500.0,56.0,91.0,2.71,34.8,79.8,6.71,8.0,232.0,40.8,8.48,12.4,14.9,15.4,11.2,11.8,sae_analysis/out/env_imgs/seed55531_step56_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep8_actionOutput.png
55500.0,56.0,93.0,2.69,34.8,79.8,6.71,8.0,15.7,31.4,16.7,8.95,14.8,11.8,10.6,8.64,sae_analysis/out/env_imgs/seed55531_step56_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed55531_step56_timestep6_actionOutput.png
55500.0,48.0,92.0,2.64,57.4,102.0,4.86,8.0,88.5,131.0,15.8,14.7,12.6,12.9,9.99,10.1,sae_analysis/out/env_imgs/seed55531_step48_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed55531_step48_timestep7_actionOutput.png
