seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
92400.0,80.0,87.0,1.94,-5.04,40.0,14.9,6.0,0.217,62.6,33.3,24.0,24.7,23.0,29.6,28.1,sae_analysis/out/env_imgs/seed92410_step80_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep12_actionOutput.png
92400.0,80.0,84.0,1.86,-5.04,40.0,14.9,6.0,51.2,21.3,18.6,16.8,26.7,25.5,30.6,30.2,sae_analysis/out/env_imgs/seed92410_step80_timestep15_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep15_actionOutput.png
92400.0,80.0,72.0,1.7,-5.04,40.0,14.9,6.0,31.7,55.1,31.1,33.2,31.7,31.6,34.5,34.6,sae_analysis/out/env_imgs/seed92410_step80_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep27_actionOutput.png
92400.0,80.0,96.0,1.69,-5.04,40.0,14.9,6.0,20.3,-112.0,16.9,12.6,19.9,19.4,27.7,27.2,sae_analysis/out/env_imgs/seed92410_step80_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep3_actionOutput.png
92400.0,80.0,97.0,1.67,-5.04,40.0,14.9,6.0,-112.0,-212.0,12.6,15.9,19.4,19.1,27.2,26.7,sae_analysis/out/env_imgs/seed92410_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep2_actionOutput.png
92400.0,80.0,83.0,1.64,-5.04,40.0,14.9,6.0,76.6,51.2,19.8,18.6,26.4,26.7,30.2,30.6,sae_analysis/out/env_imgs/seed92410_step80_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep16_actionOutput.png
92400.0,80.0,88.0,1.59,-5.04,40.0,14.9,6.0,62.6,81.5,24.0,15.8,23.0,22.5,28.1,28.2,sae_analysis/out/env_imgs/seed92410_step80_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep11_actionOutput.png
92400.0,80.0,75.0,1.58,-5.04,40.0,14.9,6.0,38.3,75.3,42.1,30.8,31.3,29.6,35.2,33.9,sae_analysis/out/env_imgs/seed92410_step80_timestep24_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep24_actionOutput.png
92400.0,80.0,85.0,1.54,-5.04,40.0,14.9,6.0,21.3,-22.9,16.8,19.0,25.5,24.6,30.2,29.5,sae_analysis/out/env_imgs/seed92410_step80_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep14_actionOutput.png
92400.0,80.0,86.0,1.53,-5.04,40.0,14.9,6.0,-22.9,0.217,19.0,33.3,24.6,24.7,29.5,29.6,sae_analysis/out/env_imgs/seed92410_step80_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep13_actionOutput.png
92400.0,80.0,82.0,1.52,-5.04,40.0,14.9,6.0,81.7,76.6,18.8,19.8,28.3,26.4,32.2,30.2,sae_analysis/out/env_imgs/seed92410_step80_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep17_actionOutput.png
92400.0,80.0,95.0,1.51,-5.04,40.0,14.9,6.0,1.57,20.3,12.5,16.9,19.1,19.9,26.2,27.7,sae_analysis/out/env_imgs/seed92410_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed92410_step80_timestep4_actionOutput.png
33000.0,56.0,55.0,1.51,-11.1,33.9,10.1,6.0,26.3,18.4,134.0,120.0,30.8,29.4,30.2,29.8,sae_analysis/out/env_imgs/seed32990_step56_timestep44_actionInput.png,sae_analysis/out/env_imgs/seed32990_step56_timestep44_actionOutput.png
33000.0,56.0,85.0,1.46,-11.1,33.9,10.1,6.0,237.0,230.0,17.5,20.7,19.6,19.5,20.6,19.8,sae_analysis/out/env_imgs/seed32990_step56_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed32990_step56_timestep14_actionOutput.png
