seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
29100.0,104.0,99.0,4.93,4.95,50.0,4.93,0.0,-20.5,-138.0,7.06,9.59,22.0,22.5,26.4,27.0,sae_analysis/out/env_imgs/seed29142_step104_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed29142_step104_timestep0_actionOutput.png
29100.0,104.0,98.0,4.82,4.95,50.0,4.93,0.0,24.7,-20.5,8.81,7.06,21.4,22.0,25.8,26.4,sae_analysis/out/env_imgs/seed29142_step104_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed29142_step104_timestep1_actionOutput.png
87400.0,128.0,99.0,4.66,3.23,48.2,5.54,5.0,-88.8,-36.6,14.2,14.2,21.2,21.6,26.5,26.8,sae_analysis/out/env_imgs/seed87390_step128_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed87390_step128_timestep0_actionOutput.png
33000.0,160.0,99.0,4.54,0.928,45.9,5.34,5.0,-123.0,-96.6,11.9,12.7,18.5,18.2,23.2,22.9,sae_analysis/out/env_imgs/seed32990_step160_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed32990_step160_timestep0_actionOutput.png
33000.0,160.0,97.0,4.53,0.928,45.9,5.34,5.0,-95.5,-78.2,11.6,11.6,18.1,18.1,22.9,22.8,sae_analysis/out/env_imgs/seed32990_step160_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed32990_step160_timestep2_actionOutput.png
33000.0,160.0,98.0,4.21,0.928,45.9,5.34,5.0,-78.2,-123.0,11.6,11.9,18.1,18.5,22.8,23.2,sae_analysis/out/env_imgs/seed32990_step160_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed32990_step160_timestep1_actionOutput.png
87400.0,128.0,98.0,4.06,3.23,48.2,5.54,5.0,-162.0,-88.8,15.2,14.2,21.9,21.2,27.2,26.5,sae_analysis/out/env_imgs/seed87390_step128_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed87390_step128_timestep1_actionOutput.png
29100.0,104.0,97.0,4.05,4.95,50.0,4.93,0.0,-69.5,24.7,13.2,8.81,20.7,21.4,24.9,25.8,sae_analysis/out/env_imgs/seed29142_step104_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed29142_step104_timestep2_actionOutput.png
87400.0,48.0,99.0,3.97,1.94,46.9,9.27,0.0,-42.4,-109.0,14.1,13.0,17.0,17.2,26.1,26.3,sae_analysis/out/env_imgs/seed87390_step48_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed87390_step48_timestep0_actionOutput.png
60600.0,192.0,99.0,3.93,8.57,53.6,6.56,6.0,97.6,87.2,16.9,16.3,17.0,17.1,23.1,23.3,sae_analysis/out/env_imgs/seed60596_step192_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed60596_step192_timestep0_actionOutput.png
87400.0,128.0,97.0,3.91,3.23,48.2,5.54,5.0,-214.0,-162.0,11.5,15.2,20.6,21.9,25.9,27.2,sae_analysis/out/env_imgs/seed87390_step128_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed87390_step128_timestep2_actionOutput.png
55500.0,104.0,98.0,3.9,7.0,52.0,9.07,0.0,106.0,162.0,12.7,11.7,26.9,26.8,35.6,35.5,sae_analysis/out/env_imgs/seed55531_step104_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed55531_step104_timestep1_actionOutput.png
