seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
87400.0,0.0,49.0,1.09,93.0,138.0,18.8,1.0,-156.0,-133.0,30.6,45.6,44.7,45.6,40.0,42.5,sae_analysis/out/env_imgs/seed87380_step0_timestep50_actionInput.png,sae_analysis/out/env_imgs/seed87380_step0_timestep50_actionOutput.png
86200.0,72.0,66.0,1.06,17.1,62.1,5.8,6.0,66.2,106.0,40.4,33.1,24.5,24.6,24.9,25.6,sae_analysis/out/env_imgs/seed86172_step72_timestep33_actionInput.png,sae_analysis/out/env_imgs/seed86172_step72_timestep33_actionOutput.png
87400.0,0.0,52.0,1.05,93.0,138.0,18.8,1.0,-38.1,-12.0,65.1,65.1,48.2,51.8,43.1,46.2,sae_analysis/out/env_imgs/seed87380_step0_timestep47_actionInput.png,sae_analysis/out/env_imgs/seed87380_step0_timestep47_actionOutput.png
84100.0,32.0,71.0,1.05,-37.6,7.41,17.5,1.0,149.0,161.0,26.0,32.1,27.5,27.1,25.6,26.4,sae_analysis/out/env_imgs/seed84098_step32_timestep28_actionInput.png,sae_analysis/out/env_imgs/seed84098_step32_timestep28_actionOutput.png
70800.0,8.0,43.0,1.03,96.5,142.0,17.1,1.0,-54.4,-110.0,55.3,39.5,31.9,34.1,26.1,30.2,sae_analysis/out/env_imgs/seed70799_step8_timestep56_actionInput.png,sae_analysis/out/env_imgs/seed70799_step8_timestep56_actionOutput.png
60600.0,48.0,63.0,1.03,-32.5,12.5,8.51,2.0,86.3,55.2,50.8,50.8,26.9,26.5,27.6,28.0,sae_analysis/out/env_imgs/seed60596_step48_timestep36_actionInput.png,sae_analysis/out/env_imgs/seed60596_step48_timestep36_actionOutput.png
70800.0,0.0,75.0,1.02,96.5,142.0,17.1,1.0,229.0,220.0,44.4,41.2,53.1,55.5,40.4,41.4,sae_analysis/out/env_imgs/seed70799_step0_timestep24_actionInput.png,sae_analysis/out/env_imgs/seed70799_step0_timestep24_actionOutput.png
70800.0,128.0,69.0,1.02,-17.4,27.6,2.74,2.0,14.9,-89.6,49.0,46.9,29.2,29.0,30.8,30.6,sae_analysis/out/env_imgs/seed70799_step128_timestep30_actionInput.png,sae_analysis/out/env_imgs/seed70799_step128_timestep30_actionOutput.png
37500.0,0.0,57.0,1.02,-18.6,26.4,24.4,0.0,36.4,90.3,22.4,31.7,41.7,42.3,27.3,28.5,sae_analysis/out/env_imgs/seed37540_step0_timestep42_actionInput.png,sae_analysis/out/env_imgs/seed37540_step0_timestep42_actionOutput.png
29100.0,48.0,49.0,0.987,-0.574,44.4,7.77,8.0,40.9,51.7,68.1,61.2,36.2,35.8,38.8,39.5,sae_analysis/out/env_imgs/seed29142_step48_timestep50_actionInput.png,sae_analysis/out/env_imgs/seed29142_step48_timestep50_actionOutput.png
