seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
86200.0,160.0,97.0,2.92,7.41,52.4,3.96,2.0,17.0,28.7,13.2,8.62,11.3,10.4,7.86,6.73,sae_analysis/out/env_imgs/seed86172_step160_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed86172_step160_timestep2_actionOutput.png
86200.0,160.0,98.0,2.78,7.41,52.4,3.96,2.0,28.7,6.31,8.62,12.8,10.4,11.2,6.73,7.59,sae_analysis/out/env_imgs/seed86172_step160_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed86172_step160_timestep1_actionOutput.png
86200.0,160.0,96.0,2.64,7.41,52.4,3.96,2.0,34.4,17.0,16.8,13.2,10.9,11.3,7.88,7.86,sae_analysis/out/env_imgs/seed86172_step160_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed86172_step160_timestep3_actionOutput.png
86200.0,160.0,95.0,2.37,7.41,52.4,3.96,2.0,16.8,34.4,15.0,16.8,11.9,10.9,8.58,7.88,sae_analysis/out/env_imgs/seed86172_step160_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed86172_step160_timestep4_actionOutput.png
86200.0,160.0,94.0,2.3,7.41,52.4,3.96,2.0,-16.7,16.8,12.2,15.0,10.7,11.9,8.01,8.58,sae_analysis/out/env_imgs/seed86172_step160_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed86172_step160_timestep5_actionOutput.png
86200.0,160.0,92.0,2.29,7.41,52.4,3.96,2.0,-49.8,-34.5,13.5,10.8,12.2,10.5,9.33,8.14,sae_analysis/out/env_imgs/seed86172_step160_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed86172_step160_timestep7_actionOutput.png
86200.0,160.0,99.0,2.22,7.41,52.4,3.96,2.0,6.31,1.94,12.8,12.0,11.2,11.5,7.59,7.75,sae_analysis/out/env_imgs/seed86172_step160_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed86172_step160_timestep0_actionOutput.png
78500.0,168.0,93.0,2.2,0.639,45.6,3.6,8.0,-13.7,-3.88,18.5,19.0,9.7,9.19,7.22,7.38,sae_analysis/out/env_imgs/seed78540_step168_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed78540_step168_timestep6_actionOutput.png
87400.0,0.0,95.0,2.17,-6.32,38.7,11.1,8.0,47.4,94.6,22.0,21.5,20.1,20.8,19.0,19.8,sae_analysis/out/env_imgs/seed87390_step0_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed87390_step0_timestep4_actionOutput.png
84100.0,168.0,98.0,2.13,2.53,47.5,3.28,2.0,-66.6,-40.5,16.7,14.8,10.4,10.4,9.43,9.44,sae_analysis/out/env_imgs/seed84098_step168_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed84098_step168_timestep1_actionOutput.png
86200.0,160.0,90.0,2.12,7.41,52.4,3.96,2.0,-181.0,-175.0,11.2,6.95,13.5,13.2,11.2,10.0,sae_analysis/out/env_imgs/seed86172_step160_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed86172_step160_timestep9_actionOutput.png
30600.0,80.0,99.0,2.11,0.741,45.7,3.91,2.0,91.3,74.3,12.1,12.0,13.4,13.4,9.95,9.91,sae_analysis/out/env_imgs/seed30636_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed30636_step80_timestep0_actionOutput.png
30600.0,80.0,96.0,2.09,0.741,45.7,3.91,2.0,85.9,66.5,19.2,16.9,13.8,13.6,10.4,10.3,sae_analysis/out/env_imgs/seed30636_step80_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed30636_step80_timestep3_actionOutput.png
10300.0,184.0,93.0,2.05,8.96,54.0,3.85,2.0,293.0,252.0,8.56,8.85,14.1,13.8,13.5,13.1,sae_analysis/out/env_imgs/seed10301_step184_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed10301_step184_timestep6_actionOutput.png
30600.0,80.0,98.0,2.05,0.741,45.7,3.91,2.0,96.3,91.3,14.2,12.1,13.8,13.4,10.4,9.95,sae_analysis/out/env_imgs/seed30636_step80_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed30636_step80_timestep1_actionOutput.png
86200.0,160.0,76.0,2.05,7.41,52.4,3.96,2.0,20.6,25.8,9.94,10.4,19.3,19.9,18.0,18.5,sae_analysis/out/env_imgs/seed86172_step160_timestep23_actionInput.png,sae_analysis/out/env_imgs/seed86172_step160_timestep23_actionOutput.png
78500.0,168.0,92.0,2.04,0.639,45.6,3.6,8.0,-44.1,-13.7,21.1,18.5,10.3,9.7,8.25,7.22,sae_analysis/out/env_imgs/seed78540_step168_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed78540_step168_timestep7_actionOutput.png
30400.0,72.0,95.0,2.02,0.639,45.6,1.25,2.0,147.0,146.0,11.0,10.6,14.5,15.2,13.3,14.1,sae_analysis/out/env_imgs/seed30449_step72_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed30449_step72_timestep4_actionOutput.png
78500.0,168.0,91.0,2.02,0.639,45.6,3.6,8.0,-52.6,-44.1,23.1,21.1,12.3,10.3,10.3,8.25,sae_analysis/out/env_imgs/seed78540_step168_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed78540_step168_timestep8_actionOutput.png
30400.0,72.0,99.0,2.02,0.639,45.6,1.25,2.0,20.7,88.9,10.9,9.62,13.2,12.9,12.0,11.7,sae_analysis/out/env_imgs/seed30449_step72_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed30449_step72_timestep0_actionOutput.png
