seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
45400.0,72.0,99.0,4.71,4.79,49.8,11.1,5.0,114.0,73.5,5.5,3.83,8.2,7.97,18.8,18.5,sae_analysis/out/env_imgs/seed45429_step72_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed45429_step72_timestep0_actionOutput.png
45400.0,72.0,98.0,4.51,4.79,49.8,11.1,5.0,121.0,114.0,3.0,5.5,8.12,8.2,18.8,18.8,sae_analysis/out/env_imgs/seed45429_step72_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed45429_step72_timestep1_actionOutput.png
45400.0,72.0,96.0,4.49,4.79,49.8,11.1,5.0,-179.0,-209.0,3.4,2.23,8.15,8.28,18.5,18.8,sae_analysis/out/env_imgs/seed45429_step72_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed45429_step72_timestep3_actionOutput.png
45400.0,72.0,95.0,4.49,4.79,49.8,11.1,5.0,-140.0,-179.0,7.05,3.4,8.76,8.15,18.3,18.5,sae_analysis/out/env_imgs/seed45429_step72_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed45429_step72_timestep4_actionOutput.png
45400.0,72.0,97.0,4.48,4.79,49.8,11.1,5.0,-209.0,121.0,2.23,3.0,8.28,8.12,18.8,18.8,sae_analysis/out/env_imgs/seed45429_step72_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed45429_step72_timestep2_actionOutput.png
45400.0,72.0,94.0,4.47,4.79,49.8,11.1,5.0,-75.2,-140.0,15.3,7.05,9.47,8.76,19.1,18.3,sae_analysis/out/env_imgs/seed45429_step72_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed45429_step72_timestep5_actionOutput.png
45400.0,72.0,92.0,4.41,4.79,49.8,11.1,5.0,-65.7,-18.2,19.2,13.9,10.6,9.37,19.1,18.8,sae_analysis/out/env_imgs/seed45429_step72_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed45429_step72_timestep7_actionOutput.png
45400.0,72.0,93.0,4.4,4.79,49.8,11.1,5.0,-18.2,-75.2,13.9,15.3,9.37,9.47,18.8,19.1,sae_analysis/out/env_imgs/seed45429_step72_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed45429_step72_timestep6_actionOutput.png
45400.0,72.0,90.0,4.33,4.79,49.8,11.1,5.0,-138.0,-107.0,21.1,22.5,11.8,11.0,19.8,18.8,sae_analysis/out/env_imgs/seed45429_step72_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed45429_step72_timestep9_actionOutput.png
27200.0,64.0,95.0,4.15,3.54,48.5,11.6,5.0,214.0,199.0,8.07,4.28,7.09,7.18,17.0,17.3,sae_analysis/out/env_imgs/seed27240_step64_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed27240_step64_timestep4_actionOutput.png
