seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
44600.0,64.0,99.0,3.66,6.06,51.1,2.36,6.0,-91.2,-92.9,12.2,11.1,15.5,15.1,16.6,16.2,sae_analysis/out/env_imgs/seed44578_step64_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed44578_step64_timestep0_actionOutput.png
44600.0,64.0,94.0,3.5,6.06,51.1,2.36,6.0,163.0,199.0,9.34,13.0,15.8,14.9,16.8,16.0,sae_analysis/out/env_imgs/seed44578_step64_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed44578_step64_timestep5_actionOutput.png
44600.0,64.0,98.0,3.42,6.06,51.1,2.36,6.0,265.0,-91.2,12.7,12.2,16.0,15.5,16.9,16.6,sae_analysis/out/env_imgs/seed44578_step64_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed44578_step64_timestep1_actionOutput.png
44600.0,64.0,97.0,3.38,6.06,51.1,2.36,6.0,172.0,265.0,8.3,12.7,15.0,16.0,16.0,16.9,sae_analysis/out/env_imgs/seed44578_step64_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed44578_step64_timestep2_actionOutput.png
44600.0,64.0,96.0,3.34,6.06,51.1,2.36,6.0,194.0,172.0,8.16,8.3,14.4,15.0,15.6,16.0,sae_analysis/out/env_imgs/seed44578_step64_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed44578_step64_timestep3_actionOutput.png
98400.0,120.0,99.0,3.21,2.7,47.7,1.73,6.0,-39.5,-59.6,19.7,19.0,15.7,15.9,16.0,16.1,sae_analysis/out/env_imgs/seed98355_step120_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed98355_step120_timestep0_actionOutput.png
98400.0,120.0,96.0,3.21,2.7,47.7,1.73,6.0,-204.0,-200.0,15.1,17.0,16.6,16.4,16.9,16.6,sae_analysis/out/env_imgs/seed98355_step120_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed98355_step120_timestep3_actionOutput.png
98400.0,120.0,98.0,3.18,2.7,47.7,1.73,6.0,-70.2,-39.5,18.9,19.7,15.8,15.7,16.0,16.0,sae_analysis/out/env_imgs/seed98355_step120_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed98355_step120_timestep1_actionOutput.png
44600.0,64.0,95.0,3.15,6.06,51.1,2.36,6.0,199.0,194.0,13.0,8.16,14.9,14.4,16.0,15.6,sae_analysis/out/env_imgs/seed44578_step64_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed44578_step64_timestep4_actionOutput.png
50800.0,24.0,98.0,3.1,11.0,56.0,11.3,7.0,126.0,157.0,19.2,19.2,20.1,19.8,21.8,21.6,sae_analysis/out/env_imgs/seed50788_step24_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed50788_step24_timestep1_actionOutput.png
90300.0,48.0,99.0,3.07,8.27,53.3,4.14,1.0,104.0,111.0,1.2,1.95,12.0,11.9,15.6,15.5,sae_analysis/out/env_imgs/seed90283_step48_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed90283_step48_timestep0_actionOutput.png
90300.0,48.0,94.0,3.06,8.27,53.3,4.14,1.0,-213.0,11.5,6.22,4.13,13.2,12.4,16.6,15.9,sae_analysis/out/env_imgs/seed90283_step48_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed90283_step48_timestep5_actionOutput.png
90300.0,48.0,96.0,3.04,8.27,53.3,4.14,1.0,312.0,-3.69,2.69,1.95,11.8,12.1,15.3,15.7,sae_analysis/out/env_imgs/seed90283_step48_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed90283_step48_timestep3_actionOutput.png
98400.0,120.0,97.0,3.03,2.7,47.7,1.73,6.0,-200.0,-70.2,17.0,18.9,16.4,15.8,16.6,16.0,sae_analysis/out/env_imgs/seed98355_step120_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed98355_step120_timestep2_actionOutput.png
90300.0,48.0,98.0,3.02,8.27,53.3,4.14,1.0,1.89,104.0,3.61,1.2,12.4,12.0,15.9,15.6,sae_analysis/out/env_imgs/seed90283_step48_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed90283_step48_timestep1_actionOutput.png
90300.0,48.0,93.0,3.02,8.27,53.3,4.14,1.0,68.7,-213.0,10.4,6.22,13.4,13.2,16.9,16.6,sae_analysis/out/env_imgs/seed90283_step48_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed90283_step48_timestep6_actionOutput.png
