seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
87400.0,16.0,23.0,1.74,93.0,138.0,18.8,4.0,-128.0,-151.0,49.3,35.9,86.5,85.0,82.3,79.7,sae_analysis/out/env_imgs/seed87380_step16_timestep76_actionInput.png,sae_analysis/out/env_imgs/seed87380_step16_timestep76_actionOutput.png
87400.0,16.0,22.0,1.62,93.0,138.0,18.8,4.0,-6.31,-128.0,39.1,49.3,85.3,86.5,84.2,82.3,sae_analysis/out/env_imgs/seed87380_step16_timestep77_actionInput.png,sae_analysis/out/env_imgs/seed87380_step16_timestep77_actionOutput.png
87400.0,16.0,21.0,1.57,93.0,138.0,18.8,4.0,-8.42,-6.31,15.5,39.1,78.7,85.3,77.4,84.2,sae_analysis/out/env_imgs/seed87380_step16_timestep78_actionInput.png,sae_analysis/out/env_imgs/seed87380_step16_timestep78_actionOutput.png
70800.0,0.0,5.0,1.52,96.5,142.0,17.1,1.0,-68.8,-257.0,65.4,87.2,68.8,73.5,69.9,71.7,sae_analysis/out/env_imgs/seed70799_step0_timestep94_actionInput.png,sae_analysis/out/env_imgs/seed70799_step0_timestep94_actionOutput.png
87400.0,112.0,6.0,1.39,-1.76,43.2,5.93,2.0,-2.88,48.0,81.8,68.4,73.0,61.8,74.5,63.3,sae_analysis/out/env_imgs/seed87390_step112_timestep93_actionInput.png,sae_analysis/out/env_imgs/seed87390_step112_timestep93_actionOutput.png
47600.0,152.0,76.0,1.38,-11.8,33.2,15.6,5.0,35.0,36.4,35.6,44.5,36.2,37.2,48.7,49.2,sae_analysis/out/env_imgs/seed47567_step152_timestep23_actionInput.png,sae_analysis/out/env_imgs/seed47567_step152_timestep23_actionOutput.png
47100.0,136.0,0.0,1.37,5.31,50.3,6.39,4.0,87.6,-264.0,174.0,32.0,81.5,52.8,83.0,52.1,sae_analysis/out/env_imgs/seed47106_step136_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed47106_step136_timestep99_actionOutput.png
47600.0,152.0,77.0,1.36,-11.8,33.2,15.6,5.0,36.4,-2.02,44.5,35.3,37.2,31.8,49.2,45.0,sae_analysis/out/env_imgs/seed47567_step152_timestep22_actionInput.png,sae_analysis/out/env_imgs/seed47567_step152_timestep22_actionOutput.png
87400.0,8.0,49.0,1.35,-6.32,38.7,11.1,2.0,-100.0,-87.9,110.0,123.0,55.9,56.4,57.7,59.0,sae_analysis/out/env_imgs/seed87390_step8_timestep50_actionInput.png,sae_analysis/out/env_imgs/seed87390_step8_timestep50_actionOutput.png
87400.0,16.0,24.0,1.35,93.0,138.0,18.8,4.0,-151.0,-89.3,35.9,9.79,85.0,78.9,79.7,73.2,sae_analysis/out/env_imgs/seed87380_step16_timestep75_actionInput.png,sae_analysis/out/env_imgs/seed87380_step16_timestep75_actionOutput.png
47600.0,152.0,74.0,1.34,-11.8,33.2,15.6,5.0,50.5,52.6,34.9,32.9,37.7,37.3,49.5,48.7,sae_analysis/out/env_imgs/seed47567_step152_timestep25_actionInput.png,sae_analysis/out/env_imgs/seed47567_step152_timestep25_actionOutput.png
27200.0,48.0,68.0,1.32,-2.2,42.8,13.0,4.0,17.3,28.3,97.1,91.3,41.6,38.1,48.3,46.2,sae_analysis/out/env_imgs/seed27240_step48_timestep31_actionInput.png,sae_analysis/out/env_imgs/seed27240_step48_timestep31_actionOutput.png
47600.0,152.0,70.0,1.31,-11.8,33.2,15.6,5.0,88.1,73.8,37.1,30.6,42.0,41.4,50.9,51.6,sae_analysis/out/env_imgs/seed47567_step152_timestep29_actionInput.png,sae_analysis/out/env_imgs/seed47567_step152_timestep29_actionOutput.png
47600.0,152.0,72.0,1.29,-11.8,33.2,15.6,5.0,62.2,57.9,23.4,36.8,37.6,38.6,48.2,50.3,sae_analysis/out/env_imgs/seed47567_step152_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed47567_step152_timestep27_actionOutput.png
90300.0,144.0,64.0,1.28,35.6,80.6,13.5,4.0,131.0,132.0,34.8,33.1,44.5,43.1,54.1,52.3,sae_analysis/out/env_imgs/seed90283_step144_timestep35_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep35_actionOutput.png
90300.0,144.0,89.0,1.26,35.6,80.6,13.5,4.0,82.6,99.8,14.4,19.5,28.1,29.9,40.0,41.5,sae_analysis/out/env_imgs/seed90283_step144_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed90283_step144_timestep10_actionOutput.png
87400.0,16.0,14.0,1.26,93.0,138.0,18.8,4.0,111.0,100.0,58.2,75.8,87.0,80.9,87.6,80.7,sae_analysis/out/env_imgs/seed87380_step16_timestep85_actionInput.png,sae_analysis/out/env_imgs/seed87380_step16_timestep85_actionOutput.png
90300.0,104.0,57.0,1.25,5.67,50.7,4.48,4.0,54.5,41.1,152.0,157.0,56.7,58.3,59.2,60.6,sae_analysis/out/env_imgs/seed90318_step104_timestep42_actionInput.png,sae_analysis/out/env_imgs/seed90318_step104_timestep42_actionOutput.png
30400.0,168.0,82.0,1.24,0.584,45.6,6.16,2.0,83.9,87.9,53.3,53.1,33.0,33.6,35.7,37.3,sae_analysis/out/env_imgs/seed30449_step168_timestep17_actionInput.png,sae_analysis/out/env_imgs/seed30449_step168_timestep17_actionOutput.png
27200.0,64.0,32.0,1.24,-15.5,29.5,31.6,4.0,3.11,84.1,70.1,61.0,62.3,55.7,73.7,68.2,sae_analysis/out/env_imgs/seed27242_step64_timestep67_actionInput.png,sae_analysis/out/env_imgs/seed27242_step64_timestep67_actionOutput.png
