seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
41500.0,8.0,90.0,2.21,-146.0,-101.0,20.3,8.0,18.0,15.8,46.5,40.2,30.1,30.9,18.1,18.6,sae_analysis/out/env_imgs/seed41517_step8_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed41517_step8_timestep9_actionOutput.png
25400.0,0.0,96.0,2.13,-173.0,-128.0,28.1,1.0,-28.8,22.1,27.2,25.2,35.4,36.2,16.3,16.4,sae_analysis/out/env_imgs/seed25426_step0_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed25426_step0_timestep3_actionOutput.png
25400.0,0.0,81.0,2.11,-173.0,-128.0,28.1,1.0,67.7,57.5,6.24,18.4,37.9,37.8,22.9,22.4,sae_analysis/out/env_imgs/seed25426_step0_timestep18_actionInput.png,sae_analysis/out/env_imgs/seed25426_step0_timestep18_actionOutput.png
41500.0,8.0,89.0,2.02,-146.0,-101.0,20.3,8.0,69.9,18.0,47.2,46.5,30.7,30.1,19.4,18.1,sae_analysis/out/env_imgs/seed41517_step8_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed41517_step8_timestep10_actionOutput.png
25400.0,0.0,92.0,1.96,-173.0,-128.0,28.1,1.0,132.0,-301.0,37.4,44.7,34.7,35.2,17.2,18.3,sae_analysis/out/env_imgs/seed25426_step0_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed25426_step0_timestep7_actionOutput.png
25400.0,0.0,72.0,1.94,-173.0,-128.0,28.1,1.0,-83.8,-133.0,35.4,32.2,29.1,28.7,25.1,24.2,sae_analysis/out/env_imgs/seed25426_step0_timestep27_actionInput.png,sae_analysis/out/env_imgs/seed25426_step0_timestep27_actionOutput.png
25400.0,0.0,88.0,1.93,-173.0,-128.0,28.1,1.0,338.0,265.0,39.9,34.8,36.7,36.0,20.5,18.4,sae_analysis/out/env_imgs/seed25426_step0_timestep11_actionInput.png,sae_analysis/out/env_imgs/seed25426_step0_timestep11_actionOutput.png
25400.0,8.0,92.0,1.91,-173.0,-128.0,28.1,1.0,231.0,243.0,29.7,28.2,25.6,25.3,13.0,12.3,sae_analysis/out/env_imgs/seed25426_step8_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed25426_step8_timestep7_actionOutput.png
25400.0,0.0,83.0,1.9,-173.0,-128.0,28.1,1.0,89.3,124.0,36.2,36.8,36.3,37.9,21.7,22.4,sae_analysis/out/env_imgs/seed25426_step0_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed25426_step0_timestep16_actionOutput.png
25400.0,0.0,95.0,1.89,-173.0,-128.0,28.1,1.0,59.7,-28.8,36.1,27.2,35.8,35.4,17.3,16.3,sae_analysis/out/env_imgs/seed25426_step0_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed25426_step0_timestep4_actionOutput.png
