seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
30600.0,80.0,78.0,2.26,7.11,52.1,22.9,4.0,-32.8,-171.0,50.4,45.6,43.5,40.3,65.9,62.5,sae_analysis/out/env_imgs/seed30608_step80_timestep21_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep21_actionOutput.png
27200.0,72.0,98.0,2.1,2.79,47.8,11.6,5.0,-169.0,-60.8,26.1,28.9,25.0,24.0,35.5,34.3,sae_analysis/out/env_imgs/seed27240_step72_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed27240_step72_timestep1_actionOutput.png
47600.0,152.0,97.0,2.07,-11.8,33.2,15.6,5.0,-122.0,-164.0,20.4,16.4,22.1,21.8,36.8,36.8,sae_analysis/out/env_imgs/seed47567_step152_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed47567_step152_timestep2_actionOutput.png
98400.0,56.0,98.0,2.0,5.95,50.9,8.65,0.0,-219.0,-134.0,16.8,17.3,25.1,25.6,33.2,33.8,sae_analysis/out/env_imgs/seed98355_step56_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed98355_step56_timestep1_actionOutput.png
54200.0,56.0,98.0,1.99,-6.76,38.2,23.7,4.0,110.0,83.2,2.25,7.31,26.7,25.4,50.2,48.9,sae_analysis/out/env_imgs/seed54206_step56_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed54206_step56_timestep1_actionOutput.png
27200.0,72.0,97.0,1.98,2.79,47.8,11.6,5.0,-255.0,-169.0,22.5,26.1,26.3,25.0,37.0,35.5,sae_analysis/out/env_imgs/seed27240_step72_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed27240_step72_timestep2_actionOutput.png
54200.0,48.0,96.0,1.97,-9.66,35.3,23.6,4.0,115.0,-58.3,9.49,14.1,22.6,21.5,45.7,44.7,sae_analysis/out/env_imgs/seed54206_step48_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed54206_step48_timestep3_actionOutput.png
47600.0,112.0,99.0,1.96,-8.75,36.3,15.7,4.0,183.0,172.0,13.6,13.5,25.8,25.9,40.9,40.9,sae_analysis/out/env_imgs/seed47567_step112_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed47567_step112_timestep0_actionOutput.png
27200.0,72.0,95.0,1.95,2.79,47.8,11.6,5.0,-305.0,19.2,21.1,25.6,26.6,26.0,36.9,36.7,sae_analysis/out/env_imgs/seed27240_step72_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed27240_step72_timestep4_actionOutput.png
47600.0,112.0,93.0,1.93,-8.75,36.3,15.7,4.0,92.2,33.4,22.6,21.1,29.4,29.2,44.3,44.1,sae_analysis/out/env_imgs/seed47567_step112_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed47567_step112_timestep6_actionOutput.png
47600.0,152.0,87.0,1.92,-11.8,33.2,15.6,5.0,-95.3,-18.7,35.7,33.9,30.3,29.8,43.6,43.2,sae_analysis/out/env_imgs/seed47567_step152_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed47567_step152_timestep12_actionOutput.png
47600.0,112.0,97.0,1.92,-8.75,36.3,15.7,4.0,227.0,216.0,12.0,12.0,26.8,26.4,41.9,41.3,sae_analysis/out/env_imgs/seed47567_step112_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed47567_step112_timestep2_actionOutput.png
30600.0,80.0,85.0,1.89,7.11,52.1,22.9,4.0,77.4,14.3,32.2,33.6,35.5,34.4,57.6,56.3,sae_analysis/out/env_imgs/seed30608_step80_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep14_actionOutput.png
47600.0,112.0,92.0,1.88,-8.75,36.3,15.7,4.0,57.7,92.2,27.0,22.6,29.3,29.4,43.9,44.3,sae_analysis/out/env_imgs/seed47567_step112_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed47567_step112_timestep7_actionOutput.png
47600.0,152.0,98.0,1.88,-11.8,33.2,15.6,5.0,-164.0,-173.0,16.4,18.1,21.8,22.6,36.8,37.6,sae_analysis/out/env_imgs/seed47567_step152_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed47567_step152_timestep1_actionOutput.png
47600.0,112.0,91.0,1.87,-8.75,36.3,15.7,4.0,44.0,57.7,38.4,27.0,30.7,29.3,44.9,43.9,sae_analysis/out/env_imgs/seed47567_step112_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed47567_step112_timestep8_actionOutput.png
30600.0,80.0,95.0,1.86,7.11,52.1,22.9,4.0,-179.0,-205.0,10.0,10.7,26.7,25.4,49.5,48.1,sae_analysis/out/env_imgs/seed30608_step80_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed30608_step80_timestep4_actionOutput.png
54200.0,56.0,93.0,1.85,-6.76,38.2,23.7,4.0,186.0,247.0,6.62,11.1,27.1,26.7,50.4,50.1,sae_analysis/out/env_imgs/seed54206_step56_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed54206_step56_timestep6_actionOutput.png
54200.0,48.0,92.0,1.81,-9.66,35.3,23.6,4.0,-122.0,-178.0,21.5,14.6,22.3,22.4,45.4,45.7,sae_analysis/out/env_imgs/seed54206_step48_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed54206_step48_timestep7_actionOutput.png
47600.0,112.0,90.0,1.8,-8.75,36.3,15.7,4.0,65.5,44.0,31.4,38.4,29.0,30.7,43.3,44.9,sae_analysis/out/env_imgs/seed47567_step112_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed47567_step112_timestep9_actionOutput.png
