seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
92400.0,8.0,83.0,1.11,-129.0,-83.6,24.7,2.0,-287.0,-290.0,59.4,50.4,25.5,24.8,37.0,34.6,sae_analysis/out/env_imgs/seed92410_step8_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep16_actionOutput.png
92400.0,8.0,75.0,1.1,-129.0,-83.6,24.7,2.0,-209.0,-226.0,54.2,55.6,27.5,28.2,41.1,39.4,sae_analysis/out/env_imgs/seed92410_step8_timestep24_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep24_actionOutput.png
84100.0,40.0,97.0,1.1,-17.1,27.9,17.6,2.0,166.0,108.0,7.52,9.74,16.6,16.6,30.1,29.8,sae_analysis/out/env_imgs/seed84098_step40_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed84098_step40_timestep2_actionOutput.png
10300.0,24.0,99.0,1.1,-200.0,-155.0,17.0,6.0,-218.0,19.0,13.4,14.1,18.0,17.6,31.0,30.3,sae_analysis/out/env_imgs/seed10301_step24_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed10301_step24_timestep0_actionOutput.png
30600.0,32.0,99.0,1.01,2.38,47.4,23.1,5.0,-65.1,-45.7,15.3,12.3,6.85,6.75,25.1,25.6,sae_analysis/out/env_imgs/seed30636_step32_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed30636_step32_timestep0_actionOutput.png
45400.0,32.0,99.0,1.01,-16.3,28.7,23.5,2.0,-85.0,-60.1,14.2,12.9,18.8,18.8,39.8,39.7,sae_analysis/out/env_imgs/seed45429_step32_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed45429_step32_timestep0_actionOutput.png
41500.0,80.0,94.0,0.98,0.831,45.8,1.84,4.0,-179.0,-206.0,37.6,38.5,29.5,29.2,28.4,28.1,sae_analysis/out/env_imgs/seed41517_step80_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed41517_step80_timestep5_actionOutput.png
92400.0,8.0,61.0,0.976,-129.0,-83.6,24.7,2.0,-194.0,-208.0,75.9,70.4,34.4,35.2,35.9,36.9,sae_analysis/out/env_imgs/seed92410_step8_timestep38_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep38_actionOutput.png
60600.0,64.0,94.0,0.965,-20.1,24.9,4.23,2.0,-191.0,-177.0,34.4,35.1,25.2,24.8,28.6,28.2,sae_analysis/out/env_imgs/seed60596_step64_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed60596_step64_timestep5_actionOutput.png
92400.0,8.0,77.0,0.948,-129.0,-83.6,24.7,2.0,-247.0,-232.0,66.3,59.3,29.0,27.0,38.5,38.1,sae_analysis/out/env_imgs/seed92410_step8_timestep22_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep22_actionOutput.png
30600.0,56.0,99.0,0.945,-14.4,30.6,7.8,2.0,46.8,31.7,6.34,5.6,10.8,10.4,17.4,17.1,sae_analysis/out/env_imgs/seed30636_step56_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed30636_step56_timestep0_actionOutput.png
84100.0,40.0,76.0,0.918,-17.1,27.9,17.6,2.0,-134.0,-123.0,29.8,35.5,24.8,26.6,37.9,39.3,sae_analysis/out/env_imgs/seed84098_step40_timestep23_actionInput.png,sae_analysis/out/env_imgs/seed84098_step40_timestep23_actionOutput.png
84100.0,40.0,93.0,0.914,-17.1,27.9,17.6,2.0,136.0,-68.4,10.2,12.5,17.6,17.0,30.5,30.4,sae_analysis/out/env_imgs/seed84098_step40_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed84098_step40_timestep6_actionOutput.png
70800.0,136.0,99.0,0.885,-17.4,27.6,2.74,2.0,-21.5,0.912,17.7,17.8,18.1,18.3,20.4,20.5,sae_analysis/out/env_imgs/seed70799_step136_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed70799_step136_timestep0_actionOutput.png
10300.0,24.0,95.0,0.884,-200.0,-155.0,17.0,6.0,-18.0,-26.9,21.7,15.6,21.4,19.4,33.9,32.2,sae_analysis/out/env_imgs/seed10301_step24_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed10301_step24_timestep4_actionOutput.png
92400.0,8.0,93.0,0.866,-129.0,-83.6,24.7,2.0,-9.37,-132.0,27.1,24.7,13.0,13.3,26.8,28.5,sae_analysis/out/env_imgs/seed92410_step8_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep6_actionOutput.png
84000.0,32.0,95.0,0.852,-225.0,-180.0,13.4,0.0,130.0,-16.3,14.1,15.4,11.7,11.5,11.3,11.0,sae_analysis/out/env_imgs/seed84003_step32_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed84003_step32_timestep4_actionOutput.png
10300.0,16.0,97.0,0.847,-200.0,-155.0,17.0,4.0,71.5,94.0,3.69,8.17,20.2,20.1,26.8,26.2,sae_analysis/out/env_imgs/seed10301_step16_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed10301_step16_timestep2_actionOutput.png
30600.0,48.0,98.0,0.842,-14.5,30.5,7.83,5.0,-214.0,-203.0,16.4,15.2,13.2,14.3,20.2,21.5,sae_analysis/out/env_imgs/seed30636_step48_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed30636_step48_timestep1_actionOutput.png
92400.0,8.0,65.0,0.836,-129.0,-83.6,24.7,2.0,-246.0,-260.0,70.6,69.3,37.0,34.6,40.5,37.5,sae_analysis/out/env_imgs/seed92410_step8_timestep34_actionInput.png,sae_analysis/out/env_imgs/seed92410_step8_timestep34_actionOutput.png
