seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
54200.0,16.0,90.0,10.3,-142.0,-96.7,14.1,4.0,-48.5,-48.6,25.2,23.2,17.4,16.5,15.7,14.6,sae_analysis/out/env_imgs/seed54206_step16_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep9_actionOutput.png
54200.0,16.0,93.0,10.0,-142.0,-96.7,14.1,4.0,-53.8,-52.0,19.8,17.4,18.0,19.3,16.8,17.8,sae_analysis/out/env_imgs/seed54206_step16_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep6_actionOutput.png
54200.0,16.0,89.0,10.0,-142.0,-96.7,14.1,4.0,-71.1,-48.5,28.1,25.2,18.8,17.4,14.7,15.7,sae_analysis/out/env_imgs/seed54206_step16_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep10_actionOutput.png
54200.0,16.0,87.0,10.0,-142.0,-96.7,14.1,4.0,-97.1,-58.8,25.7,33.6,19.0,19.1,15.4,15.8,sae_analysis/out/env_imgs/seed54206_step16_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep12_actionOutput.png
54200.0,16.0,91.0,9.96,-142.0,-96.7,14.1,4.0,-48.6,-108.0,23.2,19.9,16.5,16.2,14.6,15.5,sae_analysis/out/env_imgs/seed54206_step16_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep8_actionOutput.png
54200.0,16.0,92.0,9.89,-142.0,-96.7,14.1,4.0,-108.0,-53.8,19.9,19.8,16.2,18.0,15.5,16.8,sae_analysis/out/env_imgs/seed54206_step16_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep7_actionOutput.png
54200.0,16.0,84.0,9.87,-142.0,-96.7,14.1,4.0,-132.0,-121.0,24.4,23.0,19.4,21.1,18.0,20.2,sae_analysis/out/env_imgs/seed54206_step16_timestep15_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep15_actionOutput.png
54200.0,16.0,80.0,9.87,-142.0,-96.7,14.1,4.0,-103.0,-116.0,27.3,20.1,19.1,17.9,18.8,17.6,sae_analysis/out/env_imgs/seed54206_step16_timestep19_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep19_actionOutput.png
54200.0,16.0,95.0,9.86,-142.0,-96.7,14.1,4.0,-20.2,-114.0,11.2,15.2,17.2,17.7,16.5,17.0,sae_analysis/out/env_imgs/seed54206_step16_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep4_actionOutput.png
54200.0,16.0,81.0,9.84,-142.0,-96.7,14.1,4.0,-116.0,-115.0,20.1,17.6,17.9,18.1,17.6,18.2,sae_analysis/out/env_imgs/seed54206_step16_timestep18_actionInput.png,sae_analysis/out/env_imgs/seed54206_step16_timestep18_actionOutput.png
