seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
13800.0,24.0,99.0,1.26,15.4,60.4,42.9,1.0,24.0,74.6,10.1,10.3,12.0,11.4,54.5,54.0,sae_analysis/out/env_imgs/seed13783_step24_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed13783_step24_timestep0_actionOutput.png
13800.0,24.0,98.0,1.25,15.4,60.4,42.9,1.0,51.6,24.0,11.4,10.1,12.3,12.0,54.8,54.5,sae_analysis/out/env_imgs/seed13783_step24_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed13783_step24_timestep1_actionOutput.png
13800.0,32.0,99.0,1.2,34.4,79.4,40.9,1.0,88.0,56.2,6.36,6.86,8.87,9.04,49.5,49.8,sae_analysis/out/env_imgs/seed13783_step32_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed13783_step32_timestep0_actionOutput.png
13800.0,24.0,97.0,1.18,15.4,60.4,42.9,1.0,-140.0,51.6,8.72,11.4,12.2,12.3,54.7,54.8,sae_analysis/out/env_imgs/seed13783_step24_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed13783_step24_timestep2_actionOutput.png
25400.0,80.0,98.0,1.11,-117.0,-72.1,39.0,4.0,-13.8,-19.6,11.5,10.3,11.7,11.3,48.3,47.9,sae_analysis/out/env_imgs/seed25426_step80_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed25426_step80_timestep1_actionOutput.png
13800.0,24.0,92.0,1.06,15.4,60.4,42.9,1.0,-84.6,-120.0,15.9,18.8,15.1,14.1,54.9,54.7,sae_analysis/out/env_imgs/seed13783_step24_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed13783_step24_timestep7_actionOutput.png
25400.0,184.0,99.0,1.02,-106.0,-61.2,37.7,4.0,10.9,-1.14,6.35,5.14,12.8,12.6,45.5,45.1,sae_analysis/out/env_imgs/seed25426_step184_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed25426_step184_timestep0_actionOutput.png
40000.0,80.0,99.0,0.989,23.9,68.9,32.2,1.0,-287.0,-274.0,9.08,8.33,12.3,12.1,44.2,44.1,sae_analysis/out/env_imgs/seed40021_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed40021_step80_timestep0_actionOutput.png
13800.0,24.0,95.0,0.966,15.4,60.4,42.9,1.0,-68.9,-165.0,16.0,11.8,12.2,11.7,54.3,54.0,sae_analysis/out/env_imgs/seed13783_step24_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed13783_step24_timestep4_actionOutput.png
25400.0,88.0,99.0,0.959,-107.0,-61.6,39.9,7.0,-162.0,-145.0,6.26,6.25,10.5,10.2,48.2,48.4,sae_analysis/out/env_imgs/seed25426_step88_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed25426_step88_timestep0_actionOutput.png
13800.0,32.0,93.0,0.942,34.4,79.4,40.9,1.0,79.9,80.2,17.9,15.5,11.5,8.51,49.9,47.6,sae_analysis/out/env_imgs/seed13783_step32_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed13783_step32_timestep6_actionOutput.png
