seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
27200.0,112.0,99.0,3.21,1.81,46.8,3.3,5.0,-17.2,0.808,12.0,11.4,14.8,15.0,15.1,15.4,sae_analysis/out/env_imgs/seed27240_step112_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed27240_step112_timestep0_actionOutput.png
89200.0,200.0,99.0,3.12,-1.0,44.0,4.91,5.0,47.2,84.6,14.5,12.2,15.7,15.9,17.7,17.8,sae_analysis/out/env_imgs/seed89203_step200_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed89203_step200_timestep0_actionOutput.png
30400.0,152.0,99.0,3.09,-3.58,41.4,6.42,5.0,113.0,99.1,9.33,10.3,15.9,16.0,18.5,18.7,sae_analysis/out/env_imgs/seed30449_step152_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed30449_step152_timestep0_actionOutput.png
90300.0,152.0,99.0,3.04,5.73,50.7,4.21,2.0,112.0,142.0,10.7,10.4,15.4,15.7,12.4,12.7,sae_analysis/out/env_imgs/seed90318_step152_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed90318_step152_timestep0_actionOutput.png
89200.0,200.0,97.0,3.0,-1.0,44.0,4.91,5.0,-196.0,-31.0,15.3,15.5,14.6,15.8,16.9,17.9,sae_analysis/out/env_imgs/seed89203_step200_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed89203_step200_timestep2_actionOutput.png
47600.0,184.0,99.0,2.95,-3.78,41.2,4.76,5.0,-3.91,281.0,9.05,8.28,15.1,15.2,17.3,17.3,sae_analysis/out/env_imgs/seed47567_step184_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed47567_step184_timestep0_actionOutput.png
27200.0,112.0,98.0,2.82,1.81,46.8,3.3,5.0,3.88,-17.2,12.4,12.0,13.7,14.8,14.1,15.1,sae_analysis/out/env_imgs/seed27240_step112_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed27240_step112_timestep1_actionOutput.png
29100.0,144.0,98.0,2.77,3.18,48.2,2.06,2.0,-17.7,-64.7,17.3,17.0,14.5,14.2,15.9,15.6,sae_analysis/out/env_imgs/seed29142_step144_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed29142_step144_timestep1_actionOutput.png
89200.0,200.0,98.0,2.76,-1.0,44.0,4.91,5.0,-31.0,47.2,15.5,14.5,15.8,15.7,17.9,17.7,sae_analysis/out/env_imgs/seed89203_step200_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed89203_step200_timestep1_actionOutput.png
90300.0,152.0,97.0,2.74,5.73,50.7,4.21,2.0,-46.2,137.0,13.5,10.4,14.6,15.1,11.8,12.3,sae_analysis/out/env_imgs/seed90318_step152_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed90318_step152_timestep2_actionOutput.png
