seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
78500.0,168.0,99.0,2.87,0.639,45.6,3.6,8.0,-147.0,-75.5,6.07,7.37,9.53,9.65,6.13,6.17,sae_analysis/out/env_imgs/seed78540_step168_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed78540_step168_timestep0_actionOutput.png
44600.0,96.0,99.0,2.77,4.28,49.3,2.16,8.0,129.0,87.3,5.12,5.79,6.19,6.53,4.53,4.68,sae_analysis/out/env_imgs/seed44578_step96_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed44578_step96_timestep0_actionOutput.png
78500.0,168.0,97.0,2.71,0.639,45.6,3.6,8.0,-40.8,-58.8,9.94,8.72,9.89,9.65,6.81,6.39,sae_analysis/out/env_imgs/seed78540_step168_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed78540_step168_timestep2_actionOutput.png
44600.0,96.0,98.0,2.7,4.28,49.3,2.16,8.0,-144.0,129.0,6.97,5.12,6.31,6.19,4.76,4.53,sae_analysis/out/env_imgs/seed44578_step96_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed44578_step96_timestep1_actionOutput.png
40000.0,184.0,97.0,2.69,2.22,47.2,3.06,8.0,-4.45,-99.2,5.97,6.14,4.97,5.33,3.17,3.13,sae_analysis/out/env_imgs/seed40021_step184_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed40021_step184_timestep2_actionOutput.png
30400.0,72.0,90.0,2.63,0.639,45.6,1.25,2.0,11.9,31.7,21.5,11.9,14.5,14.8,13.4,13.7,sae_analysis/out/env_imgs/seed30449_step72_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed30449_step72_timestep9_actionOutput.png
44600.0,96.0,97.0,2.6,4.28,49.3,2.16,8.0,-67.2,-144.0,8.56,6.97,6.09,6.31,5.15,4.76,sae_analysis/out/env_imgs/seed44578_step96_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed44578_step96_timestep2_actionOutput.png
30400.0,72.0,97.0,2.59,0.639,45.6,1.25,2.0,119.0,18.8,13.2,9.51,14.4,14.3,13.2,13.1,sae_analysis/out/env_imgs/seed30449_step72_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed30449_step72_timestep2_actionOutput.png
78500.0,168.0,94.0,2.57,0.639,45.6,3.6,8.0,-3.88,12.4,19.0,11.3,9.19,10.0,7.38,7.23,sae_analysis/out/env_imgs/seed78540_step168_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed78540_step168_timestep5_actionOutput.png
40000.0,184.0,94.0,2.55,2.22,47.2,3.06,8.0,63.4,99.5,1.49,5.78,6.89,5.19,6.06,4.38,sae_analysis/out/env_imgs/seed40021_step184_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed40021_step184_timestep5_actionOutput.png
