seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
90300.0,40.0,94.0,3.43,20.9,65.9,8.59,1.0,-157.0,-3.96,10.7,14.5,10.8,12.3,18.1,19.9,sae_analysis/out/env_imgs/seed90283_step40_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep5_actionOutput.png
90300.0,40.0,97.0,3.21,20.9,65.9,8.59,1.0,300.0,212.0,9.93,8.78,9.89,9.8,18.2,18.3,sae_analysis/out/env_imgs/seed90283_step40_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep2_actionOutput.png
90300.0,40.0,85.0,3.14,20.9,65.9,8.59,1.0,127.0,77.2,37.6,42.1,18.6,16.3,22.6,20.9,sae_analysis/out/env_imgs/seed90283_step40_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep14_actionOutput.png
90300.0,40.0,98.0,3.07,20.9,65.9,8.59,1.0,212.0,193.0,8.78,7.53,9.8,10.3,18.3,18.8,sae_analysis/out/env_imgs/seed90283_step40_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep1_actionOutput.png
90300.0,40.0,99.0,3.07,20.9,65.9,8.59,1.0,193.0,183.0,7.53,5.64,10.3,9.89,18.8,18.4,sae_analysis/out/env_imgs/seed90283_step40_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep0_actionOutput.png
90300.0,40.0,87.0,3.03,20.9,65.9,8.59,1.0,102.0,81.9,35.8,30.9,15.2,13.6,20.2,19.3,sae_analysis/out/env_imgs/seed90283_step40_timestep12_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep12_actionOutput.png
90300.0,40.0,93.0,3.02,20.9,65.9,8.59,1.0,-127.0,-157.0,9.3,10.7,11.0,10.8,17.6,18.1,sae_analysis/out/env_imgs/seed90283_step40_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep6_actionOutput.png
90300.0,40.0,89.0,2.98,20.9,65.9,8.59,1.0,51.9,187.0,25.0,21.6,12.7,12.7,18.6,18.9,sae_analysis/out/env_imgs/seed90283_step40_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep10_actionOutput.png
90300.0,40.0,92.0,2.97,20.9,65.9,8.59,1.0,211.0,-127.0,12.0,9.3,11.3,11.0,17.9,17.6,sae_analysis/out/env_imgs/seed90283_step40_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep7_actionOutput.png
90300.0,40.0,73.0,2.95,20.9,65.9,8.59,1.0,-17.1,-236.0,43.1,36.9,23.0,23.0,25.1,25.5,sae_analysis/out/env_imgs/seed90283_step40_timestep26_actionInput.png,sae_analysis/out/env_imgs/seed90283_step40_timestep26_actionOutput.png
