seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
33500.0,64.0,1.0,1.31,-75.6,-30.6,28.7,5.0,36.4,193.0,72.5,31.1,49.4,64.5,46.1,56.3,sae_analysis/out/env_imgs/seed33539_step64_timestep98_actionInput.png,sae_analysis/out/env_imgs/seed33539_step64_timestep98_actionOutput.png
89200.0,136.0,89.0,1.27,-31.9,13.1,19.6,5.0,56.2,61.4,13.6,3.01,17.1,16.3,30.6,29.8,sae_analysis/out/env_imgs/seed89203_step136_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed89203_step136_timestep10_actionOutput.png
41500.0,0.0,89.0,1.23,-146.0,-101.0,20.3,2.0,-68.9,-26.5,29.6,28.4,48.3,47.6,28.8,28.2,sae_analysis/out/env_imgs/seed41517_step0_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed41517_step0_timestep10_actionOutput.png
33000.0,0.0,84.0,1.2,-148.0,-103.0,23.2,8.0,35.0,-13.1,24.3,23.6,31.8,33.1,30.0,31.3,sae_analysis/out/env_imgs/seed32990_step0_timestep15_actionInput.png,sae_analysis/out/env_imgs/seed32990_step0_timestep15_actionOutput.png
30400.0,24.0,0.0,1.19,23.3,68.3,5.3,0.0,-109.0,-106.0,34.6,45.8,38.9,53.1,39.3,53.0,sae_analysis/out/env_imgs/seed30449_step24_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed30449_step24_timestep99_actionOutput.png
33000.0,0.0,91.0,1.17,-148.0,-103.0,23.2,8.0,-3.65,-54.6,26.9,31.6,33.6,33.3,30.6,30.0,sae_analysis/out/env_imgs/seed32990_step0_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed32990_step0_timestep8_actionOutput.png
33000.0,0.0,92.0,1.17,-148.0,-103.0,23.2,8.0,-54.6,-40.1,31.6,27.7,33.3,33.7,30.0,30.0,sae_analysis/out/env_imgs/seed32990_step0_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed32990_step0_timestep7_actionOutput.png
89200.0,136.0,96.0,1.13,-31.9,13.1,19.6,5.0,-119.0,-117.0,5.67,6.93,11.7,11.4,27.5,28.0,sae_analysis/out/env_imgs/seed89203_step136_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed89203_step136_timestep3_actionOutput.png
33000.0,0.0,86.0,1.12,-148.0,-103.0,23.2,8.0,-33.8,-57.1,14.9,26.3,33.9,34.2,32.5,32.2,sae_analysis/out/env_imgs/seed32990_step0_timestep13_actionInput.png,sae_analysis/out/env_imgs/seed32990_step0_timestep13_actionOutput.png
47600.0,0.0,83.0,1.12,-166.0,-121.0,22.7,1.0,187.0,203.0,28.2,25.0,38.0,36.4,27.3,25.2,sae_analysis/out/env_imgs/seed47567_step0_timestep16_actionInput.png,sae_analysis/out/env_imgs/seed47567_step0_timestep16_actionOutput.png
33000.0,0.0,80.0,1.09,-148.0,-103.0,23.2,8.0,69.5,107.0,17.2,17.1,32.6,30.8,33.1,29.7,sae_analysis/out/env_imgs/seed32990_step0_timestep19_actionInput.png,sae_analysis/out/env_imgs/seed32990_step0_timestep19_actionOutput.png
37500.0,128.0,0.0,1.08,19.3,64.3,38.0,5.0,-153.0,-23.2,12.6,134.0,64.4,61.0,34.4,51.8,sae_analysis/out/env_imgs/seed37540_step128_timestep99_actionInput.png,sae_analysis/out/env_imgs/seed37540_step128_timestep99_actionOutput.png
