seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
23200.0,104.0,98.0,1.96,52.1,97.1,4.68,8.0,-71.7,-85.4,17.2,16.8,15.5,15.8,19.5,19.8,sae_analysis/out/env_imgs/seed23167_step104_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed23167_step104_timestep1_actionOutput.png
23200.0,104.0,97.0,1.91,52.1,97.1,4.68,8.0,-74.4,-71.7,16.2,17.2,15.5,15.5,19.6,19.5,sae_analysis/out/env_imgs/seed23167_step104_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed23167_step104_timestep2_actionOutput.png
98400.0,0.0,95.0,1.85,-15.7,29.3,14.6,1.0,68.5,93.7,44.6,44.1,39.6,40.2,27.3,27.9,sae_analysis/out/env_imgs/seed98355_step0_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed98355_step0_timestep4_actionOutput.png
23200.0,104.0,99.0,1.79,52.1,97.1,4.68,8.0,-85.4,-61.9,16.8,17.3,15.8,15.5,19.8,19.5,sae_analysis/out/env_imgs/seed23167_step104_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed23167_step104_timestep0_actionOutput.png
86200.0,80.0,98.0,1.78,16.3,61.3,5.78,1.0,220.0,223.0,28.9,29.0,21.4,21.6,17.6,17.8,sae_analysis/out/env_imgs/seed86172_step80_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed86172_step80_timestep1_actionOutput.png
98400.0,0.0,90.0,1.78,-15.7,29.3,14.6,1.0,53.0,48.8,41.5,42.7,40.9,40.9,29.0,28.9,sae_analysis/out/env_imgs/seed98355_step0_timestep9_actionInput.png,sae_analysis/out/env_imgs/seed98355_step0_timestep9_actionOutput.png
86200.0,80.0,99.0,1.75,16.3,61.3,5.78,1.0,223.0,224.0,29.0,30.3,21.6,21.1,17.8,17.5,sae_analysis/out/env_imgs/seed86172_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed86172_step80_timestep0_actionOutput.png
86200.0,80.0,96.0,1.72,16.3,61.3,5.78,1.0,27.8,-42.5,32.3,32.4,21.9,21.5,18.1,17.5,sae_analysis/out/env_imgs/seed86172_step80_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed86172_step80_timestep3_actionOutput.png
23200.0,104.0,93.0,1.69,52.1,97.1,4.68,8.0,-39.8,-61.4,17.9,14.8,14.7,14.9,18.9,19.2,sae_analysis/out/env_imgs/seed23167_step104_timestep6_actionInput.png,sae_analysis/out/env_imgs/seed23167_step104_timestep6_actionOutput.png
23200.0,104.0,94.0,1.69,52.1,97.1,4.68,8.0,-61.4,-80.7,14.8,19.8,14.9,16.5,19.2,20.7,sae_analysis/out/env_imgs/seed23167_step104_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed23167_step104_timestep5_actionOutput.png
98400.0,0.0,97.0,1.68,-15.7,29.3,14.6,1.0,152.0,163.0,39.9,38.1,39.9,40.0,27.5,27.4,sae_analysis/out/env_imgs/seed98355_step0_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed98355_step0_timestep2_actionOutput.png
23200.0,104.0,95.0,1.66,52.1,97.1,4.68,8.0,-80.7,-74.7,19.8,16.6,16.5,16.6,20.7,20.7,sae_analysis/out/env_imgs/seed23167_step104_timestep4_actionInput.png,sae_analysis/out/env_imgs/seed23167_step104_timestep4_actionOutput.png
23200.0,104.0,92.0,1.63,52.1,97.1,4.68,8.0,48.4,-39.8,18.8,17.9,14.8,14.7,18.8,18.9,sae_analysis/out/env_imgs/seed23167_step104_timestep7_actionInput.png,sae_analysis/out/env_imgs/seed23167_step104_timestep7_actionOutput.png
37500.0,192.0,99.0,1.62,19.3,64.3,38.0,0.0,127.0,137.0,4.23,6.72,18.1,18.1,20.9,20.9,sae_analysis/out/env_imgs/seed37540_step192_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed37540_step192_timestep0_actionOutput.png
23200.0,104.0,89.0,1.6,52.1,97.1,4.68,8.0,108.0,113.0,18.4,18.6,17.2,16.4,20.7,19.8,sae_analysis/out/env_imgs/seed23167_step104_timestep10_actionInput.png,sae_analysis/out/env_imgs/seed23167_step104_timestep10_actionOutput.png
98400.0,0.0,98.0,1.59,-15.7,29.3,14.6,1.0,163.0,173.0,38.1,39.9,40.0,39.4,27.4,26.7,sae_analysis/out/env_imgs/seed98355_step0_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed98355_step0_timestep1_actionOutput.png
86200.0,80.0,97.0,1.58,16.3,61.3,5.78,1.0,-42.5,220.0,32.4,28.9,21.5,21.4,17.5,17.6,sae_analysis/out/env_imgs/seed86172_step80_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed86172_step80_timestep2_actionOutput.png
98400.0,0.0,96.0,1.57,-15.7,29.3,14.6,1.0,93.7,152.0,44.1,39.9,40.2,39.9,27.9,27.5,sae_analysis/out/env_imgs/seed98355_step0_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed98355_step0_timestep3_actionOutput.png
98400.0,0.0,94.0,1.56,-15.7,29.3,14.6,1.0,46.6,68.5,44.9,44.6,40.4,39.6,28.2,27.3,sae_analysis/out/env_imgs/seed98355_step0_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed98355_step0_timestep5_actionOutput.png
86200.0,80.0,85.0,1.54,16.3,61.3,5.78,1.0,181.0,175.0,28.7,42.1,27.9,29.9,24.7,26.6,sae_analysis/out/env_imgs/seed86172_step80_timestep14_actionInput.png,sae_analysis/out/env_imgs/seed86172_step80_timestep14_actionOutput.png
