seed,step_idx,timestep,activation,theta_tc_deg,theta_c_deg,d_tc,ClosestK,Delta_theta_act_in,Delta_theta_act_out,Delta_dist_act_in,Delta_dist_act_out,d_act_curr_in,d_act_curr_out,d_act_target_in,d_act_target_out,img_path_in,img_path_out
11400.0,80.0,99.0,1.64,-118.0,-72.6,22.6,7.0,112.0,114.0,17.8,17.4,19.9,20.2,28.3,28.6,sae_analysis/out/env_imgs/seed11446_step80_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed11446_step80_timestep0_actionOutput.png
25400.0,80.0,96.0,1.55,-117.0,-72.1,39.0,4.0,-33.9,271.0,12.7,12.1,12.0,11.6,47.5,47.7,sae_analysis/out/env_imgs/seed25426_step80_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed25426_step80_timestep3_actionOutput.png
25400.0,168.0,99.0,1.46,-114.0,-69.5,37.6,6.0,179.0,138.0,8.23,8.44,13.9,14.2,37.0,37.4,sae_analysis/out/env_imgs/seed25426_step168_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed25426_step168_timestep0_actionOutput.png
25400.0,120.0,99.0,1.45,-105.0,-60.4,40.3,6.0,-155.0,-130.0,5.48,3.26,12.0,11.4,41.3,41.4,sae_analysis/out/env_imgs/seed25426_step120_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed25426_step120_timestep0_actionOutput.png
89200.0,64.0,99.0,1.42,-65.8,-20.8,11.6,6.0,-164.0,-199.0,7.17,6.08,7.23,6.87,15.2,14.8,sae_analysis/out/env_imgs/seed89203_step64_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed89203_step64_timestep0_actionOutput.png
40000.0,56.0,94.0,1.41,-21.6,23.4,26.4,8.0,105.0,121.0,24.9,21.7,10.6,10.3,32.7,32.8,sae_analysis/out/env_imgs/seed40021_step56_timestep5_actionInput.png,sae_analysis/out/env_imgs/seed40021_step56_timestep5_actionOutput.png
37500.0,128.0,97.0,1.4,19.3,64.3,38.0,5.0,-31.6,-118.0,2.62,6.13,12.0,11.2,26.5,27.5,sae_analysis/out/env_imgs/seed37540_step128_timestep2_actionInput.png,sae_analysis/out/env_imgs/seed37540_step128_timestep2_actionOutput.png
11400.0,80.0,98.0,1.38,-118.0,-72.6,22.6,7.0,59.9,112.0,19.9,17.8,18.8,19.9,28.0,28.3,sae_analysis/out/env_imgs/seed11446_step80_timestep1_actionInput.png,sae_analysis/out/env_imgs/seed11446_step80_timestep1_actionOutput.png
40000.0,56.0,96.0,1.37,-21.6,23.4,26.4,8.0,139.0,138.0,19.2,19.4,10.1,9.93,33.4,33.3,sae_analysis/out/env_imgs/seed40021_step56_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed40021_step56_timestep3_actionOutput.png
10300.0,112.0,91.0,1.37,32.5,77.5,25.8,6.0,156.0,-199.0,8.59,5.38,6.37,5.77,27.2,25.3,sae_analysis/out/env_imgs/seed10301_step112_timestep8_actionInput.png,sae_analysis/out/env_imgs/seed10301_step112_timestep8_actionOutput.png
11400.0,80.0,96.0,1.36,-118.0,-72.6,22.6,7.0,296.0,-22.3,13.1,17.9,18.8,19.1,28.7,28.4,sae_analysis/out/env_imgs/seed11446_step80_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed11446_step80_timestep3_actionOutput.png
25400.0,120.0,96.0,1.34,-105.0,-60.4,40.3,6.0,-299.0,-289.0,7.56,6.18,12.6,12.4,44.0,42.6,sae_analysis/out/env_imgs/seed25426_step120_timestep3_actionInput.png,sae_analysis/out/env_imgs/seed25426_step120_timestep3_actionOutput.png
11400.0,0.0,99.0,1.33,-120.0,-75.1,32.6,1.0,222.0,-150.0,15.1,17.1,16.8,17.2,44.0,44.0,sae_analysis/out/env_imgs/seed11446_step0_timestep0_actionInput.png,sae_analysis/out/env_imgs/seed11446_step0_timestep0_actionOutput.png
